epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,2.084e-05,3.1576,75.944,92.804,1.0765,5588.5,229.2
91,1.67e-05,3.1958,76.004,92.816,1.0691,5548.6,230.9
92,1.303e-05,3.1683,76.15,92.818,1.0692,5563.2,230.3
93,9.85e-06,3.1846,76.08,92.856,1.0701,5532.2,231.6
94,7.15e-06,3.1526,76.128,92.872,1.0664,5553.2,230.7
95,4.94e-06,3.1534,76.172,92.836,1.0679,5561.3,230.3
96,3.22e-06,3.1684,76.146,92.852,1.0668,5574.7,229.8
97,1.99e-06,3.1443,76.18,92.848,1.0675,5532.6,231.5
98,1.25e-06,3.1446,76.206,92.87,1.0674,5565.8,230.2
99,1e-06,3.153,76.172,92.848,1.0671,5568.8,230.0
