epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,2.084e-05,3.153,76.126,92.864,1.0715,5493.1,233.2
91,1.67e-05,3.1938,76.35,92.962,1.0585,5500.3,232.9
92,1.303e-05,3.1651,76.422,92.97,1.0638,5503.5,232.8
93,9.85e-06,3.1824,76.288,92.958,1.069,5524.3,231.9
94,7.15e-06,3.1497,76.35,92.982,1.0618,5450.8,235.0
95,4.94e-06,3.1503,76.392,92.99,1.0595,5521.7,232.0
96,3.22e-06,3.1652,76.43,93.028,1.0607,5490.8,233.3
97,1.99e-06,3.1437,76.352,92.992,1.0612,5498.2,233.0
98,1.25e-06,3.1414,76.43,93.016,1.06,5497.3,233.0
99,1e-06,3.1487,76.444,92.992,1.0609,5432.0,235.8
