epoch,lr,train_loss,val_top1
0,1e-05,4.4284,42.167
1,9.997557473810373e-06,3.0605,59.0
2,9.990232305719946e-06,2.5261,71.667
3,9.978031724785247e-06,2.2605,75.0
4,9.960967771506668e-06,2.0781,76.5
5,9.939057285945934e-06,1.9773,78.5
6,9.912321891107011e-06,1.872,78.167
7,9.8807879715968e-06,1.81,79.833
8,9.844486647586724e-06,1.7376,78.5
9,9.80345374410087e-06,1.6868,80.333
10,9.757729755661012e-06,1.6652,80.167
11,9.707359806323418e-06,1.6152,81.167
12,9.652393605146846e-06,1.5949,80.667
13,9.592885397135709e-06,1.564,81.167
14,9.5288939097068e-06,1.5302,81.0
15,9.460482294732423e-06,1.5102,81.167
16,9.387718066217127e-06,1.497,81.667
17,9.310673033669524e-06,1.4873,81.5
18,9.229423231234978e-06,1.4759,81.167
19,9.144048842659085e-06,1.4523,81.333
20,9.054634122155994e-06,1.4511,81.667
21,8.961267311259671e-06,1.4177,80.333
22,8.864040551740162e-06,1.4236,81.5
23,8.76304979467078e-06,1.4095,82.833
24,8.658394705735992e-06,1.4109,81.833
25,8.550178566873415e-06,1.3979,80.5
26,8.438508174347015e-06,1.3773,81.5
27,8.323493733352083e-06,1.3662,81.0
28,8.205248749256021e-06,1.3541,81.167
29,8.083889915582242e-06,1.3554,81.0
30,7.95953699884775e-06,1.332,80.833
31,7.832312720368054e-06,1.3074,81.833
32,7.70234263514604e-06,1.3403,80.167
33,7.569755007964345e-06,1.3309,81.333
34,7.434680686803498e-06,1.3178,81.167
35,7.297252973710764e-06,1.3061,81.667
36,7.157607493247117e-06,1.2974,81.167
37,7.01588205864217e-06,1.2954,81.5
38,6.872216535789163e-06,1.2806,80.833
39,6.726752705214199e-06,1.2788,80.833
40,6.579634122155996e-06,1.2684,81.0
41,6.431005974894191e-06,1.2717,82.0
42,6.281014941466035e-06,1.2766,83.167
43,6.129809044912891e-06,1.2749,81.5
44,5.977537507199342e-06,1.268,81.833
45,5.824350601949147e-06,1.2569,81.833
46,5.670399506143312e-06,1.2652,81.0
47,5.5158361509266505e-06,1.2391,79.667
48,5.3608130716701065e-06,1.2502,81.167
49,5.20548325743674e-06,1.233,81.0
50,5.050000000000004e-06,1.2504,80.833
51,4.894516742563269e-06,1.2323,81.167
52,4.739186928329903e-06,1.2394,80.5
53,4.584163849073358e-06,1.2449,81.833
54,4.4296004938566975e-06,1.2191,81.5
55,4.27564939805086e-06,1.2283,81.333
56,4.122462492800666e-06,1.2312,80.667
57,3.970190955087119e-06,1.2222,81.167
58,3.818985058533972e-06,1.2159,81.167
59,3.668994025105819e-06,1.2147,81.5
60,3.520365877844015e-06,1.1991,80.833
61,3.373247294785811e-06,1.2248,81.667
62,3.2277834642108485e-06,1.217,80.333
63,3.084117941357838e-06,1.2109,81.0
64,2.9423925067528926e-06,1.2003,80.5
65,2.8027470262892456e-06,1.2134,80.833
66,2.6653193131965106e-06,1.2102,80.667
67,2.530244992035664e-06,1.2072,80.667
68,2.3976573648539675e-06,1.1898,80.667
69,2.2676872796319552e-06,1.1968,81.167
70,2.1404630011522605e-06,1.2097,81.167
71,2.016110084417768e-06,1.1954,80.5
72,1.8947512507439876e-06,1.1841,81.0
73,1.776506266647926e-06,1.1971,81.167
74,1.6614918256529925e-06,1.1948,80.667
75,1.5498214331265917e-06,1.172,80.833
76,1.4416052942640153e-06,1.1803,81.5
77,1.3369502053292262e-06,1.1715,81.167
78,1.2359594482598451e-06,1.1756,81.5
79,1.1387326887403337e-06,1.1854,81.5
80,1.045365877844012e-06,1.2079,81.833
81,9.559511573409206e-07,1.1567,81.667
82,8.705767687650274e-07,1.1867,81.833
83,7.893269663304793e-07,1.1798,82.0
84,7.122819337828761e-07,1.1892,82.0
85,6.395177052675802e-07,1.1913,81.667
86,5.711060902932049e-07,1.1883,81.667
87,5.071146028642951e-07,1.1707,81.833
88,4.476063948531563e-07,1.1846,81.833
89,3.926401936765844e-07,1.1807,81.0
90,3.4227024433899036e-07,1.1585,81.167
91,2.9654625589913263e-07,1.171,81.167
92,2.5551335241327693e-07,1.1863,81.0
93,2.192120284032009e-07,1.1775,81.167
94,1.8767810889299096e-07,1.1861,81.333
95,1.6094271405406866e-07,1.1883,81.5
96,1.390322284933351e-07,1.1783,81.667
97,1.2196827521475405e-07,1.1779,81.667
98,1.097676942800558e-07,1.1811,81.5
99,1.0244252618962858e-07,1.1823,81.5
