work_package,split_name,split_sha256,git_sha,run_id,arch,recipe_actual,variant,provenance_tag,ckpt_sha256,condition_id,stage,n_images,norm_p50,norm_p90,norm_p99,norm_p999,norm_max,mad_thr,count_fixed_canon,count_fixed_cal,count_mad,cos_all,cos_nosink_mad,eff_rank
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.50,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,4.9155,15.0411,0.3017420753,0.3195060415,80.19588962
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.50,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,142.0792,0,0.23772633,0.2377263229,127.5765653
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.75,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,4.9372,13.9398,0.3065571271,0.3230312788,79.42897029
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.75,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,132.2955,0,0.248408008,0.2484080006,126.649319
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_1.00,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,4.9605,12.5272,0.3189918673,0.3343584534,78.43166297
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_1.00,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,118.4942,0,0.2678783526,0.2678783446,125.0933498
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,19.67,18.2989,0.4729163576,0.498003251,89.16478228
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,20.3692,17.6547,0.3295395839,0.3948813464,91.03343253
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0046,0.3451845937,0.345191882,113.2925798
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,14.7389,16.3223,0.3428014561,0.3938673806,94.40695076
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,17.7787,17.277,0.3361631862,0.3909203542,95.134492
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0.0008,0.345084383,0.3450847377,110.6629287
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,hist,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,15.328,13.8841,0.4022720998,0.4497270701,90.49239902
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,s11_out,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,17.7168,14.3987,0.3428514811,0.4001359959,91.56927267
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,s12_post_norm,10000,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,0,0.3639306614,0.3639306505,111.0593569
