work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,provenance_tag,variant,baseline_run_id,variant_run_id,condition_id,stage,map_basis,n_images,n_positions,rho_spatial,p_spatial,null_sd,n_transforms,mass_variant,mass_baseline,ring1_share_variant,ring1_share_baseline,rel_se_variant,noisy_variant,excess_entropy_bits_variant,excess_entropy_normalized_variant,excess_gini_variant,excess_top5_share_variant,excess_top20_share_variant,excess_entropy_bits_baseline,excess_entropy_normalized_baseline,excess_gini_baseline,excess_top5_share_baseline,excess_top20_share_baseline
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,hist,fixed_cal,10000,196,0.8350226441,0.001913265306,0.2247418321,1568,4.9155,5.556,0.5040992778,0.5290136789,0.06234891208,0,-0.6076624781,-0.07980113366,0.4610544113,0.09812660309,0.2371499594,-0.6760416908,-0.08878101788,0.4843269032,0.1216083138,0.268951234
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,hist,mad,10000,196,0.8382856628,0.000637755102,0.2356394965,1568,15.0411,10.3275,0.3422622016,0.419452917,0.03468567692,0,-0.109139554,-0.01433272656,0.1930601965,0.03308954268,0.08659377402,-0.2858140445,-0.03753446295,0.3144427158,0.06961211476,0.1627448316
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,hist,fixed_cal,10000,196,0.8353082089,0.001913265306,0.2249567157,1568,4.8966,5.556,0.5047992485,0.5290136789,0.06247221332,0,-0.6094089804,-0.08003049268,0.4616433655,0.0984050792,0.2376556324,-0.6760416908,-0.08878101788,0.4843269032,0.1216083138,0.268951234
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,hist,mad,10000,196,0.8356234849,0.000637755102,0.2340903861,1568,15.5803,10.3275,0.3387803829,0.419452917,0.03402938265,0,-0.1023557852,-0.01344184969,0.1870013188,0.03176774887,0.08340270936,-0.2858140445,-0.03753446295,0.3144427158,0.06961211476,0.1627448316
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,hist,fixed_cal,10000,196,0.8350226441,0.001913265306,0.2247418321,1568,4.9155,5.556,0.5040992778,0.5290136789,0.06234891208,0,-0.6076624781,-0.07980113366,0.4610544113,0.09812660309,0.2371499594,-0.6760416908,-0.08878101788,0.4843269032,0.1216083138,0.268951234
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,hist,mad,10000,196,0.8382856628,0.000637755102,0.2356394965,1568,15.0411,10.3275,0.3422622016,0.419452917,0.03468567692,0,-0.109139554,-0.01433272656,0.1930601965,0.03308954268,0.08659377402,-0.2858140445,-0.03753446295,0.3144427158,0.06961211476,0.1627448316
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,hist,fixed_cal,10000,196,0.835274209,0.001913265306,0.2249186594,1568,4.9372,5.556,0.5038888439,0.5290136789,0.06220821055,0,-0.6065199779,-0.0796510951,0.4608927619,0.09789337052,0.2368584856,-0.6760416908,-0.08878101788,0.4843269032,0.1216083138,0.268951234
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,hist,mad,10000,196,0.8353070603,0.001275510204,0.2350694579,1568,13.9398,10.3275,0.3491656982,0.419452917,0.0361392584,0,-0.1229309742,-0.0161438816,0.2051039915,0.03575911688,0.09302627874,-0.2858140445,-0.03753446295,0.3144427158,0.06961211476,0.1627448316
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,hist,fixed_cal,10000,196,0.8351128303,0.001913265306,0.2250752277,1568,4.9605,5.556,0.5035581091,0.5290136789,0.06205815495,0,-0.6053988329,-0.07950386098,0.4605877575,0.0976417576,0.2364405193,-0.6760416908,-0.08878101788,0.4843269032,0.1216083138,0.268951234
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,hist,mad,10000,196,0.8345624813,0.000637755102,0.2354694727,1568,12.5272,10.3275,0.3595695766,0.419452917,0.03827003319,0,-0.1441286241,-0.01892765806,0.2222572627,0.03966145886,0.1025498138,-0.2858140445,-0.03753446295,0.3144427158,0.06961211476,0.1627448316
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s11_out,fixed_cal,10000,196,0.8374008036,0.001913265306,0.2254419882,1568,5.098,5.6655,0.501647705,0.5276145089,0.06119350422,0,-0.5985758328,-0.07860783209,0.4587329992,0.09639972564,0.234941076,-0.6688247625,-0.08783325645,0.4824536785,0.1199508945,0.2666326118
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s11_out,mad,10000,196,0.8329014806,0.001275510204,0.2158504258,1568,11.9571,24.789,0.3566583871,0.3321916979,0.039232556,0,-0.1365234136,-0.01792890555,0.2139581393,0.04018781875,0.1025106195,-0.09009501031,-0.01183170628,0.1818626154,0.02886010755,0.07638180406
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s12_post_norm,fixed_cal,10000,196,-0.3977805784,0.1721938776,0.2801635913,1568,142.0792,41.3852,0.2017860461,0.22840774,0.006160456737,0,-0.005584500553,-0.0007333832368,0.04624631993,0.003150679217,0.01138108977,-0.01122856536,-0.001474588735,0.057790005,0.004338380986,0.01435915797
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s12_post_norm,mad,10000,196,MISSING,MISSING,MISSING,MISSING,0,0.0023,MISSING,0.2608695652,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.1552429031,0.02038723815,-0.01289344372,-0.06622950073,-0.03689243238
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,s12_post_norm,fixed_cal,10000,196,-0.3740510026,0.1817602041,0.2710112973,1568,147.0379,41.3852,0.2016371289,0.22840774,0.005770525607,0,-0.005433554509,-0.0007135602827,0.0456710488,0.003246450789,0.01135580988,-0.01122856536,-0.001474588735,0.057790005,0.004338380986,0.01435915797
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,s12_post_norm,mad,10000,196,MISSING,MISSING,MISSING,MISSING,0,0.0023,MISSING,0.2608695652,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.1552429031,0.02038723815,-0.01289344372,-0.06622950073,-0.03689243238
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,s12_post_norm,fixed_cal,10000,196,-0.3977805784,0.1721938776,0.2801635913,1568,142.0792,41.3852,0.2017860461,0.22840774,0.006160456737,0,-0.005584500553,-0.0007333832368,0.04624631993,0.003150679217,0.01138108977,-0.01122856536,-0.001474588735,0.057790005,0.004338380986,0.01435915797
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,s12_post_norm,mad,10000,196,MISSING,MISSING,MISSING,MISSING,0,0.0023,MISSING,0.2608695652,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.1552429031,0.02038723815,-0.01289344372,-0.06622950073,-0.03689243238
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,s12_post_norm,fixed_cal,10000,196,-0.3356198797,0.2270408163,0.2675284535,1568,132.2955,41.3852,0.2038391329,0.22840774,0.00693924977,0,-0.004515833607,-0.0005930407986,0.04050530988,0.002785822116,0.009215197991,-0.01122856536,-0.001474588735,0.057790005,0.004338380986,0.01435915797
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,s12_post_norm,mad,10000,196,MISSING,MISSING,MISSING,MISSING,0,0.0023,MISSING,0.2608695652,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.1552429031,0.02038723815,-0.01289344372,-0.06622950073,-0.03689243238
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,s12_post_norm,fixed_cal,10000,196,-0.04280668816,0.8067602041,0.2170095626,1568,118.4942,41.3852,0.2071949513,0.22840774,0.008087579356,0,-0.003131055193,-0.0004111850953,0.03182930622,0.003580708362,0.009407912059,-0.01122856536,-0.001474588735,0.057790005,0.004338380986,0.01435915797
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,s12_post_norm,mad,10000,196,MISSING,MISSING,MISSING,MISSING,0,0.0023,MISSING,0.2608695652,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.1552429031,0.02038723815,-0.01289344372,-0.06622950073,-0.03689243238
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,hist,fixed_cal,10000,196,0.7605327948,0.00318877551,0.2250625695,1568,4.1812,11.4417,0.5348464556,0.4200599561,0.06773218938,0,-0.6611279852,-0.08682247896,0.4678533,0.1312292289,0.2691200121,-0.2852792042,-0.03746422516,0.3127724574,0.07245888143,0.1604290974
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,hist,mad,10000,196,0.7528083665,0.000637755102,0.2231749454,1568,18.5488,9.5321,0.3182847408,0.4798627795,0.03093011687,0,-0.07216252012,-0.009476726178,0.1498309926,0.02929841851,0.06712591903,-0.4566370262,-0.05996775131,0.4069030232,0.09238301481,0.2070994092
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,hist,fixed_cal,10000,196,0.7603003851,0.00318877551,0.225060626,1568,4.1311,11.4417,0.53528116,0.4200599561,0.06815056158,0,-0.663272189,-0.08710406602,0.4681372745,0.1317386356,0.2697367261,-0.2852792042,-0.03746422516,0.3127724574,0.07245888143,0.1604290974
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.25,hist,mad,10000,196,0.7968829378,0.000637755102,0.2229503835,1568,19.1206,9.5321,0.3202566865,0.4798627795,0.03041500345,0,-0.07223424123,-0.009486144937,0.1514851101,0.02872769629,0.06710283814,-0.4566370262,-0.05996775131,0.4069030232,0.09238301481,0.2070994092
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,hist,fixed_cal,10000,196,0.7605327948,0.00318877551,0.2250625695,1568,4.1812,11.4417,0.5348464556,0.4200599561,0.06773218938,0,-0.6611279852,-0.08682247896,0.4678533,0.1312292289,0.2691200121,-0.2852792042,-0.03746422516,0.3127724574,0.07245888143,0.1604290974
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.50,hist,mad,10000,196,0.7528083665,0.000637755102,0.2231749454,1568,18.5488,9.5321,0.3182847408,0.4798627795,0.03093011687,0,-0.07216252012,-0.009476726178,0.1498309926,0.02929841851,0.06712591903,-0.4566370262,-0.05996775131,0.4069030232,0.09238301481,0.2070994092
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.75,hist,fixed_cal,10000,196,0.7609948444,0.00318877551,0.2249457682,1568,4.2306,11.4417,0.5342740982,0.4200599561,0.06732690836,0,-0.6580448902,-0.08641759223,0.4670668471,0.1307516178,0.2684120075,-0.2852792042,-0.03746422516,0.3127724574,0.07245888143,0.1604290974
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_0.75,hist,mad,10000,196,0.714501959,0.001275510204,0.2233918002,1568,18.4514,9.5321,0.3167456128,0.4798627795,0.03102015504,0,-0.07184316977,-0.009434787567,0.1488559839,0.02925061291,0.0665618926,-0.4566370262,-0.05996775131,0.4069030232,0.09238301481,0.2070994092
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_1.00,hist,fixed_cal,10000,196,0.7594371105,0.00318877551,0.2250123296,1568,4.2821,11.4417,0.533243035,0.4200599561,0.06691183328,0,-0.654321644,-0.08592863778,0.4661100706,0.1298488767,0.2674015813,-0.2852792042,-0.03746422516,0.3127724574,0.07245888143,0.1604290974
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,term_1.00,hist,mad,10000,196,0.6870043288,0.001275510204,0.2225215391,1568,18.5116,9.5321,0.3152779879,0.4798627795,0.0309644242,0,-0.0714488593,-0.009383004837,0.1480696067,0.02926496991,0.06616468984,-0.4566370262,-0.05996775131,0.4069030232,0.09238301481,0.2070994092
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s11_out,fixed_cal,10000,196,0.7798684076,0.001913265306,0.2164077327,1568,4.3881,13.2845,0.5316651854,0.4378185103,0.06608044829,0,-0.6490605563,-0.08523772666,0.4649934052,0.1284638958,0.2658280422,-0.327918741,-0.04306385242,0.3492511802,0.0709346278,0.1657441264
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,dca8f073d40b8b967595fc4c91e8eaa9b2b737d2,vit_base|mixup,vit_base,mixup,s1,saga,e2r_vitb_mixup_baseline_s1,e2r_vitb_mixup_saga_s1,native,s11_out,mad,10000,196,0.7933569588,0.001275510204,0.2204186499,1568,19.8677,14.0529,0.3167905696,0.4217563635,0.02977458427,0,-0.06682372997,-0.008775610803,0.1461248387,0.02735699265,0.06405909657,-0.2807286695,-0.03686662726,0.3219351097,0.06596421911,0.1531101815
