work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,variant,stage,condition_id,diagnostic,n_pairs,n_images,gap_mean,ci_lo,ci_hi,bootstrap_resamples,bootstrap_seed,per_pair,dropped_pairs
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,norm_p50,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p50_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,norm_p90,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p90_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,norm_p99,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p99_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,norm_p999,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_p999_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,norm_max,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:norm_max_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,mad_thr,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:mad_thr_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,count_fixed_canon,0,0,MISSING,MISSING,MISSING,10000,0,MISSING,legacy-nomixdir:count_fixed_canon_MISSING
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,count_fixed_cal,1,10000,-5.5997,-5.6342,-5.5653,10000,0,legacy-nomixdir=-5.5997,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,count_mad,1,10000,-15.7176,-15.9188,-15.5154,10000,0,legacy-nomixdir=-15.7176,
I2_terminal,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,eb2c810d11dcbd2b1e7bf481360b29862510756c,vit_base|mixup,vit_base,mixup,registers,s11_out,native,cos_all,1,10000,0.07311679644,0.07214353182,0.07408103695,10000,0,legacy-nomixdir=0.07311679644,
