epoch,iter,layer,grad_phi_norm
0,600,1,1.3440170732792467e-05
0,600,2,1.1340515811752994e-05
0,600,3,1.1571917639230378e-05
0,600,4,5.659755970555125e-06
0,600,5,1.0918397492787335e-05
0,600,6,7.878855285525788e-06
0,600,7,3.759113724299823e-06
0,600,8,4.532879302132642e-06
0,600,9,5.6059257076412905e-06
0,600,10,2.226680862804642e-06
0,600,11,0.0
0,700,0,5.8676589105743915e-05
0,700,1,2.5993329472839832e-05
0,700,2,1.764479929988738e-05
0,700,3,1.5008184163889382e-05
0,700,4,1.006505135592306e-05
0,700,5,1.0365854905103333e-05
0,700,6,9.14729116630042e-06
0,700,7,1.1918377822439652e-05
0,700,8,5.613710072793765e-06
0,700,9,4.365836957731517e-06
0,700,10,2.7923188099521212e-06
0,700,11,0.0
0,800,0,4.1618051909608766e-05
0,800,1,2.1718886273447424e-05
0,800,2,1.3783424947177991e-05
0,800,3,1.094042818294838e-05
0,800,4,7.142342838051263e-06
0,800,5,7.320768872887129e-06
0,800,6,4.982400241715368e-06
0,800,7,5.324704943632241e-06
0,800,8,3.947324785258388e-06
0,800,9,3.536886424626573e-06
0,800,10,1.290951217924885e-06
0,800,11,0.0
0,900,0,3.927499346900731e-05
0,900,1,3.3435284422012046e-05
0,900,2,1.4084039321460295e-05
0,900,3,1.2172142305644229e-05
0,900,4,7.569803528895136e-06
0,900,5,9.23861352930544e-06
0,900,6,4.307740709919017e-06
0,900,7,2.5529218419251265e-06
0,900,8,1.7561517324793385e-06
0,900,9,2.576206270532566e-06
0,900,10,1.5854764114919817e-06
0,900,11,0.0
0,1000,0,3.872617890010588e-05
0,1000,1,3.431352160987444e-05
0,1000,2,2.2901764168636873e-05
0,1000,3,1.6422653061454184e-05
0,1000,4,5.8249647736374754e-06
0,1000,5,6.360534825944342e-06
0,1000,6,3.797801355176489e-06
0,1000,7,2.6840370992431417e-06
0,1000,8,2.5350441319460515e-06
0,1000,9,2.19317644223338e-06
0,1000,10,9.336386597169621e-07
0,1000,11,0.0
0,1100,0,5.978904300718568e-05
0,1100,1,3.3769978472264484e-05
0,1100,2,2.2187163267517462e-05
0,1100,3,1.0766130799311213e-05
0,1100,4,9.775487342267297e-06
0,1100,5,6.407276032405207e-06
0,1100,6,3.1211784516926855e-06
0,1100,7,2.9287405141076306e-06
0,1100,8,2.5023216494446388e-06
0,1100,9,1.487022473156685e-06
0,1100,10,1.6716368236302515e-06
0,1100,11,0.0
0,1200,0,7.15140558895655e-05
0,1200,1,2.6260040613124147e-05
0,1200,2,1.0604264389257878e-05
0,1200,3,6.506997124233749e-06
0,1200,4,4.337224709161092e-06
0,1200,5,5.003482783649815e-06
0,1200,6,4.4312782847555354e-06
0,1200,7,3.320797077321913e-06
0,1200,8,1.0945591384370346e-06
0,1200,9,9.769854614205542e-07
0,1200,10,7.986594141584646e-07
0,1200,11,0.0
1,0,0,7.285997708095238e-05
1,0,1,2.8804566682083532e-05
1,0,2,2.5762530640349723e-05
1,0,3,1.8573866327642463e-05
1,0,4,9.257884812541306e-06
1,0,5,8.386528861592524e-06
1,0,6,4.2919609768432565e-06
1,0,7,3.168011062371079e-06
1,0,8,2.1370165086409543e-06
1,0,9,1.7544787169754272e-06
1,0,10,1.4971698192312033e-06
1,0,11,0.0
1,100,0,6.79677032167092e-05
1,100,1,2.5813047614065e-05
1,100,2,2.762901749520097e-05
1,100,3,1.3763840797764715e-05
1,100,4,5.672486622643191e-06
1,100,5,3.3164922115247464e-06
1,100,6,2.9539112347265473e-06
1,100,7,2.544783001212636e-06
1,100,8,1.2964281950189616e-06
1,100,9,2.063026158793946e-06
1,100,10,7.620387236784154e-07
1,100,11,0.0
1,200,0,8.01634814706631e-05
1,200,1,3.470929368631914e-05
1,200,2,3.084875788772479e-05
1,200,3,1.3052945178060327e-05
1,200,4,4.760781848744955e-06
1,200,5,3.6935148273187224e-06
1,200,6,2.6530851755524054e-06
1,200,7,2.2495107714348705e-06
1,200,8,2.038508455370902e-06
1,200,9,1.312986228185764e-06
1,200,10,7.438402462867089e-07
1,200,11,0.0
1,300,0,0.00011685997014865279
1,300,1,2.8524018489406444e-05
1,300,2,1.780448656063527e-05
1,300,3,7.115044354577549e-06
1,300,4,7.141023615986342e-06
1,300,5,2.6755947146739345e-06
1,300,6,2.833530288626207e-06
1,300,7,4.094741598237306e-06
1,300,8,1.87195746548241e-06
1,300,9,2.1373655272327596e-06
1,300,10,5.948714942860533e-07
1,300,11,0.0
1,400,0,0.00015100656310096383
1,400,1,3.444727190071717e-05
1,400,2,2.141929871868342e-05
1,400,3,9.473526006331667e-06
1,400,4,5.4300162446452305e-06
1,400,5,3.1984936867957003e-06
1,400,6,2.2162130335345864e-06
1,400,7,1.7109958889705013e-06
1,400,8,2.3565080482512712e-06
1,400,9,7.197760965027555e-07
1,400,10,1.0852166951735853e-06
1,400,11,0.0
1,500,0,0.00010863755596801639
1,500,1,7.013920549070463e-05
1,500,2,4.51917621830944e-05
1,500,3,9.659846909926273e-06
1,500,4,6.287151791184442e-06
1,500,5,2.4985606614791322e-06
1,500,6,2.946964741568081e-06
1,500,7,1.3640598126585246e-06
1,500,8,1.5212754078675061e-06
1,500,9,9.502690545559744e-07
1,500,10,8.268775104625092e-07
1,500,11,0.0
1,600,0,0.00012008428166154772
1,600,1,8.810686267679557e-05
1,600,2,4.55147928732913e-05
1,600,3,1.4417328202398494e-05
1,600,4,8.784574674791656e-06
1,600,5,5.3060834943607915e-06
1,600,6,3.1406721063831355e-06
1,600,7,2.683653519852669e-06
1,600,8,2.4420703539362876e-06
1,600,9,1.0991740282406681e-06
1,600,10,6.553019034072349e-07
1,600,11,0.0
1,700,0,0.00015284180699381977
1,700,1,5.830981535837054e-05
1,700,2,4.474193701753393e-05
1,700,3,8.706462722329888e-06
1,700,4,4.404067112773191e-06
1,700,5,3.1852669053478166e-06
1,700,6,2.8783449579350417e-06
1,700,7,1.5203412431219476e-06
1,700,8,2.038472985077533e-06
1,700,9,6.226773621165194e-07
1,700,10,9.984514690586366e-07
1,700,11,0.0
1,800,0,0.00015046635235194117
1,800,1,7.766458293190226e-05
1,800,2,5.292058995109983e-05
1,800,3,1.2795252587238792e-05
1,800,4,6.911441232659854e-06
1,800,5,2.4980483885883586e-06
1,800,6,2.7315152237861184e-06
1,800,7,1.4189513422024902e-06
1,800,8,8.208603503589984e-07
1,800,9,6.576735245289456e-07
1,800,10,3.929316108042258e-07
1,800,11,0.0
1,900,0,0.00019824030459858477
1,900,1,7.707094482611865e-05
1,900,2,3.272823596489616e-05
1,900,3,8.429191439063288e-06
1,900,4,5.282191523292568e-06
1,900,5,3.6929700399923604e-06
1,900,6,1.4901700069458457e-06
1,900,7,2.0255586150597082e-06
1,900,8,1.5689565771026537e-06
1,900,9,1.7857474858828937e-06
1,900,10,8.049968869272561e-07
1,900,11,0.0
1,1000,0,0.0002738088369369507
1,1000,1,0.00013552159362006932
1,1000,2,4.924780660076067e-05
1,1000,3,1.3394816960499156e-05
1,1000,4,8.253289706772193e-06
1,1000,5,3.5905470667785266e-06
1,1000,6,3.0834635253995657e-06
1,1000,7,2.8564979857037542e-06
1,1000,8,1.425123286935559e-06
1,1000,9,1.1719006351995631e-06
1,1000,10,5.896540642424952e-07
1,1000,11,0.0
1,1100,0,0.0002522297145333141
1,1100,1,0.00010286000178894028
1,1100,2,4.659260230255313e-05
1,1100,3,1.4881587958370801e-05
1,1100,4,6.892137207614724e-06
1,1100,5,2.5488093342573848e-06
1,1100,6,2.2679266749037197e-06
1,1100,7,1.6634437542961678e-06
1,1100,8,1.2770235571224475e-06
1,1100,9,9.694175560071017e-07
1,1100,10,6.953660545150342e-07
1,1100,11,0.0
1,1200,0,0.00029814295703545213
1,1200,1,0.00013838629820384085
1,1200,2,5.578955460805446e-05
1,1200,3,2.476834924891591e-05
1,1200,4,8.376649020647164e-06
1,1200,5,3.839198143396061e-06
1,1200,6,2.5232607185898814e-06
1,1200,7,1.4158666772345896e-06
1,1200,8,1.7739831719154608e-06
1,1200,9,8.692599635651277e-07
1,1200,10,4.4204622895449575e-07
1,1200,11,0.0
2,0,0,0.00024308782303705812
2,0,1,0.00011782548972405493
2,0,2,5.8227578847436234e-05
2,0,3,1.5082754543982446e-05
2,0,4,5.936979960097233e-06
2,0,5,3.5911891700379783e-06
2,0,6,2.8192216632305644e-06
2,0,7,1.9802073438768275e-06
2,0,8,8.826713724374713e-07
2,0,9,9.882608082989464e-07
2,0,10,6.543170911754714e-07
2,0,11,0.0
2,100,0,0.0002390419103903696
2,100,1,0.0001462579530198127
2,100,2,7.809329690644518e-05
2,100,3,2.9435263058985583e-05
2,100,4,6.874941846035654e-06
2,100,5,3.183810122209252e-06
2,100,6,3.0797323233855423e-06
2,100,7,1.6837732346175471e-06
2,100,8,9.563443654769799e-07
2,100,9,7.438705438289617e-07
2,100,10,6.361864279824658e-07
2,100,11,0.0
2,200,0,0.00027540267910808325
2,200,1,0.00013618145021609962
2,200,2,6.714004121022299e-05
2,200,3,2.948126166302245e-05
2,200,4,7.859962352085859e-06
2,200,5,3.785743047046708e-06
2,200,6,2.2037213511794107e-06
2,200,7,2.003989266086137e-06
2,200,8,1.4108137520452146e-06
2,200,9,6.234743636923668e-07
2,200,10,7.811116802258766e-07
2,200,11,0.0
2,300,0,0.00016690568008925766
2,300,1,0.00010642553388606757
2,300,2,6.076644785935059e-05
2,300,3,2.1027513867011294e-05
2,300,4,7.32756643628818e-06
2,300,5,4.0372988223680295e-06
2,300,6,2.0189538645354332e-06
2,300,7,1.0706399962145952e-06
2,300,8,1.0253168056806317e-06
2,300,9,6.396213052539679e-07
2,300,10,2.4051678337855265e-07
2,300,11,0.0
2,400,0,0.00031450303504243493
2,400,1,0.00014095610822550952
2,400,2,0.00010324141476303339
2,400,3,3.458411083556712e-05
2,400,4,8.907301889848895e-06
2,400,5,5.93656795899733e-06
2,400,6,2.5340755200886633e-06
2,400,7,2.3848344881116645e-06
2,400,8,1.3847595710103633e-06
2,400,9,1.0475279168531415e-06
2,400,10,4.54419478046475e-07
2,400,11,0.0
2,500,0,0.00033677287865430117
2,500,1,0.0001942218659678474
2,500,2,0.00010839050082722679
2,500,3,3.57652097591199e-05
2,500,4,1.4387699593498837e-05
2,500,5,4.158463070780272e-06
2,500,6,2.3173461158876307e-06
2,500,7,1.4245003967516823e-06
2,500,8,9.296400094171986e-07
2,500,9,7.413925686705625e-07
2,500,10,4.1734429601092415e-07
2,500,11,0.0
2,600,0,0.000308416347252205
2,600,1,0.0001351901883026585
2,600,2,8.154556417139247e-05
2,600,3,2.7385569410398602e-05
2,600,4,9.425886673852801e-06
2,600,5,3.314672994747525e-06
2,600,6,2.418033318463131e-06
2,600,7,1.8751928791971295e-06
2,600,8,1.0113918733622995e-06
2,600,9,4.79505104067357e-07
2,600,10,3.0335598921737983e-07
2,600,11,0.0
2,700,0,0.0003093237173743546
2,700,1,0.00014390793512575328
2,700,2,9.989735553972423e-05
2,700,3,3.9696544263279065e-05
2,700,4,1.3316734111867845e-05
2,700,5,4.875662853009999e-06
2,700,6,3.2429070415673777e-06
2,700,7,1.4725170558449463e-06
2,700,8,9.140430847764947e-07
2,700,9,5.100232556287665e-07
2,700,10,2.8959115638826916e-07
2,700,11,0.0
2,800,0,0.00031559489434584975
2,800,1,0.00017189348000101745
2,800,2,9.706697164801881e-05
2,800,3,4.320646985433996e-05
2,800,4,1.6426623915322125e-05
2,800,5,5.572740974457702e-06
2,800,6,2.761683845164953e-06
2,800,7,1.7206152733706404e-06
2,800,8,1.3899242503612186e-06
2,800,9,1.070508119482838e-06
2,800,10,2.885760181925434e-07
2,800,11,0.0
2,900,0,0.000429467239882797
2,900,1,0.00021281014778651297
2,900,2,0.00014604520401917398
2,900,3,6.06717039772775e-05
2,900,4,2.4719754947000183e-05
2,900,5,9.104757737077307e-06
2,900,6,4.485323188418988e-06
2,900,7,2.3736149614705937e-06
2,900,8,1.185149017146614e-06
2,900,9,8.632179628875747e-07
2,900,10,4.801241857421701e-07
2,900,11,0.0
2,1000,0,0.00037353442166931927
2,1000,1,0.00022047318634577096
2,1000,2,0.00011588131019379944
2,1000,3,5.4067706514615566e-05
2,1000,4,2.532744656491559e-05
2,1000,5,7.395572538371198e-06
2,1000,6,3.6741837448062142e-06
2,1000,7,1.519108991487883e-06
2,1000,8,9.515591159470205e-07
2,1000,9,5.570941539190244e-07
2,1000,10,3.332063158723031e-07
2,1000,11,0.0
2,1100,0,0.00041490269359201193
2,1100,1,0.00026103577692992985
2,1100,2,0.00015772951883263886
2,1100,3,6.749018939444795e-05
2,1100,4,3.8245838368311524e-05
2,1100,5,1.3013579518883489e-05
2,1100,6,6.569658125954447e-06
2,1100,7,2.9502625693567097e-06
2,1100,8,1.1969859770033509e-06
2,1100,9,9.75949888015748e-07
2,1100,10,5.063454295850534e-07
2,1100,11,0.0
2,1200,0,0.00045827028225176036
2,1200,1,0.00027684067026712
2,1200,2,0.00016919239715207368
2,1200,3,7.974068284966052e-05
2,1200,4,4.4846980017609894e-05
2,1200,5,1.6571480955462903e-05
2,1200,6,6.857786502223462e-06
2,1200,7,2.777045892798924e-06
2,1200,8,1.515608346380759e-06
2,1200,9,1.1338055401211022e-06
2,1200,10,5.633643809233035e-07
2,1200,11,0.0
3,0,0,0.0006001889705657959
3,0,1,0.0003608388942666352
3,0,2,0.0002183754404541105
3,0,3,0.00010756788105936721
3,0,4,6.232310261111706e-05
3,0,5,2.0953286366420798e-05
3,0,6,1.0963709428324364e-05
3,0,7,3.459424988250248e-06
3,0,8,2.061982286249986e-06
3,0,9,1.7004894061756204e-06
3,0,10,8.649993219478347e-07
3,0,11,0.0
3,100,0,0.0004794023698195815
3,100,1,0.000293619028525427
3,100,2,0.00018507876666262746
3,100,3,8.487051673000678e-05
3,100,4,6.319060048554093e-05
3,100,5,1.8988952433574013e-05
3,100,6,9.337388291896787e-06
3,100,7,3.851084329653531e-06
3,100,8,1.7178260804939782e-06
3,100,9,1.1786578397732228e-06
3,100,10,6.068926836633182e-07
3,100,11,0.0
3,200,0,0.0002720289339777082
3,200,1,0.00017598124395590276
3,200,2,0.00011815274046966806
3,200,3,5.384533142205328e-05
3,200,4,3.4466454962966964e-05
3,200,5,1.1936386727029458e-05
3,200,6,6.8000590545125306e-06
3,200,7,1.983445145015139e-06
3,200,8,1.578397018420219e-06
3,200,9,5.492171339938068e-07
3,200,10,3.073240009143774e-07
3,200,11,0.0
3,300,0,0.00045768561540171504
3,300,1,0.00031910493271425366
3,300,2,0.0002038261154666543
3,300,3,9.240285726264119e-05
3,300,4,6.286092684604228e-05
3,300,5,1.8447537513566203e-05
3,300,6,9.350577784061898e-06
3,300,7,3.3257947507081553e-06
3,300,8,1.6600681647105375e-06
3,300,9,6.887827339596697e-07
3,300,10,5.70945815070445e-07
3,300,11,0.0
3,400,0,0.0005300409975461662
3,400,1,0.00034615080221556127
3,400,2,0.0002018932718783617
3,400,3,0.00010619131353450939
3,400,4,7.259246922330931e-05
3,400,5,2.336568468308542e-05
3,400,6,1.4352898688230198e-05
3,400,7,4.540930603980087e-06
3,400,8,1.5206389889499405e-06
3,400,9,9.454308838030556e-07
3,400,10,5.848774549122027e-07
3,400,11,0.0
3,500,0,0.000626648950856179
3,500,1,0.00048313153092749417
3,500,2,0.0002713233989197761
3,500,3,0.00013788270007353276
3,500,4,0.00010243339784210548
3,500,5,3.659180219983682e-05
3,500,6,1.981488094315864e-05
3,500,7,7.644252946192864e-06
3,500,8,3.5666130315803457e-06
3,500,9,1.6903320556593826e-06
3,500,10,8.877418053998554e-07
3,500,11,0.0
3,600,0,0.00045241069165058434
3,600,1,0.0003459180297795683
3,600,2,0.00019455316942185163
3,600,3,9.63382626650855e-05
3,600,4,7.33956549083814e-05
3,600,5,3.147121606161818e-05
3,600,6,1.4366828509082552e-05
3,600,7,5.471500571729848e-06
3,600,8,2.301100266777212e-06
3,600,9,1.2667890132433968e-06
3,600,10,7.672987294427003e-07
3,600,11,0.0
3,700,0,0.00041115612839348614
3,700,1,0.0002878400555346161
3,700,2,0.00017096661031246185
3,700,3,8.769406849751249e-05
3,700,4,6.121015030657873e-05
3,700,5,2.5021337933139876e-05
3,700,6,1.2985640751139726e-05
3,700,7,5.710592176910723e-06
3,700,8,2.117467374773696e-06
3,700,9,1.1373639381417888e-06
3,700,10,6.784130732739868e-07
3,700,11,0.0
3,800,0,0.00029418832855299115
3,800,1,0.0002529065532144159
3,800,2,0.0001411605189787224
3,800,3,7.716811524005607e-05
3,800,4,5.392252205638215e-05
3,800,5,2.5014498532982543e-05
3,800,6,1.3331521586223971e-05
3,800,7,5.75587228013319e-06
3,800,8,2.363253770454321e-06
3,800,9,1.2911934845760697e-06
3,800,10,6.955207254577545e-07
3,800,11,0.0
3,900,0,0.0006243555108085275
3,900,1,0.0004342614847701043
3,900,2,0.0002662259212229401
3,900,3,0.00015559690655209124
3,900,4,0.00011669256491586566
3,900,5,5.27621632500086e-05
3,900,6,2.782487717922777e-05
3,900,7,1.2698235877905972e-05
3,900,8,4.526248631009366e-06
3,900,9,2.146738552255556e-06
3,900,10,1.2603354662132915e-06
3,900,11,0.0
3,1000,0,0.0005092202918604016
3,1000,1,0.0004256882530171424
3,1000,2,0.0002587626513559371
3,1000,3,0.00014525528240483254
3,1000,4,0.00010164148989133537
3,1000,5,4.663175786845386e-05
3,1000,6,2.9898626962676644e-05
3,1000,7,1.2098209481337108e-05
3,1000,8,5.832812348671723e-06
3,1000,9,2.4929552182584302e-06
3,1000,10,1.6108494946820429e-06
3,1000,11,0.0
3,1100,0,0.0005316726164892316
3,1100,1,0.0004924327949993312
3,1100,2,0.00027518594288267195
3,1100,3,0.00015868552145548165
3,1100,4,0.00012868245539721102
3,1100,5,5.455991777125746e-05
3,1100,6,3.305530844954774e-05
3,1100,7,1.846474697231315e-05
3,1100,8,5.85990164836403e-06
3,1100,9,2.5277386157540604e-06
3,1100,10,1.5093798992893426e-06
3,1100,11,0.0
3,1200,0,0.00044722025631926954
3,1200,1,0.000382734666345641
3,1200,2,0.00021827741875313222
3,1200,3,0.00013055141607765108
3,1200,4,0.00010850538819795474
3,1200,5,4.868623364018276e-05
3,1200,6,3.275326525908895e-05
3,1200,7,1.6722666259738617e-05
3,1200,8,6.565518560819328e-06
3,1200,9,2.9092420845699962e-06
3,1200,10,1.9437557057244703e-06
3,1200,11,0.0
4,0,0,0.0005647121579386294
4,0,1,0.00046143922372721136
4,0,2,0.0002578857820481062
4,0,3,0.00015170032565947622
4,0,4,0.00012668153794948012
4,0,5,5.665428761858493e-05
4,0,6,3.1060513720149174e-05
4,0,7,1.723312379908748e-05
4,0,8,7.323651516344398e-06
4,0,9,3.6340434235171415e-06
4,0,10,2.5103722691710573e-06
4,0,11,0.0
4,100,0,0.0007726282346993685
4,100,1,0.0006532768020406365
4,100,2,0.0003567076928447932
4,100,3,0.00020498539379332215
4,100,4,0.00017210539954248816
4,100,5,7.581057434435934e-05
4,100,6,4.8361445806222036e-05
4,100,7,2.647975634317845e-05
4,100,8,1.1065862054238096e-05
4,100,9,5.120671175973257e-06
4,100,10,3.955513875553152e-06
4,100,11,0.0
4,200,0,0.000624707667157054
4,200,1,0.0006145662628114223
4,200,2,0.00032207436743192375
4,200,3,0.00018812355119735003
4,200,4,0.00014958008250687271
4,200,5,7.839613681426272e-05
4,200,6,4.95735730510205e-05
4,200,7,2.7297721317154355e-05
4,200,8,1.1786905815824866e-05
4,200,9,5.685835276381113e-06
4,200,10,3.6664603157987585e-06
4,200,11,0.0
4,300,0,0.0006874173996038735
4,300,1,0.0005883355042897165
4,300,2,0.00032204558374360204
4,300,3,0.00018090193043462932
4,300,4,0.00015796403749845922
4,300,5,7.400786853395402e-05
4,300,6,4.9972593842539936e-05
4,300,7,2.3069782400853e-05
4,300,8,1.02635476650903e-05
4,300,9,5.687314114766195e-06
4,300,10,3.917481990356464e-06
4,300,11,0.0
4,400,0,0.0007035058806650341
4,400,1,0.0006761593394912779
4,400,2,0.00035850354470312595
4,400,3,0.0002003199770115316
4,400,4,0.00019019312458112836
4,400,5,9.250491712009534e-05
4,400,6,6.31963339401409e-05
4,400,7,3.2168347388505936e-05
4,400,8,1.7823178495746106e-05
4,400,9,8.966522727860138e-06
4,400,10,6.7565815697889775e-06
4,400,11,0.0
4,500,0,0.0007701422437094152
4,500,1,0.0007363749318756163
4,500,2,0.00034811842488124967
4,500,3,0.00022581082885153592
4,500,4,0.000198389810975641
4,500,5,9.62347985478118e-05
4,500,6,6.61259182379581e-05
4,500,7,3.289227606728673e-05
4,500,8,1.660011002968531e-05
4,500,9,9.00885606824886e-06
4,500,10,5.862818397872616e-06
4,500,11,0.0
4,600,0,0.0005854824557900429
4,600,1,0.0006573403370566666
4,600,2,0.00029593840008601546
4,600,3,0.00017616647528484464
4,600,4,0.0001421608467353508
4,600,5,8.169169450411573e-05
4,600,6,5.183809480513446e-05
4,600,7,2.783004856610205e-05
4,600,8,1.5648874978069216e-05
4,600,9,7.079979695845395e-06
4,600,10,4.985118266631616e-06
4,600,11,0.0
4,700,0,0.0006607372779399157
4,700,1,0.0006693770992569625
4,700,2,0.00035545494756661355
4,700,3,0.00024353453773073852
4,700,4,0.00021987965737935156
4,700,5,9.32506809476763e-05
4,700,6,6.683351239189506e-05
4,700,7,3.8455349567811936e-05
4,700,8,1.9233517377870157e-05
4,700,9,1.0849552381841931e-05
4,700,10,7.410728812828893e-06
4,700,11,0.0
4,800,0,0.0004869874392170459
4,800,1,0.0005335703608579934
4,800,2,0.0002802955568768084
4,800,3,0.00017947531887330115
4,800,4,0.00015057482232805341
4,800,5,8.099495607893914e-05
4,800,6,5.4331798310158774e-05
4,800,7,3.098445449722931e-05
4,800,8,1.5098138646862935e-05
4,800,9,7.743939022475388e-06
4,800,10,4.7766052375664e-06
4,800,11,0.0
4,900,0,0.0005460117827169597
4,900,1,0.0006008648779243231
4,900,2,0.00032347626984119415
4,900,3,0.00018202202045358717
4,900,4,0.00016762979794293642
4,900,5,8.445380080956966e-05
4,900,6,5.4841064411448315e-05
4,900,7,3.18507372867316e-05
4,900,8,1.8102691683452576e-05
4,900,9,9.816658348427154e-06
4,900,10,6.571134690602776e-06
4,900,11,0.0
4,1000,0,0.0006382365827448666
4,1000,1,0.0006844309973530471
4,1000,2,0.00036550353979691863
4,1000,3,0.0001928982965182513
4,1000,4,0.0001874728041002527
4,1000,5,0.00010775447299238294
4,1000,6,7.4494477303233e-05
4,1000,7,4.3922002078033984e-05
4,1000,8,2.6169505872530863e-05
4,1000,9,1.3509127711586189e-05
4,1000,10,1.0372760698373895e-05
4,1000,11,0.0
4,1100,0,0.0005825214320793748
4,1100,1,0.0006507521029561758
4,1100,2,0.0003092107072006911
4,1100,3,0.00018133694538846612
4,1100,4,0.0001678394473856315
4,1100,5,9.707151912152767e-05
4,1100,6,6.453902460634708e-05
4,1100,7,3.477340578683652e-05
4,1100,8,2.0271660105208866e-05
4,1100,9,1.0860779184440617e-05
4,1100,10,7.2433435889252e-06
4,1100,11,0.0
4,1200,0,0.0008446354186162353
4,1200,1,0.0010091998847201467
4,1200,2,0.00045788323041051626
4,1200,3,0.00029370057745836675
4,1200,4,0.0002493616775609553
4,1200,5,0.00014942459529265761
4,1200,6,0.00010082100197905675
4,1200,7,6.020132059347816e-05
4,1200,8,3.473662945907563e-05
4,1200,9,1.9464931028778665e-05
4,1200,10,1.2160865480836947e-05
4,1200,11,0.0
5,0,0,0.0008577966364100575
5,0,1,0.0009578955941833556
5,0,2,0.00043537761666812
5,0,3,0.00027164441416971385
5,0,4,0.000249017117312178
5,0,5,0.00014636595733463764
5,0,6,0.00010211103654000908
5,0,7,6.325220601866022e-05
5,0,8,3.373036452103406e-05
5,0,9,2.15105992538156e-05
5,0,10,1.2836373571190052e-05
5,0,11,0.0
5,100,0,0.0006780048715882003
5,100,1,0.0008483839919790626
5,100,2,0.00035405822563916445
5,100,3,0.00022760219871997833
5,100,4,0.00018851323693525046
5,100,5,0.0001269378262804821
5,100,6,8.954299846664071e-05
5,100,7,5.3127991122892126e-05
5,100,8,3.212039518984966e-05
5,100,9,1.776293538569007e-05
5,100,10,1.1081069715146441e-05
5,100,11,0.0
5,200,0,0.0009445617906749249
5,200,1,0.001107842312194407
5,200,2,0.0005141317378729582
5,200,3,0.0003102112386841327
5,200,4,0.00029271989478729665
5,200,5,0.00018198363250121474
5,200,6,0.0001327820646110922
5,200,7,7.75740118115209e-05
5,200,8,5.0452628784114495e-05
5,200,9,2.7778325602412224e-05
5,200,10,1.6986130503937602e-05
5,200,11,0.0
5,300,0,0.0009501908207312226
5,300,1,0.0012436711695045233
5,300,2,0.0005047377781011164
5,300,3,0.0002911318151745945
5,300,4,0.00028240057872608304
5,300,5,0.00015824049478396773
5,300,6,0.00011927438026759773
5,300,7,7.132567407097667e-05
5,300,8,4.3263837142148986e-05
5,300,9,2.1573823687504046e-05
5,300,10,1.5070878362166695e-05
5,300,11,0.0
5,400,0,0.0008913587080314755
5,400,1,0.001063672243617475
5,400,2,0.00045468402095139027
5,400,3,0.0003069817030336708
5,400,4,0.0002560676075518131
5,400,5,0.0001704050664557144
5,400,6,0.00012482488818932325
5,400,7,6.952613330213353e-05
5,400,8,3.917053254554048e-05
