epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,2.084e-05,3.1538,75.944,92.894,1.0789,5451.6,235.0
91,1.67e-05,3.1939,75.978,92.912,1.0678,5263.1,243.4
92,1.303e-05,3.1672,75.992,93.0,1.0724,5472.3,234.1
93,9.85e-06,3.1826,76.17,93.012,1.0715,5486.2,233.5
94,7.15e-06,3.151,76.112,92.994,1.0705,5478.6,233.8
95,4.94e-06,3.153,76.198,93.014,1.0658,5489.6,233.4
96,3.22e-06,3.167,76.202,93.026,1.0671,5437.4,235.6
97,1.99e-06,3.1426,76.2,92.994,1.0689,5442.8,235.4
98,1.25e-06,3.1409,76.222,93.032,1.0675,5477.5,233.9
99,1e-06,3.1493,76.228,93.016,1.0687,5495.6,233.1
