epoch,iter,layer,grad_phi_norm
1,100,3,6.126776497694664e-06
1,100,4,7.320158601942239e-06
1,100,5,3.879128144035349e-06
1,100,6,2.5557571916579036e-06
1,100,7,2.974835979330237e-06
1,100,8,1.1255120853093104e-06
1,100,9,1.1508635680002044e-06
1,100,10,8.07341848485521e-07
1,100,11,0.0
1,200,0,5.405206320574507e-05
1,200,1,2.8479664251790382e-05
1,200,2,1.2682415217568632e-05
1,200,3,7.722645023022778e-06
1,200,4,4.101795639144257e-06
1,200,5,2.512261971787666e-06
1,200,6,2.745647407209617e-06
1,200,7,2.755717787294998e-06
1,200,8,1.1400328503441415e-06
1,200,9,7.114520030881977e-07
1,200,10,8.425764690400683e-07
1,200,11,0.0
1,300,0,0.00011471138714114204
1,300,1,3.211611328879371e-05
1,300,2,1.0306539479643106e-05
1,300,3,1.091502963390667e-05
1,300,4,4.014156729681417e-06
1,300,5,3.3081114452215843e-06
1,300,6,3.006179213116411e-06
1,300,7,3.7662862268916797e-06
1,300,8,3.3237249681405956e-06
1,300,9,1.8253788311994867e-06
1,300,10,1.7510772067907965e-06
1,300,11,0.0
1,400,0,8.190383960027248e-05
1,400,1,3.855674367514439e-05
1,400,2,1.2027266166114714e-05
1,400,3,6.816768291173503e-06
1,400,4,7.688518053328153e-06
1,400,5,4.41586007582373e-06
1,400,6,3.0577159577660495e-06
1,400,7,1.7201816717715701e-06
1,400,8,1.8949800733025768e-06
1,400,9,1.5995882449715282e-06
1,400,10,7.081099511196953e-07
1,400,11,0.0
1,500,0,9.050390508491546e-05
1,500,1,8.868869190337136e-05
1,500,2,2.4664614102221094e-05
1,500,3,1.1067850209656172e-05
1,500,4,4.867803454544628e-06
1,500,5,2.9652474040631205e-06
1,500,6,2.3878315005276818e-06
1,500,7,1.1027960908904788e-06
1,500,8,1.957485210368759e-06
1,500,9,7.490877464988444e-07
1,500,10,7.709427336521912e-07
1,500,11,0.0
1,600,0,0.0001224574079969898
1,600,1,6.842560833320022e-05
1,600,2,1.5679141142754816e-05
1,600,3,9.35302614379907e-06
1,600,4,7.653829925402533e-06
1,600,5,1.9245824205427198e-06
1,600,6,3.3541682569193654e-06
1,600,7,2.7764172045863234e-06
1,600,8,1.492317551310407e-06
1,600,9,7.524166676375899e-07
1,600,10,8.761417689129303e-07
1,600,11,0.0
1,700,0,0.00011278912279522046
1,700,1,6.717190990457311e-05
1,700,2,1.6767047782195732e-05
1,700,3,8.54884729051264e-06
1,700,4,4.530136266112095e-06
1,700,5,3.287731715317932e-06
1,700,6,2.606896941870218e-06
1,700,7,1.118742488870339e-06
1,700,8,1.5052632988954429e-06
1,700,9,5.822872140015534e-07
1,700,10,3.763791767141811e-07
1,700,11,0.0
1,800,0,0.0001455473538953811
1,800,1,0.00011756170715671033
1,800,2,5.421389505499974e-05
1,800,3,1.2399177649058402e-05
1,800,4,5.4463216656586155e-06
1,800,5,2.753771696006879e-06
1,800,6,1.7010459032462677e-06
1,800,7,8.441168120043585e-07
1,800,8,1.3506454479284002e-06
1,800,9,4.134309961045801e-07
1,800,10,3.2813358075145516e-07
1,800,11,0.0
1,900,0,0.0002188234793720767
1,900,1,9.199186752084643e-05
1,900,2,4.341824751463719e-05
1,900,3,1.2051176781824324e-05
1,900,4,5.683106337528443e-06
1,900,5,2.930241635112907e-06
1,900,6,1.6430461755589931e-06
1,900,7,1.366463379781635e-06
1,900,8,1.7894210486701922e-06
1,900,9,1.3549012010116712e-06
1,900,10,5.187017677599215e-07
1,900,11,0.0
1,1000,0,0.00021271605510264635
1,1000,1,0.00011747800454031676
1,1000,2,2.950984526250977e-05
1,1000,3,8.731823982088827e-06
1,1000,4,4.629611339623807e-06
1,1000,5,4.315795194997918e-06
1,1000,6,1.9492797491693636e-06
1,1000,7,1.339870777883334e-06
1,1000,8,1.4931807754692272e-06
1,1000,9,1.0911825256698648e-06
1,1000,10,7.462384701284464e-07
1,1000,11,0.0
1,1100,0,0.00015653199807275087
1,1100,1,7.41415933589451e-05
1,1100,2,3.264509359723888e-05
1,1100,3,9.92368677543709e-06
1,1100,4,3.983342594438e-06
1,1100,5,2.6069637897307985e-06
1,1100,6,1.2511610520959948e-06
1,1100,7,1.1112321089967736e-06
1,1100,8,1.1098551340182894e-06
1,1100,9,4.851986545872933e-07
1,1100,10,4.2550146872599726e-07
1,1100,11,0.0
1,1200,0,0.00028081086929887533
1,1200,1,0.00015124156197998673
1,1200,2,6.366686284309253e-05
1,1200,3,1.647958197281696e-05
1,1200,4,4.891462594969198e-06
1,1200,5,5.07421100337524e-06
1,1200,6,2.3412014797941083e-06
1,1200,7,1.7473188336225576e-06
1,1200,8,1.426541984983487e-06
1,1200,9,5.472675752571377e-07
1,1200,10,4.969406290911138e-07
1,1200,11,0.0
2,0,0,0.00025066203670576215
2,0,1,0.0001261688448721543
2,0,2,4.5899498218204826e-05
2,0,3,2.0586572645697743e-05
2,0,4,6.587134976143716e-06
2,0,5,6.038758328941185e-06
2,0,6,2.3378779587801546e-06
2,0,7,2.1851428755326197e-06
2,0,8,1.1721502914951998e-06
2,0,9,5.030623810853285e-07
2,0,10,5.135717628945713e-07
2,0,11,0.0
2,100,0,0.0002756222675088793
2,100,1,0.00019060731574427336
2,100,2,5.3111303714104e-05
2,100,3,1.759629594744183e-05
2,100,4,7.4109707384195644e-06
2,100,5,4.714700025942875e-06
2,100,6,2.8651425054704305e-06
2,100,7,2.1817247670696815e-06
2,100,8,1.292180058953818e-06
2,100,9,1.0506264516152442e-06
2,100,10,3.7553064657913637e-07
2,100,11,0.0
2,200,0,0.0002619311853777617
2,200,1,0.00016910077829379588
2,200,2,6.391495844582096e-05
2,200,3,1.8169343093177304e-05
2,200,4,6.642502739850897e-06
2,200,5,3.982572707172949e-06
2,200,6,3.657506340459804e-06
2,200,7,2.6500565581955016e-06
2,200,8,1.50573896462447e-06
2,200,9,9.998555015044985e-07
2,200,10,5.156655902283092e-07
2,200,11,0.0
2,300,0,0.00021402089623734355
2,300,1,0.00015107619401533157
2,300,2,4.212487328913994e-05
2,300,3,1.3488022887031548e-05
2,300,4,4.5180254346632864e-06
2,300,5,3.0146820790832862e-06
2,300,6,1.4091793900661287e-06
2,300,7,8.854273119140998e-07
2,300,8,1.068509504875692e-06
2,300,9,9.117322292695462e-07
2,300,10,2.0994436056298582e-07
2,300,11,0.0
2,400,0,0.00031004197080619633
2,400,1,0.00018489387002773583
2,400,2,5.304623846313916e-05
2,400,3,2.984379170811735e-05
2,400,4,8.308348697028123e-06
2,400,5,5.068931386631448e-06
2,400,6,1.911890649353154e-06
2,400,7,1.3979928326079971e-06
2,400,8,1.274364763048652e-06
2,400,9,7.879446002334589e-07
2,400,10,4.392773860217858e-07
2,400,11,0.0
2,500,0,0.0002895192592404783
2,500,1,0.00017524613940622658
2,500,2,6.858740380266681e-05
2,500,3,3.0313723982544616e-05
2,500,4,9.035765287990216e-06
2,500,5,4.712750069302274e-06
2,500,6,1.743618327054719e-06
2,500,7,1.2631575145860552e-06
2,500,8,1.1523917464728584e-06
2,500,9,6.174132636260765e-07
2,500,10,1.1001764050888596e-06
2,500,11,0.0
2,600,0,0.0003467688802629709
2,600,1,0.00023200968280434608
2,600,2,8.660185267217457e-05
2,600,3,4.163218181929551e-05
2,600,4,1.1769714546971954e-05
2,600,5,5.338162736734375e-06
2,600,6,2.50839866566821e-06
2,600,7,1.39508563279378e-06
2,600,8,1.1422665693316958e-06
2,600,9,8.003357265806699e-07
2,600,10,4.7100385813791945e-07
2,600,11,0.0
2,700,0,0.00037454275297932327
2,700,1,0.00023549071920569986
2,700,2,8.338154293596745e-05
2,700,3,3.106480653514154e-05
2,700,4,1.550104389025364e-05
2,700,5,5.393676474341191e-06
2,700,6,3.4079830584232695e-06
2,700,7,1.3920691799285123e-06
2,700,8,1.6103588222904364e-06
2,700,9,1.00000113434362e-06
2,700,10,4.994804498892336e-07
2,700,11,0.0
2,800,0,0.00032137177186086774
2,800,1,0.00023075516219250858
2,800,2,7.941397052491084e-05
2,800,3,3.34792239300441e-05
2,800,4,1.1163941053382587e-05
2,800,5,5.0577018555486575e-06
2,800,6,2.567535602793214e-06
2,800,7,1.8771432905850816e-06
2,800,8,1.126227743952768e-06
2,800,9,7.557096637356153e-07
2,800,10,3.960671222102974e-07
2,800,11,0.0
2,900,0,0.0004046106478199363
2,900,1,0.00022891729895491153
2,900,2,0.00010708136687753722
2,900,3,5.2212984883226454e-05
2,900,4,1.5745166820124723e-05
2,900,5,7.239020760607673e-06
2,900,6,2.8891652164020343e-06
2,900,7,2.4520468286937103e-06
2,900,8,1.732732926029712e-06
2,900,9,6.844960580565385e-07
2,900,10,3.9638584325984993e-07
2,900,11,0.0
2,1000,0,0.00039426592411473393
2,1000,1,0.0003477809950709343
2,1000,2,0.00011155491665704176
2,1000,3,4.60741575807333e-05
2,1000,4,1.6353824321413413e-05
2,1000,5,7.035803719190881e-06
2,1000,6,3.092157840001164e-06
2,1000,7,2.1965593077766243e-06
2,1000,8,1.136296759796096e-06
2,1000,9,6.890446684337803e-07
2,1000,10,3.925189844267152e-07
2,1000,11,0.0
2,1100,0,0.0005344185046851635
2,1100,1,0.00035515110357664526
2,1100,2,0.0001366439973935485
2,1100,3,6.821820716140792e-05
2,1100,4,2.5072842618101276e-05
2,1100,5,7.97967459220672e-06
2,1100,6,3.811830083577661e-06
2,1100,7,2.5082244974328205e-06
2,1100,8,1.8090054254571442e-06
2,1100,9,1.087213036043977e-06
2,1100,10,6.386426321114413e-07
2,1100,11,0.0
2,1200,0,0.0004376251599751413
2,1200,1,0.0003215150209143758
2,1200,2,0.00011743746290449053
2,1200,3,6.451752415159717e-05
2,1200,4,2.4552506147301756e-05
2,1200,5,9.622521247365512e-06
2,1200,6,3.7459096802194836e-06
2,1200,7,2.087196207867237e-06
2,1200,8,1.5525198477917002e-06
2,1200,9,5.857611427018128e-07
2,1200,10,3.60363515028439e-07
2,1200,11,0.0
3,0,0,0.00046125290100462735
3,0,1,0.0003318376839160919
3,0,2,0.00012617094034794718
3,0,3,7.092148734955117e-05
3,0,4,2.538339867896866e-05
3,0,5,1.2263979442650452e-05
3,0,6,4.59882812720025e-06
3,0,7,3.48244134329434e-06
3,0,8,1.864177420429769e-06
3,0,9,8.596862244303338e-07
3,0,10,5.663851538884046e-07
3,0,11,0.0
3,100,0,0.000493968662340194
3,100,1,0.0003455048718024045
3,100,2,0.00015746770077385008
3,100,3,8.947474998421967e-05
3,100,4,3.591275526559912e-05
3,100,5,1.2958602383150719e-05
3,100,6,5.429108568932861e-06
3,100,7,3.467348051344743e-06
3,100,8,2.735909220064059e-06
3,100,9,9.64675678005733e-07
3,100,10,4.921388381262659e-07
3,100,11,0.0
3,200,0,0.00034515655715949833
3,200,1,0.0002610506198834628
3,200,2,0.00012047085328958929
3,200,3,6.481399032054469e-05
3,200,4,2.8626433049794286e-05
3,200,5,1.4673953046440147e-05
3,200,6,4.663356776291039e-06
3,200,7,2.6519257971813204e-06
3,200,8,1.9331880594108952e-06
3,200,9,1.2859254638897255e-06
3,200,10,4.469615362268087e-07
3,200,11,0.0
3,300,0,0.0006665809778496623
3,300,1,0.00046557848691008985
3,300,2,0.0001931063598021865
3,300,3,0.0001063449089997448
3,300,4,5.2668372518382967e-05
3,300,5,2.62686353380559e-05
3,300,6,1.0025929441326298e-05
3,300,7,5.794368917122483e-06
3,300,8,3.409425289646606e-06
3,300,9,1.966399395314511e-06
3,300,10,5.909664650971536e-07
3,300,11,0.0
3,400,0,0.0005460450192913413
3,400,1,0.0004400188336148858
3,400,2,0.0001713440869934857
3,400,3,9.796482481760904e-05
3,400,4,5.112832513987087e-05
3,400,5,2.0097626475035213e-05
3,400,6,1.0365064554207493e-05
3,400,7,6.150174613139825e-06
3,400,8,3.7640279515471775e-06
3,400,9,1.4456769577009254e-06
3,400,10,4.911719884148624e-07
3,400,11,0.0
3,500,0,0.0006399346748366952
3,500,1,0.0005142376176081598
3,500,2,0.0001856543094618246
3,500,3,0.00012066475028404966
3,500,4,6.450439832406119e-05
3,500,5,2.8707829187624156e-05
3,500,6,1.1513851859490387e-05
3,500,7,6.307182502496289e-06
3,500,8,3.5144137200404657e-06
3,500,9,1.2632918924282421e-06
3,500,10,7.160850827858667e-07
3,500,11,0.0
3,600,0,0.0005589646170847118
3,600,1,0.00042361245141364634
3,600,2,0.00019308613264001906
3,600,3,0.00010940586071228608
3,600,4,6.39063073322177e-05
3,600,5,3.270334127591923e-05
3,600,6,1.449480350856902e-05
3,600,7,7.642183845746331e-06
3,600,8,4.903696208202746e-06
3,600,9,1.9242277176090283e-06
3,600,10,5.91564173646475e-07
3,600,11,0.0
3,700,0,0.00032085529528558254
3,700,1,0.0002363158273510635
3,700,2,0.00010859979374799877
3,700,3,6.053439574316144e-05
3,700,4,3.549272514646873e-05
3,700,5,1.6496966054546647e-05
3,700,6,8.350430107384454e-06
3,700,7,4.4458492993726395e-06
3,700,8,2.6377852009318303e-06
3,700,9,1.0882364449571469e-06
3,700,10,3.486869104563084e-07
3,700,11,0.0
3,800,0,0.0005728928954340518
3,800,1,0.00045919729745946825
3,800,2,0.0001976199127966538
3,800,3,0.0001185236542369239
3,800,4,7.710853969911113e-05
3,800,5,4.077273479197174e-05
3,800,6,2.1304560505086556e-05
3,800,7,1.0038256732514128e-05
3,800,8,6.233700787561247e-06
3,800,9,1.8808271988746128e-06
3,800,10,8.978058758657426e-07
3,800,11,0.0
3,900,0,0.0006484081968665123
3,900,1,0.0004896469181403518
3,900,2,0.00021590720280073583
3,900,3,0.00012810433690901846
3,900,4,8.014010381884873e-05
3,900,5,4.0230628655990586e-05
3,900,6,2.143703204637859e-05
3,900,7,1.3112036867823917e-05
3,900,8,7.389326128759421e-06
3,900,9,2.031723624895676e-06
3,900,10,9.724890333018266e-07
3,900,11,0.0
3,1000,0,0.0006063555483706295
3,1000,1,0.000486428034491837
3,1000,2,0.00022717633692082018
3,1000,3,0.00013441289775073528
3,1000,4,9.615274757379666e-05
3,1000,5,4.687323234975338e-05
3,1000,6,2.3361089915852062e-05
3,1000,7,1.269030417461181e-05
3,1000,8,7.196475507953437e-06
3,1000,9,2.834756742231548e-06
3,1000,10,9.313706641478348e-07
3,1000,11,0.0
3,1100,0,0.0007787859649397433
3,1100,1,0.0006210323190316558
3,1100,2,0.000262889196164906
3,1100,3,0.00015990130486898124
3,1100,4,0.00010264382581226528
3,1100,5,5.4791416914667934e-05
3,1100,6,2.9291384635143913e-05
3,1100,7,1.7386188119417056e-05
3,1100,8,9.431299076823052e-06
3,1100,9,3.5903808566217776e-06
3,1100,10,9.899811175273499e-07
3,1100,11,0.0
3,1200,0,0.0005343694938346744
3,1200,1,0.00041782567859627306
3,1200,2,0.0001912829466164112
3,1200,3,0.00012540980242192745
3,1200,4,8.327260729856789e-05
3,1200,5,4.379608071758412e-05
3,1200,6,2.5460889446549118e-05
3,1200,7,1.3214488717494532e-05
3,1200,8,7.507873306167312e-06
3,1200,9,2.883165734601789e-06
3,1200,10,9.82301457952417e-07
3,1200,11,0.0
4,0,0,0.0006980448961257935
4,0,1,0.0005217312718741596
4,0,2,0.00023454916663467884
4,0,3,0.00014912914775777608
4,0,4,0.000107795131043531
4,0,5,6.28334455541335e-05
4,0,6,2.9564609576482326e-05
4,0,7,1.8999049643753096e-05
4,0,8,1.0448016837472096e-05
4,0,9,5.0562916840135586e-06
4,0,10,1.1052271702283178e-06
4,0,11,0.0
4,100,0,0.000749431608710438
4,100,1,0.0005523661384359002
4,100,2,0.0002414257323835045
4,100,3,0.00014765362720936537
4,100,4,0.00011076646478613839
4,100,5,6.475295958807692e-05
4,100,6,3.4072294511133805e-05
4,100,7,2.1039004423073493e-05
4,100,8,1.0603306691336911e-05
4,100,9,4.644959517463576e-06
4,100,10,1.1855004231620114e-06
4,100,11,0.0
4,200,0,0.0008084395085461438
4,200,1,0.0006436106632463634
4,200,2,0.0002989761414937675
4,200,3,0.00017753045540302992
4,200,4,0.00013373243564274162
4,200,5,7.461478526238352e-05
4,200,6,4.165547215961851e-05
4,200,7,2.4593098714831285e-05
4,200,8,1.5013843949418515e-05
4,200,9,6.8800936787738465e-06
4,200,10,2.0854170088568935e-06
4,200,11,0.0
4,300,0,0.00046059477608650923
4,300,1,0.0004113540635444224
4,300,2,0.0001724334724713117
4,300,3,0.00010173994087381288
4,300,4,7.659547554794699e-05
4,300,5,4.2201474570902064e-05
4,300,6,2.275679617014248e-05
4,300,7,1.2435238204488996e-05
4,300,8,6.954180662432918e-06
4,300,9,3.671274953376269e-06
4,300,10,9.06901561847917e-07
4,300,11,0.0
4,400,0,0.00039776950143277645
4,400,1,0.0003406569885555655
4,400,2,0.0001485096145188436
4,400,3,8.880453970050439e-05
4,400,4,8.655359852127731e-05
4,400,5,4.048673508805223e-05
4,400,6,2.5900719265337102e-05
4,400,7,1.614038774278015e-05
4,400,8,9.445971045352053e-06
4,400,9,4.2580318222462665e-06
4,400,10,1.4201409612724092e-06
4,400,11,0.0
4,500,0,0.000881695537827909
4,500,1,0.0007562474929727614
4,500,2,0.0003146952949464321
4,500,3,0.00020188288181088865
4,500,4,0.00017171748913824558
4,500,5,9.04632470337674e-05
4,500,6,5.540902930079028e-05
4,500,7,3.2404092053184286e-05
4,500,8,1.6502188373124227e-05
4,500,9,7.534227279393235e-06
4,500,10,2.2467202143161558e-06
4,500,11,0.0
4,600,0,0.0008371584699489176
4,600,1,0.0007638770621269941
4,600,2,0.0003144152869936079
4,600,3,0.00021310560987330973
4,600,4,0.00014991292846389115
4,600,5,9.934345143847167e-05
4,600,6,5.299261101754382e-05
4,600,7,3.356835077283904e-05
4,600,8,2.12129634746816e-05
4,600,9,9.089175364351831e-06
4,600,10,2.453389697620878e-06
4,600,11,0.0
4,700,0,0.0007458259933628142
4,700,1,0.0006203936645761132
4,700,2,0.0003029517538379878
4,700,3,0.00019250866898801178
4,700,4,0.00014553204528056085
4,700,5,8.215324487537146e-05
4,700,6,4.9980575568042696e-05
4,700,7,3.282391480752267e-05
4,700,8,1.6973452147794887e-05
4,700,9,9.525665518594906e-06
4,700,10,2.0846182451350614e-06
4,700,11,0.0
4,800,0,0.0007860908517614007
4,800,1,0.0007248518522828817
4,800,2,0.0003309817402623594
4,800,3,0.0002125080063706264
4,800,4,0.00017364174709655344
4,800,5,0.00010979791841236874
4,800,6,5.679718015016988e-05
4,800,7,4.0253169572679326e-05
4,800,8,2.0350022168713622e-05
4,800,9,1.2691383744822815e-05
4,800,10,2.9846071356587345e-06
4,800,11,0.0
4,900,0,0.0006727961008436978
4,900,1,0.0006747149745933712
4,900,2,0.000313456665026024
4,900,3,0.00018377089872956276
4,900,4,0.00015839521074667573
4,900,5,8.606169285485521e-05
4,900,6,5.38953609066084e-05
4,900,7,4.0175204048864543e-05
4,900,8,2.0581623175530694e-05
4,900,9,1.0221460797765758e-05
4,900,10,2.9328357413760386e-06
4,900,11,0.0
4,1000,0,0.000692720350343734
4,1000,1,0.0006988720269873738
4,1000,2,0.00031379752908833325
4,1000,3,0.0002057361270999536
4,1000,4,0.00015851724310778081
4,1000,5,9.870271605905145e-05
4,1000,6,5.5272288591368124e-05
4,1000,7,3.8727361243218184e-05
4,1000,8,2.0357780158519745e-05
4,1000,9,1.2626609532162547e-05
4,1000,10,3.20167669087823e-06
4,1000,11,0.0
4,1100,0,0.0006062358734197915
4,1100,1,0.0005056470399722457
4,1100,2,0.0002546938485465944
4,1100,3,0.00015952896501403302
4,1100,4,0.00012538282317109406
4,1100,5,8.104035805445164e-05
4,1100,6,4.5694290747633204e-05
4,1100,7,3.0064073143876158e-05
4,1100,8,1.5205734598566778e-05
4,1100,9,8.8876568042906e-06
4,1100,10,2.6542816158325877e-06
4,1100,11,0.0
4,1200,0,0.0009183706715703011
4,1200,1,0.0009279354708269238
4,1200,2,0.00040603335946798325
4,1200,3,0.00024701369693502784
4,1200,4,0.00020873536414001137
4,1200,5,0.00012557925947476178
4,1200,6,8.632621029391885e-05
4,1200,7,5.936210072832182e-05
4,1200,8,3.2896161428652704e-05
4,1200,9,1.926803270180244e-05
4,1200,10,4.85464624944143e-06
4,1200,11,0.0
5,0,0,0.0009822953725233674
5,0,1,0.000904867600183934
5,0,2,0.00041496410267427564
5,0,3,0.00027750711888074875
5,0,4,0.00025113215087912977
5,0,5,0.00014842786185909063
5,0,6,0.00010026601376011968
5,0,7,6.951345858396962e-05
5,0,8,4.352986070443876e-05
5,0,9,2.4580616809544154e-05
5,0,10,7.127785011107335e-06
5,0,11,0.0
5,100,0,0.00044859337504021823
5,100,1,0.0004876484163105488
5,100,2,0.00022834759147372097
5,100,3,0.00015908190107438713
5,100,4,0.00011106894817203283
5,100,5,7.070347055559978e-05
5,100,6,4.355659257271327e-05
5,100,7,3.1404910259880126e-05
5,100,8,1.7976912204176188e-05
5,100,9,9.984543794416822e-06
5,100,10,3.0195196814020164e-06
5,100,11,0.0
5,200,0,0.0008204382611438632
5,200,1,0.0008967763860709965
5,200,2,0.0004301804001443088
5,200,3,0.0002568820782471448
5,200,4,0.0002321922074770555
5,200,5,0.00015170819824561477
5,200,6,9.347608283860609e-05
5,200,7,7.00569580658339e-05
5,200,8,4.2699331970652565e-05
5,200,9,2.7643061912385747e-05
5,200,10,7.608898613398196e-06
5,200,11,0.0
5,300,0,0.0006582462810911238
5,300,1,0.0006820246926508844
5,300,2,0.00030032522045075893
5,300,3,0.00018267447012476623
5,300,4,0.00016506851534359157
5,300,5,9.48295637499541e-05
5,300,6,6.32876472081989e-05
5,300,7,4.66589153802488e-05
5,300,8,2.7481817596708424e-05
5,300,9,1.731443808239419e-05
5,300,10,5.4466781875817105e-06
5,300,11,0.0
5,400,0,0.0009454301907680929
5,400,1,0.000951120222453028
5,400,2,0.0005070817423984408
5,400,3,0.00028755696257576346
5,400,4,0.00025755015667527914
5,400,5,0.00014125998131930828
5,400,6,9.343552665086463e-05
5,400,7,7.574263872811571e-05
