cell,arch,recipe_actual,contrast,pair_label,pair_kind,stage,transform,descriptor,n_pairs,n_images_paired,n_images_dropped,delta_acc_exact,ci_lo,ci_hi,delta_acc_1,a_acc_exact,b_acc_exact,chance_exact,endpoint_class
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T2,l2,1,2000,0,0.01357692308,0.01216201923,0.01498907967,0.009587912088,0.8831620879,0.8695851648,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s11_out,T2,l2,1,2000,0,0.04122252747,0.03974725275,0.04274464286,0.03849725275,0.8794752747,0.8382527473,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T3,centred_l2,1,2000,0,0.0183125,0.01678869048,0.0199047619,0.01569642857,0.8641845238,0.8458720238,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s11_out,T3,centred_l2,1,2000,0,0.0567202381,0.05501183036,0.05844345238,0.05323511905,0.8654583333,0.8087380952,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T3,l2,1,2000,0,0.01827380952,0.01672321429,0.01989880952,0.01680654762,0.8660863095,0.8478125,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s11_out,T3,l2,1,2000,0,0.05576488095,0.05403571429,0.05747321429,0.05226488095,0.8663482143,0.8105833333,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T1,centred_l2,1,2000,0,0.00287755102,0.001456632653,0.004321492347,0.003255102041,0.8499132653,0.8470357143,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T1,centred_l2,1,2000,0,0.04597704082,0.04441581633,0.04753826531,0.04361734694,0.8527346939,0.8067576531,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T1,l2,1,2000,0,0.004290816327,0.002859693878,0.005721938776,0.004477040816,0.8511556122,0.8468647959,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T1,l2,1,2000,0,0.04902040816,0.04743112245,0.05057397959,0.04723469388,0.8541913265,0.8051709184,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T2,centred_l2,1,2000,0,0.01560989011,0.01418399725,0.01704120879,0.01037637363,0.8855824176,0.8699725275,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T2,centred_l2,1,2000,0,0.04077747253,0.03930762363,0.04226923077,0.03773076923,0.8828736264,0.8420961538,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T2,l2,1,2000,0,0.01639010989,0.01497802198,0.01781600275,0.01106868132,0.8869642857,0.8705741758,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T2,l2,1,2000,0,0.04431318681,0.04280494505,0.04583523352,0.04151098901,0.8843791209,0.8400659341,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T3,centred_l2,1,2000,0,0.02210714286,0.02050885417,0.0237797619,0.01870833333,0.8689196429,0.8468125,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T3,centred_l2,1,2000,0,0.05511011905,0.05343147321,0.05682150298,0.0519047619,0.8698511905,0.8147410714,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,legacy_e2_vit_base_nomixdir_saga - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T3,l2,1,2000,0,0.02343154762,0.02180952381,0.02510714286,0.01988095238,0.8705029762,0.8470714286,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,saga_minus_baseline,e2r_vitb_mixup_saga_s1 - e2r_vitb_mixup_baseline_s1,seed,s12_post_norm,T3,l2,1,2000,0,0.05926190476,0.05752671131,0.06099114583,0.05605654762,0.871202381,0.8119404762,0.005102040816,secondary
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T1,centred_l2,1,2000,0,0.02964540816,0.02804840561,0.03128061224,0.02295918367,0.8538061224,0.8241607143,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T1,l2,1,2000,0,0.03098469388,0.02935452806,0.03267602041,0.021,0.8550306122,0.8240459184,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T2,centred_l2,1,2000,0,0.01632967033,0.01498901099,0.0176456044,0.01324450549,0.8714120879,0.8550824176,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T2,l2,1,2000,0,0.01626923077,0.01492857143,0.0176043956,0.01098076923,0.8713131868,0.855043956,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T3,centred_l2,1,2000,0,0.02291666667,0.02135714286,0.02447924107,0.01721428571,0.8511696429,0.8282529762,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,hist,T3,l2,1,2000,0,0.02269345238,0.02104464286,0.02435424107,0.01549404762,0.8507916667,0.8280982143,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T1,centred_l2,1,2000,0,0.01182397959,0.01026524235,0.01340057398,0.007334183673,0.8587831633,0.8469591837,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T1,l2,1,2000,0,0.008326530612,0.00675,0.009908163265,0.004469387755,0.8573214286,0.848994898,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T2,centred_l2,1,2000,0,0.006293956044,0.005013736264,0.007571428571,0.002620879121,0.8741181319,0.8678241758,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T2,l2,1,2000,0,0.002978021978,0.001733516484,0.004217101648,-0.0004148351648,0.8725631868,0.8695851648,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T3,centred_l2,1,2000,0,0.00975297619,0.008291592262,0.01120840774,0.004991071429,0.855625,0.8458720238,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s11_out,T3,l2,1,2000,0,0.006020833333,0.004526785714,0.007541741071,0.001854166667,0.8538333333,0.8478125,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T1,centred_l2,1,2000,0,0.01875510204,0.01719132653,0.02034183673,0.01247959184,0.8657908163,0.8470357143,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T1,l2,1,2000,0,0.01493877551,0.01331887755,0.01657142857,0.007890306122,0.8618035714,0.8468647959,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T2,centred_l2,1,2000,0,0.009252747253,0.007997252747,0.01050006868,0.005766483516,0.8792252747,0.8699725275,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T2,l2,1,2000,0,0.005524725275,0.00425,0.006813255495,0.001002747253,0.8760989011,0.8705741758,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T3,centred_l2,1,2000,0,0.01531547619,0.01384516369,0.01680059524,0.009672619048,0.8621279762,0.8468125,0.005102040816,descriptive
vit_base|mixup,vit_base,mixup,registers_minus_baseline,legacy_e2_vit_base_nomixdir_registers - legacy_e2_vit_base_nomixdir_baseline,legacy,s12_post_norm,T3,l2,1,2000,0,0.0104702381,0.008955357143,0.01201197917,0.004485119048,0.8575416667,0.8470714286,0.005102040816,descriptive
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T1,centred_l2,1,2000,0,0.02213010204,0.02086989796,0.02343622449,0.01635969388,0.9102040816,0.8880739796,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T1,centred_l2,1,2000,0,-0.0282244898,-0.02967091837,-0.0267372449,-0.01648469388,0.8665178571,0.8947423469,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T1,centred_l2,1,2000,0,-0.02045153061,-0.02174744898,-0.01917340561,-0.01059183673,0.8832397959,0.9036913265,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T1,centred_l2,1,2000,0,0.01544897959,0.01418622449,0.01671428571,0.01123979592,0.904244898,0.8887959184,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_mixupdir_saga - legacy_e2_vit_small_mixupdir_baseline,legacy,hist,T1,l2,1,2000,0,0.01953316327,0.01827295918,0.02084693878,0.01319387755,0.9090153061,0.8894821429,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,legacy_e2_vit_small_nomixdir_saga - legacy_e2_vit_small_nomixdir_baseline,legacy,hist,T1,l2,1,2000,0,-0.02924489796,-0.0306684949,-0.02777289541,-0.01851785714,0.8669183673,0.8961632653,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s1 - e2r_vits_mixup_baseline_s1,seed,hist,T1,l2,1,2000,0,-0.02171173469,-0.02301281888,-0.02042340561,-0.01195663265,0.8831785714,0.9048903061,0.005102040816,secondary
vit_small|mixup,vit_small,mixup,saga_minus_baseline,e2r_vits_mixup_saga_s2 - e2r_vits_mixup_baseline_s2,seed,hist,T1,l2,1,2000,0,0.01464540816,0.01337748724,0.01590561224,0.009466836735,0.9034081633,0.8887627551,0.005102040816,secondary
