run_id,arch,recipe_actual,variant,provenance_tag,condition_id,stage,transform,descriptor,n_images,n_shared,grid,chance_exact,chance_1,acc_exact_mean,acc_exact_ci_lo,acc_exact_ci_hi,acc_1_mean,acc_1_ci_lo,acc_1_ci_hi,mean_nn_sim,acc_exact_over_chance,endpoint_class
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999983,196,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999992,196,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999989,196,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9058061224,0.903696301,0.9078419005,0.934877551,0.9332346301,0.9364796556,0.9604261692,177.538,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9061632653,0.9040765306,0.9081735969,0.9354515306,0.9338418367,0.9370255102,0.9421312979,177.608,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9048903061,0.902755102,0.9069592474,0.9340688776,0.9324260204,0.9356786352,0.9632176849,177.3585,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9036913265,0.9015304847,0.905752551,0.932880102,0.9312269133,0.934502551,0.938113403,177.1235,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9102984694,0.908216773,0.912275574,0.9391938776,0.9376045918,0.9407296556,0.9522021475,178.4185,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9087729592,0.9067065689,0.9107576531,0.9375382653,0.9359362245,0.9390994898,0.9293430618,178.1195,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8981236264,0.8951290522,0.9010274725,0.9363653846,0.9346427885,0.9380796703,0.9761369934,176.0322308,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8987115385,0.8957195742,0.9015934066,0.9373543956,0.9356593407,0.939035783,0.9642913552,176.1474615,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8973379121,0.8943186126,0.9002637363,0.9356153846,0.9339010989,0.9373379121,0.9766407099,175.8782308,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8966840659,0.8936757555,0.899590728,0.9349230769,0.9331949863,0.9366539148,0.9616191682,175.7500769,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9024093407,0.8994146978,0.9052802885,0.9404395604,0.9387691621,0.9420906593,0.968467555,176.8722308,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9012307692,0.898239011,0.904101717,0.9393434066,0.9376675137,0.9410220467,0.9561948879,176.6412308,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.88825,0.8851991071,0.8912262649,0.9189494048,0.9165089286,0.9213275298,0.9624917438,174.097,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8888005952,0.8857645833,0.8917589286,0.9197857143,0.9173630952,0.9221369048,0.9448362976,174.2049167,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8869821429,0.8839196429,0.8899791667,0.9177083333,0.9152588542,0.9201191964,0.9626416821,173.8485,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.886235119,0.8831695685,0.8892143601,0.9169017857,0.9144375,0.9193036458,0.9406453055,173.7020833,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8922470238,0.8892202381,0.8952084077,0.9227113095,0.9202677827,0.9251012649,0.9512796959,174.8804167,secondary
e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8914761905,0.8884583333,0.8944197173,0.9215327381,0.9191071429,0.9238959077,0.9317164062,174.7293333,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999989,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999994,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999989,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999991,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999991,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999989,196,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8955918367,0.8933137755,0.897778125,0.9278545918,0.926096875,0.929625,0.957748358,175.536,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8963954082,0.894168176,0.8985459184,0.9290816327,0.9273367347,0.9308139031,0.9362916526,175.6935,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8887627551,0.8863852041,0.8910459821,0.9228571429,0.9209999362,0.9247040816,0.954896855,174.1975,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8887959184,0.8864387755,0.8910739796,0.9224795918,0.9206427934,0.9243036352,0.9351195095,174.204,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.894127551,0.891849426,0.8963188776,0.9271683673,0.9253672832,0.9289591837,0.9526557652,175.249,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8947857143,0.8925076531,0.8969693878,0.927619898,0.9258545281,0.9293877551,0.9272117382,175.378,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9039587912,0.9009807692,0.9068874313,0.9397307692,0.9380411401,0.9414149038,0.9764518588,177.1759231,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9048324176,0.9018736264,0.9077335165,0.9410961538,0.9394449863,0.9427527473,0.9631045341,177.3471538,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8996868132,0.896659272,0.9026648352,0.9361923077,0.9344450549,0.9379533654,0.9725079727,176.3386154,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8996318681,0.8966016484,0.9026154533,0.9359093407,0.9341646978,0.9376869505,0.9624566776,176.3278462,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9036923077,0.9007057692,0.9066291896,0.9397884615,0.9381043956,0.9414891484,0.971108274,177.1236923,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9045,0.9014779533,0.9074260302,0.9404615385,0.938782967,0.9421374313,0.9580560279,177.282,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.886672619,0.8834255208,0.889863244,0.9179494048,0.9153869048,0.920485119,0.9630008454,173.7878333,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8877291667,0.8845029018,0.8908988839,0.9190595238,0.9165327381,0.921577381,0.9431746052,173.9949167,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8800952381,0.876803497,0.8833333333,0.9125833333,0.9100177083,0.9151458333,0.9569003432,172.4986667,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8807321429,0.877434375,0.8839970982,0.9126041667,0.9100266369,0.915181622,0.9416420265,172.6235,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8856369048,0.8823599702,0.8888393601,0.9174047619,0.9148630952,0.9199553571,0.954797797,173.5848333,secondary
e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.8869107143,0.8836398065,0.8901042411,0.9179880952,0.9154434524,0.9205387649,0.9343985272,173.8345,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999992,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999985,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999985,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.999999999,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999984,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999981,196,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9913188776,0.989747449,0.9927142857,0.9950841837,0.9937346939,0.996255102,0.9385516765,194.2985,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9913979592,0.989816199,0.9928061862,0.9950943878,0.9937422194,0.9962679209,0.9231319512,194.314,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9897627551,0.9881453444,0.9912143495,0.9946352041,0.9932806122,0.9958087372,0.9184252902,193.9935,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9899540816,0.988341773,0.9913979592,0.9946836735,0.9933366709,0.9958545918,0.9053052118,194.031,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9908443878,0.9892755102,0.99225,0.9950357143,0.9937040816,0.9961862245,0.9190660014,194.2055,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9910408163,0.9894744898,0.9924387755,0.9950765306,0.993744898,0.9962244898,0.906243177,194.244,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9686071429,0.9668763049,0.9703324863,0.9948653846,0.9943598901,0.9953324863,0.9794223322,189.847,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9685494505,0.966793956,0.9702912775,0.9949203297,0.9944147665,0.9953901099,0.9711760773,189.8356923,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9676593407,0.9659010302,0.9694039148,0.994467033,0.9939587912,0.994956044,0.9721013936,189.6612308,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9676758242,0.9659175137,0.9694340659,0.9945054945,0.9939917582,0.9949945055,0.9650881152,189.6644615,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9684945055,0.9667499313,0.9702225275,0.9948324176,0.9943268544,0.9953104396,0.9723128712,189.8249231,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9685769231,0.9668159341,0.9703186813,0.9949065934,0.9944038462,0.9953736264,0.9652990824,189.8410769,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.964389881,0.9623450893,0.9663690476,0.981235119,0.9800059524,0.982422619,0.9654156172,189.0204167,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9638809524,0.9617946429,0.9658870536,0.9810982143,0.9798541667,0.9823154762,0.9525671858,188.9206667,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.962327381,0.9602110863,0.9643571429,0.9800684524,0.9788303571,0.9812917411,0.9532115601,188.6161667,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9620595238,0.9598958333,0.9641160714,0.9799255952,0.9786517857,0.9811697173,0.9422859112,188.5636667,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.9639672619,0.9618779762,0.9659584077,0.9809642857,0.9797380208,0.9821727679,0.9535564562,188.9375833,secondary
e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s1,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9637589286,0.9616279018,0.9657916667,0.9809672619,0.9797202381,0.9821815476,0.9428181706,188.89675,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999986,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999985,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999987,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999989,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999987,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999986,196,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9954438776,0.9942601403,0.9964668367,0.9972397959,0.9962040179,0.9981020408,0.9579407109,195.107,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9955816327,0.9944029974,0.9965842474,0.9972984694,0.9962602041,0.9981556122,0.9466171024,195.134,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9948979592,0.9936861607,0.9959464286,0.9971709184,0.9961274872,0.9980357781,0.9389370805,195,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9949795918,0.9937780612,0.9960178571,0.9971530612,0.9961147959,0.9980178571,0.9314369731,195.016,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.9953010204,0.9941122449,0.9963214923,0.9972576531,0.996219324,0.998127551,0.9400072099,195.079,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.9954107143,0.9942320153,0.9964336735,0.9972755102,0.9962320791,0.9981454082,0.9320002345,195.1005,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9616895604,0.9598296703,0.9635576923,0.9922005495,0.9915879121,0.9927885302,0.9794212208,188.4911538,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.961717033,0.9598488324,0.9635686813,0.9921978022,0.9915713599,0.9928049451,0.9702156021,188.4965385,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9618846154,0.960032967,0.9637473214,0.9919450549,0.9913269231,0.9925357143,0.9688745962,188.5293846,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9616373626,0.959782967,0.9634917582,0.9919258242,0.9913049451,0.9925192308,0.9628687103,188.4809231,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.9628956044,0.9610576236,0.9647116071,0.9924368132,0.9918351648,0.9930164835,0.9695409596,188.7275385,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.9630631868,0.9612087912,0.9648901786,0.9926565934,0.9920686813,0.9932252747,0.9633815306,188.7603846,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.9554107143,0.9531962798,0.9575714286,0.9749077381,0.9734791667,0.9762678571,0.9655012631,187.2605,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9552857143,0.9530625,0.9574703125,0.9748958333,0.9734702381,0.9762529762,0.9515054581,187.236,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.954860119,0.9526339286,0.9570267857,0.9750386905,0.9736369048,0.976389881,0.9489269486,187.1525833,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,hist,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9543303571,0.9520803571,0.9565327381,0.9744375,0.9730327381,0.9758006696,0.939614819,187.04875,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.9565327381,0.9543213542,0.9586994048,0.9759166667,0.9745265625,0.9772767857,0.9499764722,187.4804167,secondary
e2r_vits_nomix_baseline_s2,vit_small,nomix,baseline,s2,native,s12_post_norm,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.9565833333,0.9543719494,0.9587440476,0.9757232143,0.9743243304,0.9770804315,0.9404745257,187.4903333,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999923,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999917,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999903,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999911,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T0,l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999852,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T0,centred_l2,2000,196,14,0.005102040816,0.04164931279,1,1,1,1,1,1,0.9999999909,196,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8573214286,0.8545382653,0.8600357143,0.8986096939,0.8963163265,0.9008341837,0.957389165,168.035,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8587831633,0.8560306122,0.8615102041,0.9009846939,0.8987371811,0.9031836735,0.9238201897,168.3215,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8550306122,0.8522014031,0.8578010204,0.8962678571,0.8939209184,0.8985510204,0.9819374141,167.586,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8538061224,0.8509897959,0.8565637755,0.8974795918,0.8951811224,0.8996989796,0.9155385725,167.346,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T1,l2,2000,196,14,0.005102040816,0.04164931279,0.8618035714,0.8590892219,0.8644821429,0.9027423469,0.9005024872,0.9049209184,0.9535127581,168.9135,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T1,centred_l2,2000,196,14,0.005102040816,0.04164931279,0.8657908163,0.8631427934,0.8683904337,0.9067244898,0.9045535077,0.9088214923,0.9093102041,169.695,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8725631868,0.869134478,0.8758984203,0.9164120879,0.9142361951,0.9185522665,0.974816899,171.0223846,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8741181319,0.8706839973,0.8774561126,0.9186895604,0.9165520604,0.9208160027,0.9562215903,171.3271538,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8713131868,0.8678434066,0.8747142857,0.9150384615,0.9128241758,0.9172472527,0.9875250692,170.7773846,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8714120879,0.8679394918,0.8747583104,0.9166236264,0.9144504808,0.91875,0.9504500523,170.7967692,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T2,l2,2000,182,14,0.005102040816,0.04261045077,0.8760989011,0.8727169643,0.8794395604,0.9195659341,0.9174230769,0.9216731456,0.9677234245,171.7153846,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s12_post_norm,T2,centred_l2,2000,182,14,0.005102040816,0.04261045077,0.8792252747,0.8758543269,0.8825192308,0.9233104396,0.9212417582,0.9253598901,0.9473338696,172.3281538,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8538333333,0.8502886161,0.857312872,0.8891875,0.8862200893,0.8921339286,0.9639867818,167.3513333,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,s11_out,T3,centred_l2,2000,168,14,0.005102040816,0.0425170068,0.855625,0.8520892113,0.8591042411,0.891625,0.888675372,0.8945386905,0.9371862572,167.7025,secondary
legacy_e2_vit_base_nomixdir_registers,vit_base,mixup,registers,legacy-nomixdir,native,hist,T3,l2,2000,168,14,0.005102040816,0.0425170068,0.8507916667,0.8471845238,0.8543334821,0.8865297619,0.8834729911,0.8895297619,0.981124419,166.7551667,secondary
