work_package,split_name,split_sha256,git_sha,generated_by,role,cell,arch,recipe_actual,variant,provenance_tag,run_id,stage,basis,n_images,n_positions,mass,gini_excess,ring0_freq,ring1_freq,ring1_share,peak_ring,eta2_pos,rho_vs_s11_out,p_vs_s11_out,resid_rho_vs_s11_out,baseline_run_id,rho_vs_baseline,p_vs_baseline,resid_rho_vs_baseline,delta_gini_excess,delta_ring1_share,delta_mass,reference,note
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,saga,s1,e2r_vitb_mixup_saga_s1,in_b07,mad,10000,196,6.2969,0.377298,0.015485,0.067289,0.470184,1,0.027299,0.94617,0.000638,0.894897,e2r_vitb_mixup_baseline_s1,0.741525,0.001913,0.475437,-0.032254,-0.008222,-3.9187,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,baseline,s1,e2r_vits_mixup_baseline_s1,in_b07,mad,10000,196,11.0443,0.320446,0.038883,0.107648,0.428864,1,0.028182,0.9863,0.000638,0.972247,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,baseline,s2,e2r_vits_mixup_baseline_s2,in_b07,mad,10000,196,10.7032,0.287356,0.040919,0.09485,0.389921,1,0.021286,0.990498,0.000638,0.982717,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,saga,s1,e2r_vits_mixup_saga_s1,in_b07,mad,10000,196,9.5606,0.320064,0.032533,0.091502,0.421114,1,0.025833,0.988084,0.000638,0.985321,e2r_vits_mixup_baseline_s1,0.891368,0.000638,0.70162,-0.000382,-0.00775,-1.4837,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|mixup,vit_small,mixup,saga,s2,e2r_vits_mixup_saga_s2,in_b07,mad,10000,196,9.3934,0.289648,0.037071,0.085543,0.400696,1,0.020305,0.98955,0.000638,0.979291,e2r_vits_mixup_baseline_s2,0.927601,0.001276,0.841161,0.002292,0.010775,-1.3098,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|nomix,vit_small,nomix,baseline,s1,e2r_vits_nomix_baseline_s1,in_b07,mad,10000,196,2.8782,0.201955,0.022019,0.012477,0.190744,0,0.011742,0.542746,0.015306,0.541642,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|nomix,vit_small,nomix,baseline,s2,e2r_vits_nomix_baseline_s2,in_b07,mad,10000,196,3.4137,0.291995,0.029698,0.011632,0.149925,0,0.049584,0.493486,0.002551,0.751862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|nomix,vit_small,nomix,saga,s1,e2r_vits_nomix_saga_s1,in_b07,mad,10000,196,2.6712,0.173918,0.01886,0.011268,0.185609,6,0.007148,0.492307,0.000638,0.501038,e2r_vits_nomix_baseline_s1,0.87046,0.000638,0.852328,-0.028037,-0.005135,-0.207,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_small|nomix,vit_small,nomix,saga,s2,e2r_vits_nomix_saga_s2,in_b07,mad,10000,196,2.8483,0.121419,0.016133,0.01283,0.198188,6,0.002284,0.537475,0.002551,0.701311,e2r_vits_nomix_baseline_s2,0.817437,0.000638,0.660927,-0.170576,0.048263,-0.5654,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,reporting,vit_base|mixup,vit_base,mixup,baseline,legacy-nomixdir,legacy_e2_vit_base_nomixdir_baseline,in_b07,mad,10000,196,7.4968,0.412094,0.016256,0.082214,0.482526,1,0.035818,0.914619,0.000638,0.897849,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,1.0 = identical arrangement,"residual map correlation; rho_vs_s11_out is the SAME run at the reporting stage, which is what says whether the perturbed coordinates are the address the paper reports"
