work_package,split_name,split_sha256,git_sha,generated_by,question,arch,recipe_group,stage,basis,subject,comparator,statistic,value,ci_lo,ci_hi,n,reference,note
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s1,ring0_vs_ring1,ring1_minus_ring0,0.084925,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s1,finite-sample-null,gini_excess,0.251784,MISSING,MISSING,196,"null gini=0.017812 at mass=17.6547, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring0_freq,0.068194,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring1_freq,0.141364,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring2_freq,0.101311,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring3_freq,0.069589,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring4_freq,0.05297,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring5_freq,0.051492,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,border-ring,ring6_freq,0.059475,PENDING B,PENDING B,10000,uniform=0.088148 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,ring0_vs_ring1,ring1_minus_ring0,0.073169,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,mad,e2r_vits_mixup_baseline_s2,finite-sample-null,gini_excess,0.239688,MISSING,MISSING,196,"null gini=0.018052 at mass=17.2770, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring0_freq,0.05359,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring1_freq,0.121032,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring2_freq,0.085089,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring3_freq,0.062554,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring4_freq,0.04276,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring5_freq,0.038275,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring6_freq,0.03935,PENDING B,PENDING B,10000,uniform=0.073463 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,ring0_vs_ring1,ring1_minus_ring0,0.067441,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_mixupdir_baseline,finite-sample-null,gini_excess,0.260377,MISSING,MISSING,196,"null gini=0.019925 at mass=14.3987, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring0_freq,0.06644,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring1_freq,0.15033,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring2_freq,0.106625,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring3_freq,0.075521,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring4_freq,0.05998,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring5_freq,0.060758,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring6_freq,0.070125,PENDING B,PENDING B,10000,uniform=0.093019 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,ring0_vs_ring1,ring1_minus_ring0,0.083889,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,mad,legacy_e2_vit_small_nomixdir_baseline,finite-sample-null,gini_excess,0.229107,MISSING,MISSING,196,"null gini=0.017518 at mass=18.2317, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring0_freq,0.016504,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring1_freq,0.013714,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring2_freq,0.012206,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring3_freq,0.011793,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring4_freq,0.01179,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring5_freq,0.011025,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,border-ring,ring6_freq,0.01395,PENDING B,PENDING B,10000,uniform=0.013546 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,ring0_vs_ring1,ring1_minus_ring0,-0.00279,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s1,finite-sample-null,gini_excess,0.131349,MISSING,MISSING,196,"null gini=0.047910 at mass=2.6551, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring0_freq,0.015785,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring1_freq,0.010366,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring2_freq,0.008283,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring3_freq,0.007725,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring4_freq,0.00765,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring5_freq,0.008167,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,border-ring,ring6_freq,0.010075,PENDING B,PENDING B,10000,uniform=0.010626 at this map's own mass,image-level bootstrap CI needs the per-image indicators — PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,ring0_vs_ring1,ring1_minus_ring0,-0.005419,PENDING B,PENDING B,10000,>0 = ring 1 carries more mass per position than ring 0,point estimate; image-level bootstrap CI PENDING B
I1_spatial,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,28840a089bd75023c3c1b8cb636cb5eb3019f9a6,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,nomix,s11_out,mad,e2r_vits_nomix_baseline_s2,finite-sample-null,gini_excess,0.219632,MISSING,MISSING,196,"null gini=0.054160 at mass=2.0827, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
