epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
0,5.091e-05,6.8564,1.148,4.52,6.505,5274.5,242.9
1,0.00010086,6.6079,4.248,12.798,5.941,5390.0,237.7
