run_id,arch,recipe_actual,variant,scope,split_name,split_sha256,masks_sha256,condition_id,role,layer,epsilon,control_kind,control_index,mask_id,n_masked_coords,n_images,theta_nats,ci_lo,ci_hi,excludes_zero,delta_top1_points,frac_theta_positive,mean_injected_norm,mean_energy_rel_error,max_energy_rel_error,energy_within_tolerance,n_zero_norm_images,max_abs_logit_diff_vs_native,bootstrap_resamples,bootstrap_seed,ckpt_sha256,git_sha
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl0_e25m_L8,control,8,25,energy_matched,0,K0_L8,16,10000,-0.000232228549,-0.0005210060051,6.00655252e-05,0,0.01,0.348,2.839403527,2.812371004e-08,1.960351499e-07,1,0,0.4074072838,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10f_L7,control,7,10,fixed_epsilon,1,K1_L7,16,10000,-6.289792657e-05,-0.0002072540008,7.735191673e-05,0,-0.03,0.5251,1.316911735,MISSING,MISSING,MISSING,0,0.2119941711,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10f_L8,control,8,10,fixed_epsilon,1,K1_L8,16,10000,-0.0001454186888,-0.0002591410733,-3.079257944e-05,1,0.02,0.3369,1.138611756,MISSING,MISSING,MISSING,0,0.156006813,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10m_L7,control,7,10,energy_matched,1,K1_L7,16,10000,-6.833576839e-05,-0.0002113838482,7.036485232e-05,0,-0.02,0.5253,1.305836358,2.271399746e-08,1.81407393e-07,1,0,0.2119860649,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e10m_L8,control,8,10,energy_matched,1,K1_L8,16,10000,-0.0001427669941,-0.0002555205678,-2.900609043e-05,1,0.02,0.3369,1.13576143,2.474828132e-08,2.095483866e-07,1,0,0.1428670883,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e25m_L7,control,7,25,energy_matched,1,K1_L7,16,10000,-0.0001467634743,-0.0005076248595,0.0002023376495,0,-0.02,0.5206,3.264590835,2.707045419e-08,1.768753519e-07,1,0,0.5407166481,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl1_e25m_L8,control,8,25,energy_matched,1,K1_L8,16,10000,-0.0003256911406,-0.0006094523474,-3.831557144e-05,1,0.02,0.3391,2.839403528,2.807477091e-08,1.977144995e-07,1,0,0.3751196861,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10f_L7,control,7,10,fixed_epsilon,2,K2_L7,16,10000,-9.463776033e-05,-0.0002391134228,5.094371269e-05,0,0.01,0.5283,1.310823089,MISSING,MISSING,MISSING,0,0.2140364647,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10f_L8,control,8,10,fixed_epsilon,2,K2_L8,16,10000,-0.000161660517,-0.000273784739,-4.968039622e-05,1,0.02,0.3397,1.130963556,MISSING,MISSING,MISSING,0,0.1471085548,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10m_L7,control,7,10,energy_matched,2,K2_L7,16,10000,-9.2143769e-05,-0.0002358320626,5.181508858e-05,0,0.02,0.5283,1.305836356,2.300442296e-08,1.658267267e-07,1,0,0.2070922852,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e10m_L8,control,8,10,energy_matched,2,K2_L8,16,10000,-0.0001659412529,-0.0002778035982,-5.416220514e-05,1,0.02,0.34,1.135761431,2.485564549e-08,1.626781244e-07,1,0,0.1531350613,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e25m_L7,control,7,25,energy_matched,2,K2_L7,16,10000,-0.000194469873,-0.0005577296113,0.0001709175129,0,-0.04,0.5242,3.264590832,2.707521762e-08,1.642201558e-07,1,0,0.5510315895,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl2_e25m_L8,control,8,25,energy_matched,2,K2_L8,16,10000,-0.0003774039118,-0.0006599964918,-9.399412851e-05,1,0.01,0.3411,2.839403529,2.866814447e-08,2.042759032e-07,1,0,0.3985958099,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10f_L7,control,7,10,fixed_epsilon,3,K3_L7,16,10000,5.915308036e-05,-9.058491392e-05,0.0002099265763,0,0,0.5245,1.317325862,MISSING,MISSING,MISSING,0,0.2105801105,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10f_L8,control,8,10,fixed_epsilon,3,K3_L8,16,10000,-9.055591375e-05,-0.0001979579014,1.576657713e-05,0,0.01,0.3461,1.125492441,MISSING,MISSING,MISSING,0,0.2037527561,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10m_L7,control,7,10,energy_matched,3,K3_L7,16,10000,5.631503426e-05,-9.201809716e-05,0.0002055258943,0,0,0.5249,1.305836356,2.231893176e-08,1.792689448e-07,1,0,0.1742088795,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e10m_L8,control,8,10,energy_matched,3,K3_L8,16,10000,-9.294126499e-05,-0.0002014703714,1.517177375e-05,0,0.01,0.3465,1.135761431,2.439365806e-08,1.707909843e-07,1,0,0.1769649982,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e25m_L7,control,7,25,energy_matched,3,K3_L7,16,10000,0.0001733268009,-0.0002041757805,0.0005506915185,0,-0.01,0.5215,3.264590831,2.737594589e-08,2.377361716e-07,1,0,0.4208176136,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl3_e25m_L8,control,8,25,energy_matched,3,K3_L8,16,10000,-0.0001948342726,-0.0004716292658,7.935700841e-05,0,0,0.3468,2.83940353,2.820289339e-08,1.855541114e-07,1,0,0.4476728439,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e10f_L7,control,7,10,fixed_epsilon,4,K4_L7,16,10000,3.470434546e-05,-0.0001192050872,0.0001884416983,0,-0.02,0.5315,1.315157551,MISSING,MISSING,MISSING,0,0.2080154419,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e10f_L8,control,8,10,fixed_epsilon,4,K4_L8,16,10000,-0.00013138669,-0.0002429208146,-1.851055341e-05,1,0.02,0.3465,1.130369649,MISSING,MISSING,MISSING,0,0.2116849422,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e10m_L7,control,7,10,energy_matched,4,K4_L7,16,10000,3.6620038e-05,-0.0001143513913,0.0001873257423,0,-0.02,0.5314,1.305836356,2.236494423e-08,2.059580153e-07,1,0,0.2154607773,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e10m_L8,control,8,10,energy_matched,4,K4_L8,16,10000,-0.0001310096934,-0.0002428870478,-1.829313196e-05,1,0.02,0.3465,1.13576143,2.493205469e-08,1.754453373e-07,1,0,0.1895208359,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e25m_L7,control,7,25,energy_matched,4,K4_L7,16,10000,0.0001376745926,-0.0002439271466,0.0005195971095,0,-0.05,0.5252,3.264590831,2.725000185e-08,1.691731931e-07,1,0,0.5422563553,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl4_e25m_L8,control,8,25,energy_matched,4,K4_L8,16,10000,-0.0002916445063,-0.0005761507098,-6.006388008e-06,1,0,0.3483,2.83940353,2.881054116e-08,2.018604061e-07,1,0,0.4870200157,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e10f_L7,control,7,10,fixed_epsilon,5,K5_L7,16,10000,-1.622174717e-05,-0.0001688378316,0.0001350371561,0,-0.02,0.5335,1.311613863,MISSING,MISSING,MISSING,0,0.2114744186,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e10f_L8,control,8,10,fixed_epsilon,5,K5_L8,16,10000,-0.000160696185,-0.0002757691965,-4.509434857e-05,1,0.02,0.3442,1.138581681,MISSING,MISSING,MISSING,0,0.1569604874,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e10m_L7,control,7,10,energy_matched,5,K5_L7,16,10000,-2.011805233e-05,-0.0001709688469,0.0001294760501,0,-0.02,0.5334,1.305836356,2.262713176e-08,1.835060033e-07,1,0,0.2084364891,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e10m_L8,control,8,10,energy_matched,5,K5_L8,16,10000,-0.0001575481243,-0.0002708013559,-4.293419471e-05,1,0.02,0.3442,1.135761429,2.517577455e-08,1.549853798e-07,1,0,0.158639431,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e25m_L7,control,7,25,energy_matched,5,K5_L7,16,10000,8.358582854e-06,-0.0003720104902,0.0003843519841,0,0,0.5288,3.264590835,2.717985242e-08,1.708935039e-07,1,0,0.6010255814,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl5_e25m_L8,control,8,25,energy_matched,5,K5_L8,16,10000,-0.0003486509848,-0.0006348477129,-5.897115908e-05,1,-0.01,0.3452,2.839403528,2.80961645e-08,2.045924248e-07,1,0,0.4184617996,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10f_L7,control,7,10,fixed_epsilon,6,K6_L7,16,10000,-0.0001007219087,-0.0002575208214,5.301318611e-05,0,-0.02,0.5254,1.312514312,MISSING,MISSING,MISSING,0,0.2515182495,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10f_L8,control,8,10,fixed_epsilon,6,K6_L8,16,10000,-5.954602789e-05,-0.0001672490828,4.804376706e-05,0,0,0.3401,1.12552935,MISSING,MISSING,MISSING,0,0.1924061775,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10m_L7,control,7,10,energy_matched,6,K6_L7,16,10000,-9.390334599e-05,-0.0002474479914,5.797314791e-05,0,-0.02,0.526,1.305836356,2.276734183e-08,1.987225716e-07,1,0,0.2249770164,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e10m_L8,control,8,10,energy_matched,6,K6_L8,16,10000,-6.015349757e-05,-0.0001694262812,4.885900008e-05,0,0,0.3403,1.135761431,2.543657696e-08,1.59380469e-07,1,0,0.2157225609,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e25m_L7,control,7,25,energy_matched,6,K6_L7,16,10000,-0.0002064631397,-0.0005938959973,0.0001746253166,0,-0.03,0.5209,3.264590835,2.743999478e-08,1.725725003e-07,1,0,0.5980162621,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl6_e25m_L8,control,8,25,energy_matched,6,K6_L8,16,10000,-0.0001208295127,-0.0003977373754,0.0001523945564,0,-0.04,0.3403,2.839403531,2.814253307e-08,2.115854233e-07,1,0,0.5526704788,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10f_L7,control,7,10,fixed_epsilon,7,K7_L7,16,10000,-1.588391438e-05,-0.0001637513216,0.0001335250526,0,-0.02,0.5229,1.308256541,MISSING,MISSING,MISSING,0,0.2255563736,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10f_L8,control,8,10,fixed_epsilon,7,K7_L8,16,10000,-0.0001226057449,-0.0002371960388,-7.293315264e-06,1,0.02,0.3464,1.12795049,MISSING,MISSING,MISSING,0,0.2366714478,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10m_L7,control,7,10,energy_matched,7,K7_L7,16,10000,-2.199730258e-05,-0.0001697135233,0.0001270737647,0,-0.03,0.523,1.305836357,2.23665069e-08,1.816591145e-07,1,0,0.1944642067,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e10m_L8,control,8,10,energy_matched,7,K7_L8,16,10000,-0.0001298480395,-0.0002418282519,-1.790049235e-05,1,0.02,0.3467,1.13576143,2.584933435e-08,1.756256224e-07,1,0,0.2481808662,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e25m_L7,control,7,25,energy_matched,7,K7_L7,16,10000,-2.389517203e-05,-0.000400110505,0.0003527180775,0,-0.06,0.5202,3.264590835,2.673002412e-08,1.683097202e-07,1,0,0.4764683247,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl7_e25m_L8,control,8,25,energy_matched,7,K7_L8,16,10000,-0.0002878436999,-0.0005738765112,-1.373823988e-06,1,0.02,0.344,2.839403529,2.954895474e-08,1.947425358e-07,1,0,0.6280045509,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10f_L7,control,7,10,fixed_epsilon,8,K8_L7,16,10000,-9.342113435e-05,-0.000235990281,4.704794669e-05,0,-0.01,0.5305,1.309069416,MISSING,MISSING,MISSING,0,0.2162427902,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10f_L8,control,8,10,fixed_epsilon,8,K8_L8,16,10000,-0.0001429046223,-0.0002509591104,-3.307651497e-05,1,0.02,0.3407,1.127699421,MISSING,MISSING,MISSING,0,0.2012321949,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10m_L7,control,7,10,energy_matched,8,K8_L7,16,10000,-9.333921764e-05,-0.0002350644517,4.700715776e-05,0,-0.01,0.5304,1.305836356,2.209037052e-08,1.665359914e-07,1,0,0.2187891006,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e10m_L8,control,8,10,energy_matched,8,K8_L8,16,10000,-0.0001464145228,-0.0002564286123,-3.598736834e-05,1,0.02,0.3408,1.13576143,2.588649834e-08,1.677466475e-07,1,0,0.1831228733,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e25m_L7,control,7,25,energy_matched,8,K8_L7,16,10000,-0.0002030119412,-0.0005635026189,0.0001511198416,0,-0.05,0.5253,3.264590831,2.763515283e-08,1.662585711e-07,1,0,0.6576576233,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl8_e25m_L8,control,8,25,energy_matched,8,K8_L8,16,10000,-0.0003448748039,-0.0006210536962,-6.452497295e-05,1,0.03,0.3414,2.839403528,2.828430334e-08,2.089287585e-07,1,0,0.4237320423,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,fresh,evaluation,7fdf5f9f2ace98ef03a6267455daa1104b92b6689c510ab8b1e5420340f27014,MISSING,ctrl9_e10f_L7,control,7,10,fixed_epsilon,9,K9_L7,16,10000,-7.746505756e-05,-0.0002229395634,6.939472115e-05,0,-0.03,0.5299,1.319321835,MISSING,MISSING,MISSING,0,0.1881560981,10000,0,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,f1dcac340d8c474de6deead9c84f21c4ac581fba
