epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,0.00078985,2.2901,69.918,89.108,1.3224,7931.9,161.5
91,0.00078557,2.2897,69.71,88.872,1.335,7964.0,160.9
92,0.00078126,2.2868,69.722,88.91,1.3238,7917.8,161.8
93,0.00077692,2.2839,70.082,89.008,1.3197,7947.0,161.2
94,0.00077255,2.2732,69.924,88.822,1.3318,7928.1,161.6
95,0.00076815,2.2702,69.994,89.042,1.3158,7968.3,160.8
96,0.00076372,2.265,69.94,89.102,1.3174,7922.0,161.7
97,0.00075926,2.2644,69.714,89.022,1.3251,7911.9,161.9
98,0.00075477,2.2643,69.954,89.016,1.3243,7979.8,160.5
99,0.00075025,2.2534,70.212,89.092,1.3053,7931.1,161.5
100,0.00074571,2.2479,69.618,89.0,1.3269,7951.0,161.1
101,0.00074114,2.2461,70.34,89.306,1.2966,7963.2,160.9
102,0.00073654,2.2479,70.012,88.844,1.332,7950.3,161.1
103,0.00073192,2.2402,70.16,89.132,1.3188,7963.7,160.9
104,0.00072727,2.2349,70.01,89.114,1.32,7969.9,160.7
105,0.0007226,2.2349,70.184,89.166,1.3167,7981.6,160.5
106,0.0007179,2.2247,70.148,89.13,1.3171,7941.2,161.3
107,0.00071318,2.2288,70.274,89.272,1.3021,7960.4,160.9
108,0.00070844,2.2219,70.488,89.288,1.2944,7977.1,160.6
109,0.00070367,2.2191,70.482,89.24,1.3034,7969.5,160.7
110,0.00069888,2.2105,70.216,89.182,1.3222,7958.8,161.0
111,0.00069407,2.2115,70.424,89.366,1.3012,7962.6,160.9
112,0.00068924,2.2041,70.792,89.332,1.2903,7945.2,161.2
113,0.00068438,2.2019,70.19,89.2,1.3044,7927.4,161.6
114,0.00067951,2.1979,70.45,89.132,1.3082,7947.1,161.2
115,0.00067462,2.1935,70.69,89.44,1.2888,7957.3,161.0
116,0.0006697,2.1835,70.826,89.448,1.287,7976.1,160.6
117,0.00066477,2.1795,70.64,89.334,1.286,7939.4,161.4
118,0.00065982,2.1766,70.506,89.446,1.2922,7952.0,161.1
119,0.00065486,2.1742,70.842,89.414,1.2956,7957.3,161.0
120,0.00064987,2.1678,70.49,89.348,1.3037,7944.0,161.3
121,0.00064488,2.1673,70.97,89.528,1.2843,7911.4,161.9
122,0.00063986,2.1596,70.832,89.25,1.2975,7956.9,161.0
123,0.00063483,2.1598,70.846,89.58,1.2836,7973.3,160.7
124,0.00062978,2.1538,70.61,89.368,1.3,7959.9,160.9
125,0.00062472,2.1542,70.652,89.49,1.2938,7941.1,161.3
126,0.00061965,2.1428,70.878,89.4,1.3017,7968.0,160.8
127,0.00061457,2.1469,71.098,89.478,1.2786,7984.1,160.4
128,0.00060947,2.1387,70.86,89.398,1.2884,7940.1,161.3
129,0.00060436,2.1374,70.942,89.55,1.2818,7965.3,160.8
130,0.00059923,2.1287,70.69,89.48,1.2918,7944.5,161.2
131,0.0005941,2.1234,70.792,89.362,1.2991,7976.1,160.6
132,0.00058896,2.122,70.85,89.306,1.3,7959.9,160.9
133,0.00058381,2.1159,70.84,89.28,1.3015,7986.3,160.4
134,0.00057864,2.1122,70.676,89.408,1.2957,7953.2,161.1
135,0.00057347,2.1146,70.89,89.294,1.2918,7954.5,161.0
136,0.00056829,2.1062,70.974,89.348,1.2932,7985.9,160.4
137,0.00056311,2.1015,71.358,89.572,1.2772,7977.4,160.6
138,0.00055792,2.0978,71.038,89.626,1.287,7984.9,160.4
139,0.00055272,2.0914,70.846,89.412,1.2817,7977.9,160.6
140,0.00054751,2.0844,71.082,89.684,1.2719,7951.4,161.1
141,0.0005423,2.086,71.168,89.64,1.28,7964.9,160.8
142,0.00053709,2.0803,71.248,89.69,1.2811,7978.8,160.6
143,0.00053187,2.076,71.28,89.564,1.2821,7954.0,161.1
144,0.00052665,2.0702,71.19,89.582,1.282,7979.8,160.5
145,0.00052142,2.0675,70.946,89.618,1.2945,7980.0,160.5
146,0.00051619,2.0642,71.282,89.77,1.278,7976.8,160.6
147,0.00051096,2.0643,71.002,89.5,1.2935,7982.1,160.5
148,0.00050573,2.0546,71.26,89.774,1.2814,7994.9,160.2
149,0.0005005,2.0463,71.204,89.706,1.2749,7970.8,160.7
150,0.00049527,2.0482,71.466,89.692,1.2759,8001.1,160.1
151,0.00049004,2.0423,71.29,89.52,1.2878,8004.1,160.0
152,0.00048481,2.0382,70.916,89.57,1.2873,7968.3,160.8
153,0.00047959,2.0346,71.352,89.652,1.2868,7130.4,179.7
154,0.00047436,2.0284,71.536,89.808,1.2738,8010.7,159.9
155,0.00046914,2.0264,71.496,89.664,1.2774,7980.9,160.5
156,0.00046392,2.0203,71.106,89.502,1.2925,7944.2,161.3
157,0.00045871,2.0148,71.088,89.652,1.2869,7936.7,161.4
158,0.0004535,2.0066,71.356,89.616,1.2954,8014.4,159.8
159,0.00044829,2.0045,71.258,89.564,1.2893,7989.9,160.3
160,0.00044309,2.0059,71.574,89.738,1.2781,7973.9,160.7
161,0.0004379,1.999,71.444,89.684,1.2837,7996.2,160.2
162,0.00043271,1.9892,71.564,89.752,1.2723,8026.3,159.6
163,0.00042754,1.9856,71.424,89.484,1.2839,7981.6,160.5
164,0.00042237,1.9815,71.668,89.686,1.2701,7437.3,172.2
165,0.0004172,1.9765,71.372,89.492,1.2934,7988.9,160.4
166,0.00041205,1.9748,71.68,89.61,1.2779,7998.1,160.2
167,0.00040691,1.9624,71.784,89.738,1.278,8002.5,160.1
168,0.00040177,1.9656,71.772,89.74,1.2834,8007.4,160.0
169,0.00039665,1.9596,71.56,89.642,1.2927,7993.7,160.3
170,0.00039154,1.9533,71.756,89.778,1.2755,7995.3,160.2
171,0.00038644,1.9473,71.444,89.758,1.2818,8008.4,160.0
172,0.00038136,1.9449,71.528,89.756,1.2784,7998.6,160.2
173,0.00037628,1.9405,71.666,89.732,1.2909,7984.8,160.4
174,0.00037122,1.9367,71.578,89.674,1.2881,8013.1,159.9
175,0.00036618,1.9333,71.55,89.814,1.2818,8015.7,159.8
176,0.00036115,1.9224,71.666,89.802,1.2766,7990.6,160.3
177,0.00035613,1.9179,71.742,89.792,1.285,8007.1,160.0
178,0.00035113,1.9138,71.41,89.696,1.2947,7983.3,160.5
179,0.00034615,1.913,71.806,89.79,1.2815,7988.1,160.4
180,0.00034118,1.9083,71.796,89.784,1.2797,8018.9,159.8
181,0.00033624,1.8992,71.892,89.894,1.2763,7983.8,160.5
182,0.0003313,1.8924,71.97,89.96,1.2776,8001.3,160.1
183,0.00032639,1.8891,71.76,89.834,1.2814,8009.0,159.9
184,0.0003215,1.8828,71.708,89.828,1.2932,7998.7,160.2
185,0.00031663,1.883,71.602,89.834,1.2888,8000.0,160.1
186,0.00031177,1.8741,71.782,89.75,1.2933,8005.0,160.0
187,0.00030694,1.8694,72.014,89.876,1.2721,8005.4,160.0
188,0.00030213,1.8628,72.14,89.906,1.2793,7966.2,160.8
189,0.00029734,1.8609,71.938,89.776,1.2874,7989.9,160.3
190,0.00029257,1.859,72.008,89.88,1.2894,7984.2,160.4
191,0.00028783,1.8551,71.78,89.528,1.3029,7963.2,160.9
192,0.00028311,1.849,71.674,89.584,1.3022,8001.6,160.1
193,0.00027841,1.8419,71.52,89.626,1.3029,7983.6,160.5
194,0.00027374,1.8376,71.708,89.562,1.3086,7991.1,160.3
195,0.00026909,1.8297,71.952,89.724,1.3001,8003.8,160.1
196,0.00026446,1.8287,71.952,89.682,1.3093,8012.9,159.9
197,0.00025987,1.8255,72.176,89.952,1.2821,8003.0,160.1
198,0.0002553,1.8178,72.148,89.852,1.2917,7973.9,160.7
