work_package,split_name,split_sha256,git_sha,run_id,arch,recipe_actual,variant,provenance_tag,ckpt_sha256,condition_id,stage,n_images,norm_p50,norm_p90,norm_p99,norm_p999,norm_max,mad_thr,count_fixed_canon,count_fixed_cal,count_mad,cos_all,cos_nosink_mad,eff_rank
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,native,s12_post_norm,2000,15.60259251,16.24191964,16.40614741,16.45197537,16.45822586,18.34312211,MISSING,143.4825,0,0.2383602968,0.2383602895,127.4286122
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.25,hist,2000,34.10000119,48.08312961,361.9949072,533.8513415,552.1798577,51.37751171,4.898,4.8945,15.6435,0.3067449758,0.3262903077,80.51232065
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.25,s12_post_norm,2000,15.79273274,16.29568713,16.44049444,16.48322015,16.48906676,17.98571269,MISSING,148.0495,0,0.2392135342,0.2392135269,127.6132066
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.50,hist,2000,34.48031178,49.11376816,363.8274608,535.7128737,554.0401144,52.83504037,4.915,4.9085,15.182,0.3018091601,0.3199974983,80.04687493
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.50,s12_post_norm,2000,15.60259251,16.24191964,16.40614741,16.45197537,16.45822586,18.34312211,MISSING,143.4825,0,0.2383602968,0.2383602895,127.4286122
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.75,hist,2000,35.44574613,50.74407621,365.7151557,537.6111056,555.9356616,55.57553255,4.9375,4.932,14.0285,0.3067087205,0.3235670854,79.28534885
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_0.75,s12_post_norm,2000,15.34322392,16.20298693,16.39221598,16.44199258,16.44876128,18.88658192,MISSING,134.6095,0,0.2490601482,0.2490601405,126.5066937
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_1.00,hist,2000,36.89468567,52.93214849,367.6570584,539.5456118,557.8661115,59.44090715,4.9585,4.954,12.599,0.3192789922,0.3350008183,78.29215886
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_base_nomixdir_saga,vit_base,mixup,saga,legacy-nomixdir,4a1c5a1fe54692afbffdc25f26b9491c255d826f27aefeec9b74cf775ba43ef2,term_1.00,s12_post_norm,2000,15.07588393,16.18001052,16.39566279,16.44659203,16.4534879,19.4208185,MISSING,121.5535,0.0005,0.2686031739,0.2686041415,124.9544307
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,hist,2000,14.27515235,20.71648275,70.70668436,92.28124239,95.06324996,21.05929434,19.8865,19.7945,18.336,0.4736829407,0.4990553814,89.03702911
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,s11_out,2000,12.43411888,18.29189411,68.07570325,90.31059956,93.16752667,19.10902121,MISSING,20.7155,17.6735,0.3299163152,0.3956602089,90.92045312
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,native,s12_post_norm,2000,15.8353748,16.5302282,16.8457111,16.94386787,16.95734411,18.15612964,MISSING,0,0.006,0.3458385929,0.3458476946,113.1721927
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,hist,2000,13.03475488,18.37602906,53.77224835,67.88424916,69.70496267,19.71291028,15.052,14.9565,16.364,0.3427914846,0.3940616205,94.34413803
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,s11_out,2000,11.60962562,17.1767143,53.29697087,67.38862252,69.20590856,18.16284661,MISSING,18.03,17.274,0.3369343665,0.3919414666,95.03045176
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s2,baeee13f1864b926489bb186587ec65152fa8a935806fdf491971899db37ca7d,native,s12_post_norm,2000,16.70543493,17.20071652,17.30413417,17.3371382,17.34173076,18.80832652,MISSING,0,0.007,0.345209365,0.3452334543,110.6167254
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,hist,2000,14.29073059,18.92292796,66.3995037,84.04186694,86.1860008,21.1586632,15.667,15.5405,13.8955,0.4026016056,0.4504156066,90.41393306
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,s11_out,2000,12.70773904,17.38822582,65.89778248,84.09188363,86.29324415,19.5453924,MISSING,18.121,14.335,0.3436074906,0.4007910383,91.47732949
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_mixupdir_baseline,vit_small,mixup,baseline,legacy-mixupdir,cd926200127b98cbc597ddad82d84fd823376addc0ac1075a98de73b21e7d17d,native,s12_post_norm,2000,16.60708589,17.25007846,17.38387344,17.42137043,17.42659366,19.19395074,MISSING,0,0.0005,0.3647733779,0.3647742115,110.946007
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,legacy-nomixdir,8d980da27a4b571a117e82451c8c9deff126e437206faee5120e069d3667e10d,native,hist,2000,13.76138151,18.96619443,75.62348909,94.45316842,96.8698466,20.11672599,16.154,16.053,16.6995,0.507288777,0.5410223994,84.22097916
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,legacy-nomixdir,8d980da27a4b571a117e82451c8c9deff126e437206faee5120e069d3667e10d,native,s11_out,2000,11.1580425,16.47103805,73.49324429,92.81556216,95.29218501,16.94519851,MISSING,16.705,18.274,0.3331385611,0.4023924139,87.44027452
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,legacy-nomixdir,8d980da27a4b571a117e82451c8c9deff126e437206faee5120e069d3667e10d,native,s12_post_norm,2000,15.12937143,16.18618478,16.66685527,16.81330139,16.83303097,18.38093058,MISSING,0,0.0115,0.356796,0.356809682,112.1481558
