epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
33,0.00074115,4.0079,64.394,86.042,1.5996,5477.1,233.9
34,0.00072728,3.9864,64.74,86.374,1.5833,5500.2,232.9
35,0.00071319,3.9856,65.318,86.6,1.5534,5482.8,233.6
36,0.00069889,3.9488,65.268,86.702,1.5757,5430.4,235.9
37,0.00068439,3.9405,66.404,87.158,1.5108,5447.1,235.2
38,0.00066971,3.924,66.478,87.318,1.5023,5472.5,234.1
39,0.00065487,3.9021,66.644,87.602,1.5148,5462.1,234.5
40,0.00063987,3.8795,67.198,87.668,1.4732,5487.1,233.5
41,0.00062473,3.8705,67.554,87.918,1.4598,5484.7,233.6
42,0.00060947,3.8078,68.06,88.288,1.4341,5384.2,237.9
43,0.00059411,3.7924,67.968,88.342,1.4301,5455.9,234.8
44,0.00057865,3.7854,68.488,88.72,1.4153,5446.3,235.2
45,0.00056312,3.7656,68.684,88.736,1.4224,5477.7,233.9
46,0.00054752,3.7479,68.718,88.924,1.3791,5441.8,235.4
47,0.00053188,3.7314,69.158,89.05,1.3882,5530.7,231.6
48,0.0005162,3.7216,69.598,89.392,1.3528,5486.4,233.5
49,0.00050051,3.6815,70.152,89.528,1.3234,5538.9,231.3
50,0.00048482,3.6982,69.876,89.626,1.3388,5389.3,237.7
51,0.00046915,3.6574,70.254,89.616,1.3358,5485.2,233.5
52,0.00045351,3.6774,70.23,89.792,1.3277,5491.6,233.3
53,0.00043791,3.6116,70.504,89.984,1.2998,5503.5,232.8
54,0.00042237,3.6364,70.802,90.048,1.3015,5419.4,236.4
55,0.00040692,3.581,71.204,90.278,1.2919,5511.6,232.4
56,0.00039155,3.5894,71.4,90.434,1.2715,5510.3,232.5
57,0.00037629,3.5437,71.68,90.482,1.2786,5507.5,232.6
58,0.00036116,3.5539,72.25,90.582,1.2533,5452.5,234.9
59,0.00034616,3.5477,72.048,90.67,1.2459,5505.5,232.7
60,0.00033131,3.5342,72.516,90.938,1.2339,5479.8,233.8
61,0.00031663,3.5169,72.294,90.846,1.2363,5523.9,231.9
62,0.00030214,3.4756,72.696,91.014,1.229,5513.6,232.3
63,0.00028783,3.4623,72.978,91.288,1.2042,5551.9,230.7
64,0.00027374,3.4625,73.308,91.29,1.1948,5516.2,232.2
65,0.00025988,3.4566,73.286,91.444,1.19,5504.7,232.7
66,0.00024624,3.4476,73.296,91.568,1.2005,5502.5,232.8
67,0.00023287,3.4288,73.62,91.616,1.1761,5497.5,233.0
68,0.00021975,3.3917,73.536,91.586,1.1749,5512.6,232.4
69,0.00020691,3.375,73.856,91.664,1.1798,5470.7,234.2
70,0.00019436,3.3755,74.192,91.798,1.1524,5494.2,233.2
71,0.00018212,3.3389,74.358,92.014,1.1404,5463.7,234.5
72,0.00017018,3.3348,74.286,92.038,1.1562,5485.7,233.5
73,0.00015858,3.285,74.626,92.012,1.1346,5469.0,234.2
74,0.00014731,3.3127,74.74,92.242,1.1161,5464.5,234.4
75,0.00013639,3.3161,75.006,92.308,1.1095,5503.4,232.8
76,0.00012583,3.2739,75.07,92.452,1.1102,5490.9,233.3
77,0.00011564,3.2979,75.066,92.378,1.1274,5475.3,234.0
78,0.00010583,3.258,75.424,92.5,1.0928,5467.7,234.3
79,9.64e-05,3.2548,75.506,92.548,1.0875,5525.3,231.8
80,8.738e-05,3.2276,75.53,92.604,1.0907,5504.7,232.7
81,7.876e-05,3.2215,75.76,92.616,1.0752,5490.8,233.3
82,7.057e-05,3.2134,75.862,92.59,1.0744,5544.9,231.0
83,6.279e-05,3.1883,76.016,92.806,1.0787,5529.4,231.7
84,5.545e-05,3.2046,75.994,92.73,1.0758,5531.4,231.6
85,4.854e-05,3.1754,76.102,92.89,1.0634,5553.2,230.7
86,4.209e-05,3.1832,76.198,92.894,1.0705,5529.9,231.7
87,3.608e-05,3.1553,76.292,92.916,1.0595,5571.1,229.9
88,3.053e-05,3.1614,76.36,92.956,1.0595,5537.1,231.4
89,2.545e-05,3.1478,76.382,93.02,1.0648,5561.3,230.3
90,2.084e-05,3.1336,76.484,92.988,1.0558,5549.3,230.8
91,1.67e-05,3.1737,76.446,93.088,1.0475,5575.1,229.8
92,1.303e-05,3.1473,76.612,93.082,1.0545,5548.5,230.9
93,9.85e-06,3.163,76.584,93.108,1.0528,5575.9,229.7
94,7.15e-06,3.1304,76.722,93.062,1.0491,5570.7,230.0
95,4.94e-06,3.1312,76.708,93.052,1.048,5547.2,230.9
96,3.22e-06,3.146,76.64,93.09,1.0479,5543.0,231.1
97,1.99e-06,3.1216,76.69,93.078,1.0482,5548.4,230.9
98,1.25e-06,3.1219,76.732,93.102,1.048,5555.3,230.6
99,1e-06,3.1273,76.708,93.082,1.048,5550.9,230.8
