epoch,lr,train_loss,val_top1
0,1e-05,4.3939,32.0
1,9.997557473810373e-06,2.9513,59.5
2,9.990232305719946e-06,2.3952,69.833
3,9.978031724785247e-06,2.1224,73.167
4,9.960967771506668e-06,1.9183,76.833
5,9.939057285945934e-06,1.8178,78.667
6,9.912321891107011e-06,1.7037,80.5
7,9.8807879715968e-06,1.6283,81.333
8,9.844486647586724e-06,1.5557,81.5
9,9.80345374410087e-06,1.5135,82.833
10,9.757729755661012e-06,1.4804,81.5
11,9.707359806323418e-06,1.4283,83.167
12,9.652393605146846e-06,1.4248,82.833
13,9.592885397135709e-06,1.3798,83.0
14,9.5288939097068e-06,1.3538,81.5
15,9.460482294732423e-06,1.3341,82.167
16,9.387718066217127e-06,1.3185,81.667
17,9.310673033669524e-06,1.3125,81.667
18,9.229423231234978e-06,1.312,80.833
19,9.144048842659085e-06,1.2887,81.833
20,9.054634122155994e-06,1.2772,82.333
21,8.961267311259671e-06,1.2594,82.333
22,8.864040551740162e-06,1.2595,80.833
23,8.76304979467078e-06,1.2573,81.167
24,8.658394705735992e-06,1.2491,81.833
25,8.550178566873415e-06,1.2462,81.833
26,8.438508174347015e-06,1.2288,81.0
27,8.323493733352083e-06,1.2232,80.667
28,8.205248749256021e-06,1.1996,81.333
29,8.083889915582242e-06,1.2072,82.5
30,7.95953699884775e-06,1.1903,81.167
31,7.832312720368054e-06,1.1654,81.5
32,7.70234263514604e-06,1.1968,81.667
33,7.569755007964345e-06,1.1868,82.0
34,7.434680686803498e-06,1.1743,82.333
35,7.297252973710764e-06,1.1656,80.5
36,7.157607493247117e-06,1.1621,81.333
37,7.01588205864217e-06,1.1557,80.333
38,6.872216535789163e-06,1.1495,80.833
39,6.726752705214199e-06,1.1488,80.333
40,6.579634122155996e-06,1.1407,80.0
41,6.431005974894191e-06,1.1338,81.0
42,6.281014941466035e-06,1.141,79.833
43,6.129809044912891e-06,1.143,80.667
44,5.977537507199342e-06,1.1354,80.167
45,5.824350601949147e-06,1.1326,80.333
46,5.670399506143312e-06,1.1306,80.5
47,5.5158361509266505e-06,1.1089,81.5
48,5.3608130716701065e-06,1.1212,81.333
49,5.20548325743674e-06,1.1046,81.5
50,5.050000000000004e-06,1.1275,79.833
51,4.894516742563269e-06,1.1064,81.333
52,4.739186928329903e-06,1.1096,80.833
53,4.584163849073358e-06,1.1141,81.0
54,4.4296004938566975e-06,1.0968,81.0
55,4.27564939805086e-06,1.1033,81.167
56,4.122462492800666e-06,1.0988,81.167
57,3.970190955087119e-06,1.0951,81.333
58,3.818985058533972e-06,1.0846,81.0
59,3.668994025105819e-06,1.0964,81.5
60,3.520365877844015e-06,1.0844,81.333
61,3.373247294785811e-06,1.0931,81.167
62,3.2277834642108485e-06,1.0921,82.0
63,3.084117941357838e-06,1.0832,81.667
64,2.9423925067528926e-06,1.0782,81.167
65,2.8027470262892456e-06,1.0938,81.167
66,2.6653193131965106e-06,1.0828,81.167
67,2.530244992035664e-06,1.0782,81.667
68,2.3976573648539675e-06,1.0719,81.0
69,2.2676872796319552e-06,1.074,80.167
70,2.1404630011522605e-06,1.0835,81.0
71,2.016110084417768e-06,1.0762,81.0
72,1.8947512507439876e-06,1.0666,81.167
73,1.776506266647926e-06,1.0718,81.0
74,1.6614918256529925e-06,1.0714,80.167
75,1.5498214331265917e-06,1.0567,80.0
76,1.4416052942640153e-06,1.0628,80.833
77,1.3369502053292262e-06,1.0626,80.5
78,1.2359594482598451e-06,1.0575,80.5
79,1.1387326887403337e-06,1.0633,80.333
80,1.045365877844012e-06,1.0751,81.0
81,9.559511573409206e-07,1.0446,80.667
82,8.705767687650274e-07,1.0632,80.667
83,7.893269663304793e-07,1.0565,80.167
84,7.122819337828761e-07,1.0681,80.5
85,6.395177052675802e-07,1.0657,80.167
86,5.711060902932049e-07,1.0647,80.667
87,5.071146028642951e-07,1.0523,81.0
88,4.476063948531563e-07,1.0625,80.667
89,3.926401936765844e-07,1.0529,80.333
90,3.4227024433899036e-07,1.052,80.167
91,2.9654625589913263e-07,1.0455,80.167
92,2.5551335241327693e-07,1.0648,80.167
93,2.192120284032009e-07,1.0577,80.333
94,1.8767810889299096e-07,1.0656,80.5
95,1.6094271405406866e-07,1.0599,80.333
96,1.390322284933351e-07,1.0579,80.333
97,1.2196827521475405e-07,1.0614,80.333
98,1.097676942800558e-07,1.0555,80.333
99,1.0244252618962858e-07,1.0564,80.333
