epoch,iter,layer,grad_phi_norm
0,800,3,1.362005241389852e-05
0,800,4,5.987853910482954e-06
0,800,5,4.9360282901034225e-06
0,800,6,3.6938979519618442e-06
0,800,7,2.1452710825542454e-06
0,800,8,1.8696219967750949e-06
0,800,9,1.5337310514951241e-06
0,800,10,7.194554427769617e-07
0,800,11,0.0
0,900,0,5.171714656171389e-05
0,900,1,2.7992236937279813e-05
0,900,2,1.2656238141062204e-05
0,900,3,9.133541425399017e-06
0,900,4,6.795658919145353e-06
0,900,5,7.028535947029013e-06
0,900,6,5.394390427682083e-06
0,900,7,3.757083277378115e-06
0,900,8,1.2606519703695085e-06
0,900,9,1.8202271121481317e-06
0,900,10,5.000117084819067e-07
0,900,11,0.0
0,1000,0,7.17190996510908e-05
0,1000,1,2.1406034647952765e-05
0,1000,2,1.7295345969614573e-05
0,1000,3,1.1860753147630021e-05
0,1000,4,7.350251962634502e-06
0,1000,5,5.093563686386915e-06
0,1000,6,4.035617621411802e-06
0,1000,7,2.660996869963128e-06
0,1000,8,2.8632948669837788e-06
0,1000,9,2.7406722438172437e-06
0,1000,10,9.988126521420782e-07
0,1000,11,0.0
0,1100,0,6.167499668663368e-05
0,1100,1,3.1922285415930673e-05
0,1100,2,1.3868298992747441e-05
0,1100,3,1.1986743629677221e-05
0,1100,4,6.530414339067647e-06
0,1100,5,3.042239313799655e-06
0,1100,6,4.315337264415575e-06
0,1100,7,3.4937097552756313e-06
0,1100,8,2.5584868126315996e-06
0,1100,9,1.5302503015846014e-06
0,1100,10,9.67667119766702e-07
0,1100,11,0.0
0,1200,0,7.556773198302835e-05
0,1200,1,1.975253690034151e-05
0,1200,2,1.784955384209752e-05
0,1200,3,1.1403087228245568e-05
0,1200,4,3.74212208953395e-06
0,1200,5,6.06468756814138e-06
0,1200,6,3.1880565529718297e-06
0,1200,7,3.249985866204952e-06
0,1200,8,1.0405118473499897e-06
0,1200,9,1.2429234175215242e-06
0,1200,10,6.047422402843949e-07
0,1200,11,0.0
1,0,0,7.497941987821832e-05
1,0,1,3.9902930438984185e-05
1,0,2,2.4558727091061883e-05
1,0,3,1.8395558072370477e-05
1,0,4,8.474339665553998e-06
1,0,5,8.055662874539848e-06
1,0,6,3.7610409435728798e-06
1,0,7,4.041494321427308e-06
1,0,8,1.9049598449782934e-06
1,0,9,1.2677515996983857e-06
1,0,10,1.0971782558044652e-06
1,0,11,0.0
1,100,0,0.00010364471381762996
1,100,1,6.816795212216675e-05
1,100,2,5.20864014106337e-05
1,100,3,2.2906746380613185e-05
1,100,4,7.170537173806224e-06
1,100,5,4.214731234242208e-06
1,100,6,3.043107881239848e-06
1,100,7,1.643742507440038e-06
1,100,8,2.2468179849965964e-06
1,100,9,1.2432830089892377e-06
1,100,10,9.030690648614836e-07
1,100,11,0.0
1,200,0,0.00017151967040263116
1,200,1,4.71693929284811e-05
1,200,2,3.0793133191764355e-05
1,200,3,1.696058825473301e-05
1,200,4,6.495518391602673e-06
1,200,5,3.765557949009235e-06
1,200,6,4.133384209126234e-06
1,200,7,3.716289256772143e-06
1,200,8,3.3134451769001316e-06
1,200,9,1.983896936508245e-06
1,200,10,9.690646720628138e-07
1,200,11,0.0
1,300,0,0.0001324369659414515
1,300,1,3.809535701293498e-05
1,300,2,2.216169741586782e-05
1,300,3,1.1061304576287512e-05
1,300,4,4.367807378002908e-06
1,300,5,2.481225010342314e-06
1,300,6,2.0968914213881362e-06
1,300,7,2.479283921275055e-06
1,300,8,1.2592275879796944e-06
1,300,9,1.1216890243304078e-06
1,300,10,3.6494364508143917e-07
1,300,11,0.0
1,400,0,0.00018403427384328097
1,400,1,4.9891863454831764e-05
1,400,2,3.968059172620997e-05
1,400,3,1.4854010260023642e-05
1,400,4,3.6497133351076627e-06
1,400,5,3.3657274798315484e-06
1,400,6,2.1668781755579403e-06
1,400,7,2.3903105557110393e-06
1,400,8,2.0667728222178994e-06
1,400,9,6.921008548488317e-07
1,400,10,1.023650042952795e-06
1,400,11,0.0
1,500,0,0.0001772502000676468
1,500,1,8.104565495159477e-05
1,500,2,6.691092130495235e-05
1,500,3,1.7300450053880922e-05
1,500,4,6.122257218521554e-06
1,500,5,3.812643853962072e-06
1,500,6,3.503034122331883e-06
1,500,7,1.6739605825932813e-06
1,500,8,1.683916252659401e-06
1,500,9,9.115217380895047e-07
1,500,10,1.1019486692021019e-06
1,500,11,0.0
1,600,0,0.00013934461458120495
1,600,1,6.542212213389575e-05
1,600,2,2.6453632017364725e-05
1,600,3,8.524178156221751e-06
1,600,4,6.6662455537880305e-06
1,600,5,4.3260019992885645e-06
1,600,6,2.6955735847877804e-06
1,600,7,1.501249244029168e-06
1,600,8,1.5373317410194431e-06
1,600,9,6.57142038562597e-07
1,600,10,6.387607527358341e-07
1,600,11,0.0
1,700,0,0.0001701339933788404
1,700,1,7.3886891186703e-05
1,700,2,7.904053200036287e-05
1,700,3,2.5870633180602454e-05
1,700,4,5.186435373616405e-06
1,700,5,3.508204144964111e-06
1,700,6,2.419962811472942e-06
1,700,7,2.7714911539078457e-06
1,700,8,1.729141217765573e-06
1,700,9,1.0750407000159612e-06
1,700,10,1.0260209819534793e-06
1,700,11,0.0
1,800,0,0.0002969652123283595
1,800,1,8.154666284099221e-05
1,800,2,5.1605296903289855e-05
1,800,3,2.743241384450812e-05
1,800,4,1.0715580174291972e-05
1,800,5,3.941041995858541e-06
1,800,6,2.900457957366598e-06
1,800,7,1.838898583628179e-06
1,800,8,1.1409214266677736e-06
1,800,9,8.562000743950193e-07
1,800,10,7.170903586484201e-07
1,800,11,0.0
1,900,0,0.0002559893182478845
1,900,1,0.00010596027277642861
1,900,2,5.8864825405180454e-05
1,900,3,1.8672206351766363e-05
1,900,4,1.0544308679527603e-05
1,900,5,4.9435780056228396e-06
1,900,6,3.0304083793453174e-06
1,900,7,1.7160896277346183e-06
1,900,8,1.6954810462266323e-06
1,900,9,1.4230096212486387e-06
1,900,10,8.028164870665933e-07
1,900,11,0.0
1,1000,0,0.0002370167785556987
1,1000,1,0.00010724177263909951
1,1000,2,5.479841638589278e-05
1,1000,3,1.9662104023154825e-05
1,1000,4,6.7333544393477496e-06
1,1000,5,5.525635970116127e-06
1,1000,6,4.077416633663233e-06
1,1000,7,2.213110292359488e-06
1,1000,8,1.2373694744383101e-06
1,1000,9,8.545194418729807e-07
1,1000,10,3.8811779745628883e-07
1,1000,11,0.0
1,1100,0,0.00021297689818311483
1,1100,1,9.260931255994365e-05
1,1100,2,5.0310140068177134e-05
1,1100,3,2.1414556613308378e-05
1,1100,4,9.756074177857954e-06
1,1100,5,3.2641969482938293e-06
1,1100,6,2.570548531366512e-06
1,1100,7,1.1766081797759398e-06
1,1100,8,1.074267743206292e-06
1,1100,9,8.55093901463988e-07
1,1100,10,8.031233846850228e-07
1,1100,11,0.0
1,1200,0,0.00024895594106055796
1,1200,1,0.00013097163173370063
1,1200,2,8.424328552791849e-05
1,1200,3,2.8584829124156386e-05
1,1200,4,1.0751102308859117e-05
1,1200,5,8.236821486207191e-06
1,1200,6,2.0143615984125063e-06
1,1200,7,2.3029340354696615e-06
1,1200,8,1.7613185718801105e-06
1,1200,9,7.803943731232721e-07
1,1200,10,4.726523457065923e-07
1,1200,11,0.0
2,0,0,0.00016429348033852875
2,0,1,8.1037258496508e-05
2,0,2,4.04618403990753e-05
2,0,3,1.6921028873184696e-05
2,0,4,5.843749931955244e-06
2,0,5,2.4924202080001123e-06
2,0,6,2.5661022391432198e-06
2,0,7,2.129111180693144e-06
2,0,8,8.5907316815792e-07
2,0,9,7.232052894323715e-07
2,0,10,3.3403327392989013e-07
2,0,11,0.0
2,100,0,0.00028748856857419014
2,100,1,0.0001504006067989394
2,100,2,8.853428153088316e-05
2,100,3,3.237889541196637e-05
2,100,4,9.10742710402701e-06
2,100,5,5.322354354575509e-06
2,100,6,2.4178875719371717e-06
2,100,7,2.3487907583330525e-06
2,100,8,1.4523598110827152e-06
2,100,9,7.882025556682493e-07
2,100,10,6.438261266339396e-07
2,100,11,0.0
2,200,0,0.0002074579824693501
2,200,1,0.00011776742758229375
2,200,2,5.8407997130416334e-05
2,200,3,3.05163976008771e-05
2,200,4,1.0453293725731783e-05
2,200,5,6.727149411744904e-06
2,200,6,4.1398670873604715e-06
2,200,7,1.728305278447806e-06
2,200,8,1.3664027846971294e-06
2,200,9,6.539899004565086e-07
2,200,10,4.955074928147951e-07
2,200,11,0.0
2,300,0,0.0002988385676871985
2,300,1,0.00014446793647948653
2,300,2,8.182437159121037e-05
2,300,3,3.7541543861152604e-05
2,300,4,1.2351340046734549e-05
2,300,5,6.199083600222366e-06
2,300,6,3.6949452351109358e-06
2,300,7,2.7419141588325147e-06
2,300,8,2.0327959191490663e-06
2,300,9,1.287013219553046e-06
2,300,10,6.389554982888512e-07
2,300,11,0.0
2,400,0,0.00023977694218046963
2,400,1,0.00012456330296117812
2,400,2,7.455344893969595e-05
2,400,3,3.465061308816075e-05
2,400,4,1.2423735824995674e-05
2,400,5,5.083370979264146e-06
2,400,6,4.457169325178256e-06
2,400,7,1.762687702466792e-06
2,400,8,7.845686695873155e-07
2,400,9,7.762445761727577e-07
2,400,10,3.435970938880928e-07
2,400,11,0.0
2,500,0,0.0003073782136198133
2,500,1,0.00019971786241512746
2,500,2,0.00010376953287050128
2,500,3,4.6339464461198077e-05
2,500,4,1.8802091290126555e-05
2,500,5,7.991720849531703e-06
2,500,6,4.087263278051978e-06
2,500,7,3.037749593204353e-06
2,500,8,1.5097617733772495e-06
2,500,9,1.0786037591969944e-06
2,500,10,6.620056183237466e-07
2,500,11,0.0
2,600,0,0.0002585291804280132
2,600,1,0.00013714148371946067
2,600,2,7.606741564814001e-05
2,600,3,4.092188464710489e-05
2,600,4,1.3452833627525251e-05
2,600,5,7.884968908911105e-06
2,600,6,3.591538416003459e-06
2,600,7,2.6937777874991298e-06
2,600,8,1.826962829909462e-06
2,600,9,9.090558137359039e-07
2,600,10,4.542683598174335e-07
2,600,11,0.0
2,700,0,0.0003275057242717594
2,700,1,0.0001987758878385648
2,700,2,0.00010933752491837367
2,700,3,5.324989979271777e-05
2,700,4,2.4406161173828878e-05
2,700,5,1.1367341357981786e-05
2,700,6,6.723336809955072e-06
2,700,7,2.907522002715268e-06
2,700,8,1.741422465784126e-06
2,700,9,1.082381459127646e-06
2,700,10,6.385090500771184e-07
2,700,11,0.0
2,800,0,0.00040816207183524966
2,800,1,0.00027129522641189396
2,800,2,0.00013945686805527657
2,800,3,7.958912465255708e-05
2,800,4,3.420640132389963e-05
2,800,5,1.5738996808067895e-05
2,800,6,9.789094292500522e-06
2,800,7,7.538396403106162e-06
2,800,8,2.2212541352928383e-06
2,800,9,1.6815045000839746e-06
2,800,10,8.823005828162422e-07
2,800,11,0.0
2,900,0,0.0004155307251494378
2,900,1,0.0002471365442033857
2,900,2,0.0001261507422896102
2,900,3,7.394769636448473e-05
2,900,4,3.244728213758208e-05
2,900,5,1.823324419092387e-05
2,900,6,8.712925591680687e-06
2,900,7,4.17943829233991e-06
2,900,8,2.4723433398321504e-06
2,900,9,1.1080268222940504e-06
2,900,10,6.930932272553036e-07
2,900,11,0.0
2,1000,0,0.00044928211718797684
2,1000,1,0.00028033647686243057
2,1000,2,0.00014627286873292178
2,1000,3,8.927907765610144e-05
2,1000,4,4.102094317204319e-05
2,1000,5,1.9599792722146958e-05
2,1000,6,1.0971949450322427e-05
2,1000,7,6.820993348810589e-06
2,1000,8,2.819361498040962e-06
2,1000,9,1.6641590718791122e-06
2,1000,10,9.06744332951348e-07
2,1000,11,0.0
2,1100,0,0.0004031657590530813
2,1100,1,0.00026714999694377184
2,1100,2,0.00013965890684630722
2,1100,3,8.168676140485331e-05
2,1100,4,4.729712236439809e-05
2,1100,5,2.161290103686042e-05
2,1100,6,1.3927120562584605e-05
2,1100,7,7.651768100913614e-06
2,1100,8,3.2167502013180638e-06
2,1100,9,1.7011516320053488e-06
2,1100,10,7.655694957975356e-07
2,1100,11,0.0
2,1200,0,0.000428030441980809
2,1200,1,0.00031493688584305346
2,1200,2,0.00015112468099687248
2,1200,3,9.445571777177975e-05
2,1200,4,5.814371252199635e-05
2,1200,5,2.6018196876975708e-05
2,1200,6,1.555527160235215e-05
2,1200,7,1.1978004295087885e-05
2,1200,8,3.1167915039986838e-06
2,1200,9,1.449418277843506e-06
2,1200,10,8.196572593988094e-07
2,1200,11,0.0
3,0,0,0.0004905028617940843
3,0,1,0.0003580113116186112
3,0,2,0.0001976699713850394
3,0,3,0.00013128538557793945
3,0,4,7.64346550568007e-05
3,0,5,3.626525358413346e-05
3,0,6,2.1243502487777732e-05
3,0,7,9.002214937936515e-06
3,0,8,4.378921858005924e-06
3,0,9,1.9547405827324837e-06
3,0,10,1.1437410876169452e-06
3,0,11,0.0
3,100,0,0.0004349759256001562
3,100,1,0.0003445360343903303
3,100,2,0.00016690327902324498
3,100,3,0.000116724033432547
3,100,4,6.293705519055948e-05
3,100,5,3.4411812521284446e-05
3,100,6,2.0828683773288503e-05
3,100,7,1.0557862879068125e-05
3,100,8,4.276451818441274e-06
3,100,9,1.7178763300762512e-06
3,100,10,1.0421267688798252e-06
3,100,11,0.0
3,200,0,0.0003327203157823533
3,200,1,0.0002452265762258321
3,200,2,0.00014219930744729936
3,200,3,0.00010363953333580866
3,200,4,5.753089135396294e-05
3,200,5,2.9003122108406387e-05
3,200,6,1.6516341929673217e-05
3,200,7,8.158409400493838e-06
3,200,8,3.774992819671752e-06
3,200,9,1.494221805842244e-06
3,200,10,7.462824100912258e-07
3,200,11,0.0
3,300,0,0.000337248231517151
3,300,1,0.0003039852308575064
3,300,2,0.0001455833116779104
3,300,3,9.196870087180287e-05
3,300,4,6.67585845803842e-05
3,300,5,3.672897946671583e-05
3,300,6,1.9969507775385864e-05
3,300,7,1.2605493793671485e-05
3,300,8,4.247583092364948e-06
3,300,9,1.7138927432824858e-06
3,300,10,9.446001740798238e-07
3,300,11,0.0
3,400,0,0.00039029307663440704
3,400,1,0.00034780101850628853
3,400,2,0.00016647092706989497
3,400,3,0.00010703362204367295
3,400,4,6.92987596266903e-05
3,400,5,4.001975685241632e-05
3,400,6,2.2256253942032345e-05
3,400,7,1.4629920769948512e-05
3,400,8,5.62662444281159e-06
3,400,9,2.750852672761539e-06
3,400,10,1.2159574680481455e-06
3,400,11,0.0
3,500,0,0.0004515080072451383
3,500,1,0.0003444001486059278
3,500,2,0.00016655736544635147
3,500,3,0.00011367741535650566
3,500,4,7.795225974405184e-05
3,500,5,4.6904449845897034e-05
3,500,6,2.525681884435471e-05
3,500,7,1.954927938641049e-05
3,500,8,6.64835215502535e-06
3,500,9,3.0528831302945036e-06
3,500,10,1.1307281511108158e-06
3,500,11,0.0
3,600,0,0.0004861254710704088
3,600,1,0.00045643761404789984
3,600,2,0.00022394316329155117
3,600,3,0.00014520589320454746
3,600,4,0.00010121630475623533
3,600,5,6.214920722413808e-05
3,600,6,3.54451040038839e-05
3,600,7,2.2336153051583096e-05
3,600,8,9.394433618581388e-06
3,600,9,3.6880269362882245e-06
3,600,10,1.4680573485748027e-06
3,600,11,0.0
3,700,0,0.000577544909901917
3,700,1,0.0005730262491852045
3,700,2,0.00022821646416559815
3,700,3,0.00016842508921399713
3,700,4,0.00011140522838104516
3,700,5,6.524605851154774e-05
3,700,6,3.9599250158062205e-05
3,700,7,2.9065542548778467e-05
3,700,8,1.1164641364302952e-05
3,700,9,3.971053047280293e-06
3,700,10,2.1199268758209655e-06
3,700,11,0.0
3,800,0,0.0005329116247594357
3,800,1,0.0005029159947298467
3,800,2,0.00021336159261409193
3,800,3,0.00016042584320530295
3,800,4,0.00010773700341815129
3,800,5,6.781225238228217e-05
3,800,6,3.959128662245348e-05
3,800,7,2.8843174732173793e-05
3,800,8,9.613853762857616e-06
3,800,9,3.919839400623459e-06
3,800,10,1.636802039683971e-06
3,800,11,0.0
3,900,0,0.00033965660259127617
3,900,1,0.0003138137690257281
3,900,2,0.00012552209955174476
3,900,3,9.092262189369649e-05
3,900,4,6.268059951253235e-05
3,900,5,3.629443017416634e-05
3,900,6,2.4298969947267324e-05
3,900,7,1.7803919035941362e-05
3,900,8,7.93792696640594e-06
3,900,9,2.093989223794779e-06
3,900,10,1.1058934887842042e-06
3,900,11,0.0
3,1000,0,0.0004306787741370499
3,1000,1,0.0003772625350393355
3,1000,2,0.00016070912533905357
3,1000,3,0.00012182437058072537
3,1000,4,8.54977552080527e-05
3,1000,5,5.431497993413359e-05
3,1000,6,3.2495408959221095e-05
3,1000,7,2.6691770472098142e-05
3,1000,8,9.770003089215606e-06
3,1000,9,4.0782010728435125e-06
3,1000,10,1.4690746183987358e-06
3,1000,11,0.0
3,1100,0,0.0006591848796233535
3,1100,1,0.0006937574944458902
3,1100,2,0.00027316142222844064
3,1100,3,0.00020312883134465665
3,1100,4,0.00013546856644097716
3,1100,5,9.335207141702995e-05
3,1100,6,5.346877878764644e-05
3,1100,7,4.752023596665822e-05
3,1100,8,1.6925354429986328e-05
3,1100,9,5.799346126877936e-06
3,1100,10,2.8252759420865914e-06
3,1100,11,0.0
3,1200,0,0.0005548476474359632
3,1200,1,0.0005426943534985185
3,1200,2,0.00022116178297437727
3,1200,3,0.00016468569810967892
3,1200,4,0.00011804699170170352
3,1200,5,8.329494448844343e-05
3,1200,6,4.486937905312516e-05
3,1200,7,3.721457687788643e-05
3,1200,8,1.4702720363857225e-05
3,1200,9,5.5576256272615865e-06
3,1200,10,2.289277063027839e-06
3,1200,11,0.0
4,0,0,0.000631815695669502
4,0,1,0.0006672360468655825
4,0,2,0.00028883476625196636
4,0,3,0.00019310222705826163
4,0,4,0.0001412897399859503
4,0,5,9.014947863761336e-05
4,0,6,5.329041596269235e-05
4,0,7,4.64095501229167e-05
4,0,8,1.9896331650670618e-05
4,0,9,6.940011189726647e-06
4,0,10,2.9488548989320407e-06
4,0,11,0.0
4,100,0,0.0006756172515451908
4,100,1,0.0006947300862520933
4,100,2,0.00028537886100821197
4,100,3,0.00021247612312436104
4,100,4,0.000158789218403399
4,100,5,8.953998622018844e-05
4,100,6,5.998010601615533e-05
4,100,7,5.31239747942891e-05
4,100,8,1.9823068214464e-05
4,100,9,7.332233508350328e-06
4,100,10,3.149324356854777e-06
4,100,11,0.0
4,200,0,0.0007739486172795296
4,200,1,0.0007822163752280176
4,200,2,0.0003086633514612913
4,200,3,0.00021032162476330996
4,200,4,0.00015831310884095728
4,200,5,0.0001073598614311777
4,200,6,6.109602691140026e-05
4,200,7,5.907209197175689e-05
4,200,8,2.1670266505680047e-05
4,200,9,7.896351235103793e-06
4,200,10,3.446381697358447e-06
4,200,11,0.0
4,300,0,0.0006212274893186986
4,300,1,0.0005857190699316561
4,300,2,0.0002545273455325514
4,300,3,0.00018372081103734672
4,300,4,0.00012811382475774735
4,300,5,9.369943290948868e-05
4,300,6,5.4901531257200986e-05
4,300,7,5.628788494504988e-05
4,300,8,2.085383857775014e-05
4,300,9,7.248405381687917e-06
4,300,10,2.885217554648989e-06
4,300,11,0.0
4,400,0,0.0007176665239967406
4,400,1,0.0008371448493562639
4,400,2,0.0003043568576686084
4,400,3,0.0002282730711158365
4,400,4,0.00015724608965683728
4,400,5,0.00011581052967812866
4,400,6,7.16589784133248e-05
4,400,7,6.493928958661854e-05
4,400,8,2.455796129652299e-05
4,400,9,1.1264316526649054e-05
4,400,10,4.061894742335426e-06
4,400,11,0.0
4,500,0,0.0006288098520599306
4,500,1,0.0006264215335249901
4,500,2,0.0002732813882175833
4,500,3,0.00021375389769673347
4,500,4,0.00013105258403811604
4,500,5,9.90131011349149e-05
4,500,6,5.6012908316915855e-05
4,500,7,5.833859904669225e-05
4,500,8,2.28547887672903e-05
4,500,9,8.969820555648766e-06
4,500,10,3.5757805108005414e-06
4,500,11,0.0
4,600,0,0.0008008162840269506
4,600,1,0.0009281003731302917
4,600,2,0.00030261348001658916
4,600,3,0.0002213241532444954
4,600,4,0.00014342638314701617
4,600,5,0.00011528173490660265
4,600,6,7.155921775847673e-05
4,600,7,6.678278441540897e-05
4,600,8,2.9139910111553036e-05
4,600,9,1.2691872143477667e-05
4,600,10,4.355664714239538e-06
4,600,11,0.0
4,700,0,0.0010479503544047475
4,700,1,0.0011176286498084664
4,700,2,0.00041420155321247876
4,700,3,0.0003142600762657821
4,700,4,0.00019650151079986244
4,700,5,0.00016829394735395908
4,700,6,0.00010701033170334995
4,700,7,9.462348680244759e-05
4,700,8,3.9557984564453363e-05
4,700,9,1.664232877374161e-05
4,700,10,7.042690867820056e-06
4,700,11,0.0
4,800,0,0.0006676735356450081
4,800,1,0.0008047278970479965
4,800,2,0.0002938337274827063
4,800,3,0.00021808220481034368
4,800,4,0.00015722533862572163
4,800,5,0.00011593502858886495
4,800,6,7.241279672598466e-05
4,800,7,6.54893447062932e-05
4,800,8,2.8349475542199798e-05
4,800,9,1.2262498785275966e-05
4,800,10,5.030741249356652e-06
4,800,11,0.0
4,900,0,0.000630480470135808
4,900,1,0.00072411575820297
4,900,2,0.00028423641924746335
4,900,3,0.0002058433456113562
4,900,4,0.00014824683603364974
4,900,5,0.00011242705659242347
4,900,6,6.830383790656924e-05
4,900,7,6.695789488730952e-05
4,900,8,2.5566427211742848e-05
4,900,9,1.2498012438300066e-05
4,900,10,5.116313332109712e-06
4,900,11,0.0
4,1000,0,0.0008970588678494096
4,1000,1,0.0009890453657135367
4,1000,2,0.00040210571023635566
4,1000,3,0.0003046405909117311
4,1000,4,0.00020680257875937968
4,1000,5,0.00017915588978212327
4,1000,6,0.0001041562354657799
4,1000,7,0.00010484187805559486
4,1000,8,4.142555917496793e-05
4,1000,9,1.9992383386124857e-05
4,1000,10,7.649541657883674e-06
4,1000,11,0.0
4,1100,0,0.0007045986712910235
4,1100,1,0.000855382124427706
4,1100,2,0.0003440050932113081
4,1100,3,0.0002594399265944958
4,1100,4,0.00018021637515630573
4,1100,5,0.00014731705596204847
4,1100,6,9.456827683607116e-05
4,1100,7,9.15512500796467e-05
4,1100,8,4.176121728960425e-05
4,1100,9,1.7669015505816787e-05
4,1100,10,7.176129201980075e-06
4,1100,11,0.0
4,1200,0,0.0008137119002640247
4,1200,1,0.000982756493613124
4,1200,2,0.00037587681435979903
4,1200,3,0.0002918955869972706
4,1200,4,0.00020034206681884825
4,1200,5,0.0001480751670897007
4,1200,6,0.00010229891631752253
4,1200,7,9.911574306897819e-05
4,1200,8,4.149501910433173e-05
4,1200,9,2.0860572476522066e-05
4,1200,10,7.89061414252501e-06
4,1200,11,0.0
5,0,0,0.001094947219826281
5,0,1,0.0011972159845754504
5,0,2,0.00047947640996426344
5,0,3,0.0003420017601456493
5,0,4,0.00021968147484585643
5,0,5,0.0001981808163691312
5,0,6,0.00011946891027037054
5,0,7,0.00012189031986054033
5,0,8,5.104151932755485e-05
5,0,9,2.4733521058806218e-05
5,0,10,8.83650682226289e-06
5,0,11,0.0
5,100,0,0.0006634595920331776
5,100,1,0.0007547099958173931
5,100,2,0.0003102284681517631
5,100,3,0.00021109091176185757
5,100,4,0.00014196518168319017
5,100,5,0.00013082106306683272
5,100,6,7.904289668658748e-05
5,100,7,8.317040192196146e-05
5,100,8,3.0042838261579163e-05
5,100,9,1.6404979760409333e-05
5,100,10,5.8805944718187675e-06
5,100,11,0.0
5,200,0,0.0008821437950246036
5,200,1,0.000983258942142129
5,200,2,0.0003905604826286435
5,200,3,0.000293775083264336
5,200,4,0.0001797950390027836
5,200,5,0.00016958272317424417
5,200,6,0.000107427935290616
5,200,7,0.00011247029760852456
5,200,8,4.561199602903798e-05
5,200,9,2.5237759473384358e-05
5,200,10,9.164298717223573e-06
5,200,11,0.0
5,300,0,0.0012053638929501176
5,300,1,0.001391299651004374
5,300,2,0.0005690836696885526
5,300,3,0.00039980155997909606
5,300,4,0.0002554148086346686
5,300,5,0.00022810643713455647
5,300,6,0.00013324394240044057
5,300,7,0.00014078823733143508
5,300,8,6.0008784203091636e-05
5,300,9,3.362536517670378e-05
5,300,10,1.0801062671816908e-05
5,300,11,0.0
5,400,0,0.001159113016910851
5,400,1,0.0012853445950895548
5,400,2,0.0005085914162918925
5,400,3,0.0003685286792460829
5,400,4,0.00025433700648136437
5,400,5,0.0002324596862308681
5,400,6,0.00015239055210258812
5,400,7,0.00016129284631460905
5,400,8,6.299694359768182e-05
5,400,9,3.052089596167207e-05
5,400,10,1.1759714652725961e-05
5,400,11,0.0
