epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
0,5.091e-05,6.6609,3.748,11.382,6.0852,7448.9,172.0
1,0.00010086,6.0653,8.21,21.192,5.3366,7831.2,163.6
2,0.00015081,5.6612,12.932,29.978,4.8052,7841.8,163.4
3,0.00020076,5.3322,18.052,38.562,4.3105,7916.0,161.8
4,0.00025071,5.0041,24.238,46.818,3.8538,7841.1,163.4
5,0.00030066,4.6769,30.066,54.168,3.4382,7890.9,162.3
6,0.00035061,4.3934,34.612,59.55,3.1478,7797.5,164.3
7,0.00040056,4.1677,38.828,64.148,2.8818,7761.8,165.0
8,0.00045051,3.9952,42.154,67.262,2.7118,7888.5,162.4
9,0.00050046,3.8584,44.038,69.106,2.6,7700.1,166.4
10,0.00055041,3.7397,46.518,71.214,2.467,7763.4,165.0
11,0.00060036,3.6369,47.806,72.85,2.3819,7797.7,164.3
12,0.00065031,3.554,49.724,74.428,2.2765,7828.7,163.6
13,0.00070026,3.4763,51.286,75.678,2.2036,7818.8,163.8
14,0.00075021,3.4074,51.934,76.254,2.166,7796.4,164.3
15,0.00080016,3.3502,53.072,77.326,2.1141,7792.8,164.4
16,0.00085011,3.2974,54.536,78.242,2.0346,7805.8,164.1
17,0.00090006,3.2526,55.216,78.958,1.9985,7750.7,165.3
18,0.00095001,3.205,55.466,79.418,1.9811,7857.4,163.0
19,0.00099996,3.1604,56.692,80.154,1.9319,7908.1,162.0
20,0.00098797,3.1181,57.628,80.934,1.8777,7833.9,163.5
21,0.0009868,3.058,58.396,81.434,1.8469,7850.6,163.2
22,0.00098558,3.0127,59.078,81.876,1.818,7872.4,162.7
23,0.00098431,2.9757,59.88,82.368,1.7723,7808.3,164.1
24,0.00098298,2.9387,60.666,83.04,1.7307,7790.1,164.4
25,0.0009816,2.9063,61.036,83.39,1.7248,7531.3,170.1
26,0.00098017,2.8798,61.774,83.952,1.692,7744.1,165.4
27,0.00097868,2.85,61.902,84.002,1.6771,7924.5,161.7
28,0.00097714,2.8208,62.562,84.378,1.6528,7892.0,162.3
29,0.00097555,2.8048,62.842,84.386,1.6462,7997.0,160.2
30,0.00097391,2.783,62.974,84.448,1.6395,7969.1,160.7
31,0.00097222,2.7649,63.578,85.02,1.6103,8049.4,159.1
32,0.00097047,2.7408,63.6,85.056,1.5936,7870.8,162.8
33,0.00096867,2.729,63.652,84.97,1.6072,7956.6,161.0
34,0.00096682,2.7064,64.076,85.336,1.5823,7990.5,160.3
35,0.00096492,2.6972,63.962,85.58,1.5658,7913.5,161.9
36,0.00096297,2.682,64.396,85.522,1.5627,7950.2,161.1
37,0.00096097,2.665,64.932,85.876,1.548,8010.4,159.9
38,0.00095892,2.6572,65.072,85.77,1.5438,7960.0,160.9
39,0.00095682,2.6431,65.168,86.28,1.5239,7991.6,160.3
40,0.00095467,2.6286,65.258,86.232,1.5222,7571.7,169.2
41,0.00095246,2.6209,65.172,85.87,1.529,7549.7,169.7
42,0.00095021,2.6112,65.554,86.31,1.5227,8235.8,155.5
43,0.00094791,2.5999,65.162,85.966,1.5385,8292.7,154.5
44,0.00094556,2.5875,65.454,86.414,1.5153,8292.4,154.5
45,0.00094316,2.5881,66.092,86.65,1.4859,8310.1,154.2
46,0.00094071,2.5803,65.518,86.242,1.5144,8315.6,154.1
47,0.00093822,2.5625,65.712,86.534,1.4991,8314.3,154.1
48,0.00093567,2.5535,66.464,87.002,1.4734,7820.7,163.8
49,0.00093308,2.5495,66.282,86.812,1.491,7999.7,160.1
50,0.00093044,2.5367,66.414,86.836,1.4707,8299.6,154.3
51,0.00092776,2.5316,66.444,86.908,1.4648,8300.8,154.3
52,0.00092502,2.5247,66.556,86.858,1.4779,8260.6,155.1
53,0.00092224,2.517,66.618,87.03,1.459,8307.1,154.2
54,0.00091942,2.5105,66.558,87.22,1.4585,8302.7,154.3
55,0.00091655,2.5024,66.714,87.096,1.4625,8332.6,153.7
56,0.00091363,2.4892,66.786,87.252,1.4556,8344.1,153.5
57,0.00091067,2.4855,66.952,87.106,1.4549,8286.4,154.6
58,0.00090766,2.4721,67.366,87.434,1.431,8305.5,154.2
59,0.00090461,2.4659,67.56,87.658,1.4264,8319.1,154.0
60,0.00090151,2.4622,67.748,87.632,1.4089,8276.6,154.8
61,0.00089837,2.446,67.708,87.656,1.4201,8323.2,153.9
62,0.00089518,2.4458,67.844,87.74,1.4113,8246.4,155.3
63,0.00089196,2.435,67.948,87.766,1.4113,8298.0,154.4
64,0.00088869,2.4312,68.356,88.012,1.387,8280.9,154.7
65,0.00088537,2.4273,68.026,87.718,1.4073,8289.6,154.5
66,0.00088202,2.4215,68.3,88.016,1.3855,8301.6,154.3
67,0.00087862,2.4128,68.202,87.942,1.4016,8298.4,154.4
68,0.00087518,2.4042,68.22,88.018,1.4011,8179.4,156.6
69,0.0008717,2.4004,68.38,87.856,1.3902,7655.5,167.3
70,0.00086818,2.3917,68.442,87.992,1.392,8300.8,154.3
71,0.00086462,2.3875,68.476,88.198,1.3787,8301.1,154.3
72,0.00086102,2.383,68.802,88.166,1.3753,8313.0,154.1
73,0.00085738,2.3766,68.664,88.266,1.3731,8194.0,156.3
74,0.0008537,2.3755,69.044,88.448,1.355,7402.3,173.1
75,0.00084998,2.3656,68.838,88.418,1.3696,7307.0,175.3
76,0.00084623,2.3648,68.912,88.486,1.3737,7317.2,175.1
77,0.00084243,2.3591,68.882,88.256,1.3652,7260.2,176.4
78,0.0008386,2.3565,68.904,88.568,1.3619,7266.5,176.3
79,0.00083473,2.3484,69.226,88.758,1.3397,7265.1,176.3
80,0.00083083,2.3443,69.118,88.51,1.3632,7334.4,174.7
81,0.00082689,2.3373,69.02,88.684,1.3521,7282.6,175.9
82,0.00082291,2.3329,69.102,88.67,1.3478,7470.8,171.5
83,0.0008189,2.3276,68.982,88.694,1.3533,7461.9,171.7
84,0.00081485,2.3242,69.228,88.738,1.3567,7398.3,173.2
85,0.00081077,2.3161,69.314,88.716,1.3527,7444.8,172.1
86,0.00080665,2.3171,69.164,88.75,1.3553,7467.0,171.6
87,0.0008025,2.3153,69.308,88.556,1.3493,7450.5,171.9
88,0.00079832,2.3127,69.476,88.79,1.341,7338.5,174.6
89,0.0007941,2.3102,69.672,88.99,1.3303,7268.7,176.2
90,0.00078985,2.3052,69.858,88.986,1.3225,7306.0,175.3
91,0.00078557,2.2967,69.506,88.782,1.3439,7470.1,171.5
92,0.00078126,2.2942,69.688,88.932,1.3292,7486.1,171.1
93,0.00077692,2.2878,69.88,88.814,1.3403,8051.6,159.1
94,0.00077255,2.2823,70.004,88.884,1.3213,8317.7,154.0
95,0.00076815,2.2805,69.822,88.946,1.3244,8334.5,153.7
96,0.00076372,2.2762,69.776,88.862,1.327,8321.8,153.9
97,0.00075926,2.2716,69.698,88.9,1.3384,8286.0,154.6
98,0.00075477,2.2691,69.772,89.028,1.3296,8311.4,154.1
99,0.00075025,2.2602,69.916,88.736,1.3283,8272.9,154.8
100,0.00074571,2.2591,69.744,88.826,1.343,8322.1,153.9
101,0.00074114,2.252,69.638,88.814,1.3295,8301.3,154.3
102,0.00073654,2.2522,69.994,89.004,1.3208,8344.0,153.5
103,0.00073192,2.2441,69.752,89.054,1.3313,8292.5,154.5
104,0.00072727,2.2396,70.046,89.026,1.3257,8337.6,153.6
105,0.0007226,2.2371,70.19,89.048,1.317,7683.4,166.7
106,0.0007179,2.2305,70.236,89.09,1.3157,8146.4,157.2
107,0.00071318,2.2324,70.134,89.122,1.3191,8308.7,154.2
108,0.00070844,2.2291,70.136,89.082,1.3232,8255.2,155.2
109,0.00070367,2.2229,70.342,89.104,1.3118,8266.4,155.0
110,0.00069888,2.222,69.964,89.128,1.3304,8327.8,153.8
111,0.00069407,2.218,70.534,89.364,1.3046,8329.4,153.8
112,0.00068924,2.2125,70.438,89.386,1.3039,8333.3,153.7
113,0.00068438,2.2051,70.364,89.276,1.3022,8290.3,154.5
114,0.00067951,2.2031,70.432,89.356,1.3078,7651.8,167.4
115,0.00067462,2.1994,70.484,89.244,1.2989,8203.0,156.2
116,0.0006697,2.1916,70.64,89.556,1.2949,8313.2,154.1
117,0.00066477,2.1871,70.272,89.272,1.3073,8375.2,153.0
118,0.00065982,2.1876,70.306,89.442,1.2973,8340.0,153.6
119,0.00065486,2.181,70.566,89.414,1.2931,8345.9,153.5
120,0.00064987,2.1752,70.462,89.424,1.2997,8292.0,154.5
121,0.00064488,2.174,70.84,89.356,1.2939,8324.5,153.9
122,0.00063986,2.1708,70.45,89.334,1.2995,8300.5,154.3
123,0.00063483,2.168,70.76,89.324,1.2935,8291.3,154.5
124,0.00062978,2.1593,70.532,89.328,1.2997,8316.9,154.0
125,0.00062472,2.156,70.724,89.628,1.2795,8273.8,154.8
126,0.00061965,2.1533,70.458,89.36,1.3013,8285.7,154.6
127,0.00061457,2.1512,70.836,89.356,1.3007,8355.2,153.3
128,0.00060947,2.1456,70.668,89.424,1.3027,8349.6,153.4
129,0.00060436,2.1411,70.678,89.324,1.3071,8322.8,153.9
130,0.00059923,2.1379,71.134,89.394,1.2911,8305.4,154.2
131,0.0005941,2.1301,70.862,89.352,1.2992,8243.9,155.4
132,0.00058896,2.1239,70.93,89.656,1.28,8292.2,154.5
133,0.00058381,2.1196,70.91,89.554,1.2897,8292.2,154.5
134,0.00057864,2.1153,71.004,89.444,1.2895,8268.1,154.9
135,0.00057347,2.1196,70.732,89.334,1.3023,8288.5,154.6
136,0.00056829,2.1105,71.162,89.656,1.2741,8237.7,155.5
137,0.00056311,2.1014,71.188,89.618,1.2828,8311.1,154.1
138,0.00055792,2.1012,71.18,89.67,1.2763,8279.4,154.7
139,0.00055272,2.0956,70.528,89.518,1.2987,7454.9,171.8
140,0.00054751,2.0941,71.162,89.57,1.2803,8247.4,155.3
141,0.0005423,2.0895,71.162,89.658,1.2759,8274.4,154.8
142,0.00053709,2.0829,71.176,89.676,1.2775,8288.0,154.6
143,0.00053187,2.0773,70.734,89.288,1.3051,8264.2,155.0
144,0.00052665,2.082,71.006,89.422,1.2984,8327.5,153.8
145,0.00052142,2.0719,70.93,89.42,1.2948,8296.4,154.4
146,0.00051619,2.0635,70.736,89.568,1.2994,8274.9,154.8
147,0.00051096,2.0655,71.332,89.664,1.2856,8305.4,154.2
148,0.00050573,2.0604,71.268,89.748,1.2786,8241.3,155.4
149,0.0005005,2.0509,71.236,89.724,1.2802,8217.3,155.9
150,0.00049527,2.0514,71.326,89.596,1.2734,7963.0,160.9
151,0.00049004,2.0447,71.302,89.724,1.286,8281.6,154.7
152,0.00048481,2.0417,71.382,89.64,1.2763,8308.7,154.2
153,0.00047959,2.038,71.194,89.53,1.2927,8307.1,154.2
154,0.00047436,2.0294,71.318,89.592,1.2825,8273.9,154.8
155,0.00046914,2.0274,71.902,89.746,1.2694,8212.7,156.0
156,0.00046392,2.0209,71.446,89.694,1.2641,8202.1,156.2
157,0.00045871,2.0199,71.208,89.584,1.2855,8316.3,154.0
158,0.0004535,2.0129,71.724,89.71,1.2786,8279.7,154.7
159,0.00044829,2.0094,71.17,89.618,1.2916,8299.8,154.3
160,0.00044309,2.0054,71.278,89.7,1.2805,8282.6,154.7
161,0.0004379,2.0024,71.204,89.586,1.2939,8295.3,154.4
162,0.00043271,2.001,71.782,89.828,1.2665,8305.4,154.2
163,0.00042754,1.9909,71.628,89.668,1.2805,8296.2,154.4
164,0.00042237,1.9856,71.62,89.662,1.2843,8299.3,154.4
165,0.0004172,1.9807,71.554,89.696,1.2777,8257.6,155.1
166,0.00041205,1.974,71.298,89.69,1.2829,8281.8,154.7
167,0.00040691,1.9744,71.652,89.794,1.2814,7562.1,169.4
168,0.00040177,1.9691,71.568,89.72,1.2741,8177.5,156.7
169,0.00039665,1.9616,71.442,89.786,1.2773,8307.3,154.2
