epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,0.00078985,2.2934,70.002,89.296,1.3076,7921.9,161.7
91,0.00078557,2.2914,70.13,89.116,1.3232,7911.0,161.9
92,0.00078126,2.2879,70.09,89.108,1.314,7913.6,161.9
93,0.00077692,2.2807,70.124,89.136,1.3012,7909.3,162.0
94,0.00077255,2.2741,70.458,89.336,1.3025,7916.0,161.8
95,0.00076815,2.2696,70.198,89.124,1.3051,7912.7,161.9
96,0.00076372,2.2636,70.642,89.424,1.2881,7917.5,161.8
97,0.00075926,2.2643,70.22,89.218,1.3065,7922.6,161.7
98,0.00075477,2.2639,70.292,89.26,1.3082,7919.7,161.8
99,0.00075025,2.2548,70.306,89.212,1.3014,7901.6,162.1
100,0.00074571,2.249,70.178,89.168,1.3085,7908.7,162.0
101,0.00074114,2.2468,70.548,89.466,1.2846,7921.1,161.7
102,0.00073654,2.2484,70.676,89.286,1.2899,7919.9,161.7
103,0.00073192,2.2402,70.558,89.418,1.2928,7908.3,162.0
104,0.00072727,2.2376,70.352,88.97,1.3062,7911.2,161.9
105,0.0007226,2.2359,70.508,89.238,1.3081,7921.6,161.7
106,0.0007179,2.2267,70.566,89.384,1.3031,7906.7,162.0
107,0.00071318,2.2277,70.672,89.454,1.2925,7904.9,162.1
108,0.00070844,2.2232,70.594,89.524,1.2881,7917.2,161.8
109,0.00070367,2.2194,70.57,89.266,1.2982,7917.1,161.8
110,0.00069888,2.2119,70.684,89.47,1.2954,7921.5,161.7
111,0.00069407,2.2121,70.938,89.572,1.2777,7909.8,162.0
112,0.00068924,2.2043,70.698,89.618,1.2851,7365.7,173.9
113,0.00068438,2.2003,70.7,89.296,1.3035,7556.8,169.5
114,0.00067951,2.1985,71.036,89.572,1.2827,7669.7,167.0
115,0.00067462,2.194,71.024,89.432,1.2832,7569.9,169.2
116,0.0006697,2.1894,70.894,89.688,1.282,7472.7,171.4
117,0.00066477,2.1802,70.942,89.696,1.2836,7507.9,170.6
118,0.00065982,2.1818,70.724,89.43,1.2766,7517.3,170.4
119,0.00065486,2.1765,71.17,89.682,1.2703,7502.2,170.8
120,0.00064987,2.171,71.302,89.808,1.2708,7476.0,171.4
121,0.00064488,2.172,71.316,89.804,1.2594,7492.5,171.0
122,0.00063986,2.1625,71.018,89.566,1.277,7623.3,168.0
123,0.00063483,2.1609,71.078,89.568,1.2744,7756.1,165.2
124,0.00062978,2.1572,71.396,89.836,1.2582,7579.6,169.0
125,0.00062472,2.153,71.24,89.502,1.2769,7544.7,169.8
126,0.00061965,2.1452,71.044,89.514,1.2791,7577.8,169.0
127,0.00061457,2.1449,71.404,89.642,1.266,7533.6,170.0
128,0.00060947,2.1399,71.386,89.67,1.2698,7601.3,168.5
129,0.00060436,2.14,71.258,89.548,1.2783,7569.1,169.2
130,0.00059923,2.1358,71.284,89.682,1.2814,7509.2,170.6
131,0.0005941,2.1302,71.512,89.87,1.2717,7489.5,171.0
132,0.00058896,2.1242,71.312,89.694,1.272,7596.3,168.6
133,0.00058381,2.1144,71.488,89.736,1.2669,7803.4,164.2
134,0.00057864,2.1185,71.548,89.894,1.252,7527.4,170.2
135,0.00057347,2.1171,71.51,89.654,1.2724,7462.9,171.7
136,0.00056829,2.1102,71.45,89.75,1.2612,7462.2,171.7
137,0.00056311,2.1048,71.22,89.712,1.2685,7501.3,170.8
138,0.00055792,2.0973,71.516,89.896,1.2534,7558.6,169.5
139,0.00055272,2.0943,71.604,89.876,1.2529,7507.2,170.6
140,0.00054751,2.0887,71.646,89.872,1.2476,7511.9,170.5
141,0.0005423,2.0868,71.65,90.032,1.2399,7594.1,168.7
142,0.00053709,2.0824,71.732,89.83,1.254,7583.6,168.9
143,0.00053187,2.0796,71.836,89.736,1.2561,7683.2,166.7
144,0.00052665,2.0765,71.74,89.892,1.2519,7582.4,168.9
145,0.00052142,2.0711,71.798,89.798,1.2588,7495.8,170.9
146,0.00051619,2.0669,71.688,89.82,1.2583,7459.9,171.7
147,0.00051096,2.0643,71.784,89.906,1.2571,7519.9,170.4
148,0.00050573,2.0597,71.898,89.968,1.2543,7431.6,172.4
149,0.0005005,2.0532,72.04,90.082,1.244,7602.3,168.5
150,0.00049527,2.056,71.948,89.806,1.258,7602.3,168.5
151,0.00049004,2.0438,72.136,90.21,1.239,7525.3,170.2
152,0.00048481,2.0456,71.628,89.872,1.2604,7613.7,168.3
153,0.00047959,2.0364,71.844,90.034,1.2449,7579.7,169.0
154,0.00047436,2.0317,71.794,90.022,1.2448,7563.3,169.4
155,0.00046914,2.0296,71.73,89.916,1.2617,7567.6,169.3
156,0.00046392,2.0243,72.084,90.188,1.2452,7598.6,168.6
157,0.00045871,2.0185,71.71,90.048,1.2653,7629.3,167.9
158,0.0004535,2.0131,72.058,89.932,1.2569,7537.2,170.0
159,0.00044829,2.0129,71.672,90.012,1.2622,7528.7,170.2
160,0.00044309,2.0007,72.07,90.058,1.2486,7625.6,168.0
161,0.0004379,2.0076,72.266,90.078,1.2456,7536.9,170.0
162,0.00043271,1.9961,71.956,89.862,1.2591,7807.2,164.1
163,0.00042754,1.9868,72.124,90.14,1.2517,7512.2,170.5
164,0.00042237,1.9883,71.994,89.94,1.2478,7556.9,169.5
165,0.0004172,1.9842,72.01,89.918,1.2605,7514.9,170.5
166,0.00041205,1.9735,71.964,89.934,1.2594,7545.8,169.8
167,0.00040691,1.9709,72.458,90.194,1.2366,7612.0,168.3
168,0.00040177,1.9694,72.066,90.024,1.2523,7587.7,168.8
169,0.00039665,1.964,72.29,89.95,1.254,7543.5,169.8
170,0.00039154,1.9552,72.076,89.898,1.2593,7571.8,169.2
171,0.00038644,1.949,72.102,90.08,1.2484,7607.8,168.4
172,0.00038136,1.9487,72.35,89.966,1.2447,7739.2,165.5
173,0.00037628,1.946,72.158,90.06,1.2474,7604.4,168.5
174,0.00037122,1.9404,72.072,89.86,1.2674,7622.3,168.1
175,0.00036618,1.9348,72.178,89.916,1.2594,7634.6,167.8
176,0.00036115,1.9295,72.216,90.028,1.2631,7623.0,168.0
177,0.00035613,1.9242,72.186,90.098,1.2554,7621.6,168.1
178,0.00035113,1.9207,72.064,90.092,1.2663,7605.7,168.4
179,0.00034615,1.919,72.302,90.006,1.2597,7548.1,169.7
180,0.00034118,1.9106,72.324,89.916,1.2706,7528.7,170.2
181,0.00033624,1.9087,72.274,90.118,1.2522,7687.8,166.6
182,0.0003313,1.8989,72.458,90.142,1.2475,7951.3,161.1
183,0.00032639,1.8967,72.204,89.944,1.2651,7494.0,170.9
184,0.0003215,1.8935,72.41,89.972,1.2631,7961.2,160.9
185,0.00031663,1.8813,72.356,89.838,1.2611,7934.4,161.5
186,0.00031177,1.8778,72.418,90.016,1.2602,7654.8,167.3
187,0.00030694,1.879,72.298,89.992,1.2634,7952.9,161.1
188,0.00030213,1.8693,72.352,89.99,1.261,7960.6,160.9
189,0.00029734,1.8673,72.274,89.956,1.2713,7971.0,160.7
190,0.00029257,1.8655,72.714,90.162,1.2499,7949.0,161.2
191,0.00028783,1.8631,72.52,89.974,1.2669,7964.0,160.9
192,0.00028311,1.853,72.428,90.062,1.2578,7947.4,161.2
193,0.00027841,1.8473,72.13,89.768,1.2747,7941.2,161.3
194,0.00027374,1.8433,72.566,90.032,1.2589,7941.3,161.3
195,0.00026909,1.833,72.338,89.828,1.2701,7942.0,161.3
196,0.00026446,1.8355,72.31,89.796,1.2712,7947.9,161.2
197,0.00025987,1.833,72.714,89.946,1.2624,7916.3,161.8
198,0.0002553,1.8262,72.348,90.006,1.2769,7935.0,161.4
199,0.00025075,1.8166,72.392,90.04,1.266,7936.9,161.4
200,0.00024624,1.8137,72.378,89.912,1.2805,7942.0,161.3
201,0.00024175,1.811,72.514,90.214,1.2583,7900.2,162.1
202,0.00023729,1.8024,72.678,90.032,1.2527,7929.3,161.6
203,0.00023286,1.8001,72.616,90.274,1.2565,7932.0,161.5
204,0.00022846,1.7931,72.698,90.092,1.2675,7936.5,161.4
205,0.00022408,1.7897,72.592,89.972,1.2704,7910.3,161.9
206,0.00021974,1.7848,72.382,89.912,1.2766,7908.4,162.0
207,0.00021543,1.7784,72.906,89.888,1.2742,7921.4,161.7
208,0.00021115,1.774,72.488,89.898,1.2765,7932.8,161.5
209,0.0002069,1.7703,72.288,89.794,1.2878,7933.6,161.5
210,0.00020269,1.765,72.694,90.148,1.2659,7922.1,161.7
211,0.00019851,1.755,72.506,90.014,1.2847,7941.7,161.3
212,0.00019436,1.7579,72.576,89.986,1.2807,7926.7,161.6
213,0.00019024,1.7533,72.462,89.8,1.3036,7920.7,161.7
214,0.00018616,1.7453,72.722,89.872,1.2867,7904.3,162.1
215,0.00018211,1.7438,72.522,89.932,1.2968,7931.2,161.5
216,0.0001781,1.7391,72.622,89.916,1.2913,7928.3,161.6
217,0.00017412,1.7301,72.804,89.81,1.2834,7913.9,161.9
218,0.00017018,1.7274,72.602,89.944,1.2844,7917.5,161.8
219,0.00016627,1.7184,72.692,89.954,1.2817,7934.3,161.5
220,0.0001624,1.7171,72.662,89.832,1.2934,7907.5,162.0
221,0.00015857,1.7112,72.85,90.052,1.2865,7930.7,161.5
222,0.00015478,1.7055,72.778,89.98,1.2876,7927.5,161.6
223,0.00015102,1.7044,72.692,89.964,1.2968,7921.8,161.7
224,0.0001473,1.6995,72.672,89.82,1.3003,7940.3,161.3
225,0.00014362,1.6927,72.75,89.924,1.2974,7919.9,161.7
226,0.00013998,1.686,72.548,89.834,1.3001,7927.7,161.6
227,0.00013638,1.6825,72.83,89.902,1.2944,7911.1,161.9
228,0.00013282,1.6752,72.61,89.862,1.3122,7939.7,161.3
229,0.0001293,1.6659,72.886,89.976,1.2972,7937.9,161.4
230,0.00012582,1.6667,72.732,89.892,1.3029,7936.8,161.4
231,0.00012238,1.663,72.868,89.87,1.3063,7925.0,161.6
232,0.00011899,1.6581,72.654,89.812,1.3091,7915.8,161.8
233,0.00011563,1.6539,72.884,89.906,1.3026,7933.3,161.5
234,0.00011232,1.6508,73.012,90.048,1.2991,7938.3,161.4
235,0.00010905,1.6458,72.934,89.732,1.3201,7927.2,161.6
236,0.00010582,1.6419,72.85,89.816,1.3145,7910.9,161.9
237,0.00010264,1.6349,72.824,89.77,1.3102,7931.6,161.5
238,9.95e-05,1.6328,73.072,90.036,1.2958,7925.5,161.6
239,9.64e-05,1.6252,73.072,89.97,1.3041,7937.5,161.4
