epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
0,5.091e-05,6.7879,2.856,9.206,6.2548,5204.7,246.1
1,0.00010086,6.4954,6.104,16.822,5.7187,5391.3,237.6
