epoch,iter,layer,grad_phi_norm
1,400,6,2.0277165901916305e-07
1,400,7,1.411670638162832e-07
1,400,8,1.1638169894467865e-07
1,400,9,7.789076761355318e-08
1,400,10,5.11129769620311e-08
1,400,11,0.0
1,500,0,4.7206222006934695e-06
1,500,1,8.372405318368692e-06
1,500,2,2.859595269910642e-06
1,500,3,1.019415549308178e-06
1,500,4,5.429220095720666e-07
1,500,5,1.2941238480834727e-07
1,500,6,1.7288033404838643e-07
1,500,7,9.823004631925869e-08
1,500,8,1.4032104900252307e-07
1,500,9,5.6535444770133836e-08
1,500,10,4.660243746457127e-08
1,500,11,0.0
1,600,0,7.269129582709866e-06
1,600,1,7.163157079048688e-06
1,600,2,1.845734914240893e-06
1,600,3,7.89850901128375e-07
1,600,4,6.566528440998809e-07
1,600,5,1.493636858640457e-07
1,600,6,2.1331591426587693e-07
1,600,7,1.8709708626829524e-07
1,600,8,8.826098962799733e-08
1,600,9,6.403028152135448e-08
1,600,10,6.752768655360342e-08
1,600,11,0.0
1,700,0,6.186256996443262e-06
1,700,1,4.186306796327699e-06
1,700,2,1.3256387774163159e-06
1,700,3,6.635528393417189e-07
1,700,4,4.632366596979409e-07
1,700,5,3.322732879951218e-07
1,700,6,2.2475958871837065e-07
1,700,7,8.732055789550941e-08
1,700,8,1.2928579451454425e-07
1,700,9,5.838078109832168e-08
1,700,10,5.1455312899406636e-08
1,700,11,0.0
1,800,0,8.097131285467185e-06
1,800,1,7.126061518647475e-06
1,800,2,3.2637901767884614e-06
1,800,3,9.97084839582385e-07
1,800,4,6.956765901122708e-07
1,800,5,3.65430508963982e-07
1,800,6,1.4913612744749116e-07
1,800,7,9.305446013740948e-08
1,800,8,9.952738366791891e-08
1,800,9,3.632947098708428e-08
1,800,10,3.159793493523466e-08
1,800,11,0.0
1,900,0,1.1327978427289054e-05
1,900,1,4.881185759586515e-06
1,900,2,1.958774419108522e-06
1,900,3,7.894299187682918e-07
1,900,4,4.4085689410167106e-07
1,900,5,3.172322351474577e-07
1,900,6,2.476159011166601e-07
1,900,7,1.9515380245138658e-07
1,900,8,1.6215764730986848e-07
1,900,9,1.3240357077393128e-07
1,900,10,4.9205244323502484e-08
1,900,11,0.0
1,1000,0,1.3527504961530212e-05
1,1000,1,6.952046078367857e-06
1,1000,2,2.353378249608795e-06
1,1000,3,1.0783646757772658e-06
1,1000,4,5.402348506322596e-07
1,1000,5,3.846744505153765e-07
1,1000,6,2.4362145722989226e-07
1,1000,7,1.6176078077023703e-07
1,1000,8,1.1976041491834621e-07
1,1000,9,6.571578126113309e-08
1,1000,10,6.128921370418539e-08
1,1000,11,0.0
1,1100,0,1.2566481927933637e-05
1,1100,1,5.651993433275493e-06
1,1100,2,2.4707787815714255e-06
1,1100,3,5.414825068328355e-07
1,1100,4,2.502356153399887e-07
1,1100,5,1.5577575140923727e-07
1,1100,6,1.2052608155954658e-07
1,1100,7,1.026978395657352e-07
1,1100,8,9.17122875421228e-08
1,1100,9,3.3959366874114494e-08
1,1100,10,3.4136988347199804e-08
1,1100,11,0.0
1,1200,0,1.5221582543745171e-05
1,1200,1,9.145031071966514e-06
1,1200,2,4.116727268410614e-06
1,1200,3,8.413918521910091e-07
1,1200,4,2.9555172886830405e-07
1,1200,5,2.4227787775998877e-07
1,1200,6,1.2275243932435842e-07
1,1200,7,1.1709986580399345e-07
1,1200,8,9.846773707522516e-08
1,1200,9,4.376141404804912e-08
1,1200,10,3.62566687783783e-08
1,1200,11,0.0
