epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,2.084e-05,3.1653,75.778,92.738,1.0843,5523.8,231.9
91,1.67e-05,3.2055,75.84,92.76,1.071,5497.5,233.0
92,1.303e-05,3.1773,75.976,92.782,1.0729,5479.0,233.8
93,9.85e-06,3.1934,75.974,92.804,1.0717,5519.9,232.1
94,7.15e-06,3.1609,75.988,92.836,1.0705,5519.3,232.1
95,4.94e-06,3.1602,75.982,92.81,1.0681,5503.1,232.8
96,3.22e-06,3.1754,75.982,92.814,1.0696,5491.9,233.3
97,1.99e-06,3.1543,75.98,92.812,1.0687,5517.4,232.2
98,1.25e-06,3.1521,76.038,92.834,1.0689,5497.4,233.0
99,1e-06,3.1582,76.004,92.83,1.0703,5504.8,232.7
