epoch,iter,layer,grad_phi_norm
1,100,3,6.126776497694664e-06
1,100,4,7.320158601942239e-06
1,100,5,3.879128144035349e-06
1,100,6,2.5557571916579036e-06
1,100,7,2.974835979330237e-06
1,100,8,1.1255120853093104e-06
1,100,9,1.1508635680002044e-06
1,100,10,8.07341848485521e-07
1,100,11,0.0
1,200,0,5.405206320574507e-05
1,200,1,2.8479664251790382e-05
1,200,2,1.2682415217568632e-05
1,200,3,7.722645023022778e-06
1,200,4,4.101795639144257e-06
1,200,5,2.512261971787666e-06
1,200,6,2.745647407209617e-06
1,200,7,2.755717787294998e-06
1,200,8,1.1400328503441415e-06
1,200,9,7.114520030881977e-07
1,200,10,8.425764690400683e-07
1,200,11,0.0
1,300,0,0.00011471138714114204
1,300,1,3.211611328879371e-05
1,300,2,1.0306539479643106e-05
1,300,3,1.091502963390667e-05
1,300,4,4.014156729681417e-06
1,300,5,3.3081114452215843e-06
1,300,6,3.006179213116411e-06
1,300,7,3.7662862268916797e-06
1,300,8,3.3237249681405956e-06
1,300,9,1.8253788311994867e-06
1,300,10,1.7510772067907965e-06
1,300,11,0.0
1,400,0,8.190383960027248e-05
1,400,1,3.855674367514439e-05
1,400,2,1.2027266166114714e-05
1,400,3,6.816768291173503e-06
1,400,4,7.688518053328153e-06
1,400,5,4.41586007582373e-06
1,400,6,3.0577159577660495e-06
1,400,7,1.7201816717715701e-06
1,400,8,1.8949800733025768e-06
1,400,9,1.5995882449715282e-06
1,400,10,7.081099511196953e-07
1,400,11,0.0
1,500,0,9.050390508491546e-05
1,500,1,8.868869190337136e-05
1,500,2,2.4664614102221094e-05
1,500,3,1.1067850209656172e-05
1,500,4,4.867803454544628e-06
1,500,5,2.9652474040631205e-06
1,500,6,2.3878315005276818e-06
1,500,7,1.1027960908904788e-06
1,500,8,1.957485210368759e-06
1,500,9,7.490877464988444e-07
1,500,10,7.709427336521912e-07
1,500,11,0.0
1,600,0,0.0001224574079969898
1,600,1,6.842560833320022e-05
1,600,2,1.5679141142754816e-05
1,600,3,9.35302614379907e-06
1,600,4,7.653829925402533e-06
1,600,5,1.9245824205427198e-06
1,600,6,3.3541682569193654e-06
1,600,7,2.7764172045863234e-06
1,600,8,1.492317551310407e-06
1,600,9,7.524166676375899e-07
1,600,10,8.761417689129303e-07
1,600,11,0.0
1,700,0,0.00011278912279522046
1,700,1,6.717190990457311e-05
1,700,2,1.6767047782195732e-05
1,700,3,8.54884729051264e-06
1,700,4,4.530136266112095e-06
1,700,5,3.287731715317932e-06
1,700,6,2.606896941870218e-06
1,700,7,1.118742488870339e-06
1,700,8,1.5052632988954429e-06
1,700,9,5.822872140015534e-07
1,700,10,3.763791767141811e-07
1,700,11,0.0
1,800,0,0.0001455473538953811
1,800,1,0.00011756170715671033
1,800,2,5.421389505499974e-05
1,800,3,1.2399177649058402e-05
1,800,4,5.4463216656586155e-06
1,800,5,2.753771696006879e-06
1,800,6,1.7010459032462677e-06
1,800,7,8.441168120043585e-07
1,800,8,1.3506454479284002e-06
1,800,9,4.134309961045801e-07
1,800,10,3.2813358075145516e-07
1,800,11,0.0
1,900,0,0.0002188234793720767
1,900,1,9.199186752084643e-05
1,900,2,4.341824751463719e-05
1,900,3,1.2051176781824324e-05
1,900,4,5.683106337528443e-06
1,900,5,2.930241635112907e-06
1,900,6,1.6430461755589931e-06
1,900,7,1.366463379781635e-06
1,900,8,1.7894210486701922e-06
1,900,9,1.3549012010116712e-06
1,900,10,5.187017677599215e-07
1,900,11,0.0
1,1000,0,0.00021271605510264635
1,1000,1,0.00011747800454031676
1,1000,2,2.950984526250977e-05
1,1000,3,8.731823982088827e-06
1,1000,4,4.629611339623807e-06
1,1000,5,4.315795194997918e-06
1,1000,6,1.9492797491693636e-06
1,1000,7,1.339870777883334e-06
1,1000,8,1.4931807754692272e-06
1,1000,9,1.0911825256698648e-06
1,1000,10,7.462384701284464e-07
1,1000,11,0.0
1,1100,0,0.00015653199807275087
1,1100,1,7.41415933589451e-05
1,1100,2,3.264509359723888e-05
1,1100,3,9.92368677543709e-06
1,1100,4,3.983342594438e-06
1,1100,5,2.6069637897307985e-06
1,1100,6,1.2511610520959948e-06
1,1100,7,1.1112321089967736e-06
1,1100,8,1.1098551340182894e-06
1,1100,9,4.851986545872933e-07
1,1100,10,4.2550146872599726e-07
1,1100,11,0.0
1,1200,0,0.00028081086929887533
1,1200,1,0.00015124156197998673
1,1200,2,6.366686284309253e-05
1,1200,3,1.647958197281696e-05
1,1200,4,4.891462594969198e-06
1,1200,5,5.07421100337524e-06
1,1200,6,2.3412014797941083e-06
1,1200,7,1.7473188336225576e-06
1,1200,8,1.426541984983487e-06
1,1200,9,5.472675752571377e-07
1,1200,10,4.969406290911138e-07
1,1200,11,0.0
