work_package,split_name,split_sha256,git_sha,cell,arch,recipe_actual,provenance_tag,variant,baseline_run_id,variant_run_id,condition_id,stage,map_basis,n_images,n_positions,rho_spatial,p_spatial,null_sd,n_transforms,mass_variant,mass_baseline,ring1_share_variant,ring1_share_baseline,rel_se_variant,noisy_variant,excess_entropy_bits_variant,excess_entropy_normalized_variant,excess_gini_variant,excess_top5_share_variant,excess_top20_share_variant,excess_entropy_bits_baseline,excess_entropy_normalized_baseline,excess_gini_baseline,excess_top5_share_baseline,excess_top20_share_baseline
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s11_out,fixed_cal,2000,196,0.8214067514,0.001275510204,0.2201373631,1568,5.1095,5.716,0.5050396321,0.5292162351,0.1366746461,0,-0.6078124359,-0.07982082684,0.4237388757,0.09343629155,0.2245485601,-0.6738707178,-0.08849591536,0.4486935427,0.1163093257,0.2572077156
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s11_out,mad,2000,196,0.8181057441,0.000637755102,0.2098650649,1568,12.0945,24.7685,0.3542519327,0.3300159477,0.08719436146,0,-0.1313035903,-0.01724341347,0.1871859461,0.03862222049,0.09451216345,-0.0895773399,-0.01176372334,0.1654189811,0.0270450813,0.06949029265
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s12_post_norm,fixed_cal,2000,196,-0.4047014321,0.1345663265,0.2637266421,1568,143.4825,44.5295,0.2016901016,0.2285788073,0.01352812342,0,-0.005787627509,-0.0007600588371,0.04342363737,0.002914507081,0.01083878851,-0.009301036528,-0.00122145646,0.04346255393,0.002885704408,0.0102955138
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,native,s12_post_norm,mad,2000,196,MISSING,MISSING,MISSING,MISSING,0,0.005,MISSING,0.3,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,-0.05996799699,-0.007875283264,0.006296188423,0.01899371668,0
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,s12_post_norm,fixed_cal,2000,196,-0.3897191994,0.1403061224,0.2559272567,1568,148.0495,44.5295,0.2018581623,0.2285788073,0.01272559507,0,-0.005480531027,-0.000719729463,0.0422124576,0.002834833729,0.01044509999,-0.009301036528,-0.00122145646,0.04346255393,0.002885704408,0.0102955138
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.25,s12_post_norm,mad,2000,196,MISSING,MISSING,MISSING,MISSING,0,0.005,MISSING,0.3,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,-0.05996799699,-0.007875283264,0.006296188423,0.01899371668,0
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,s12_post_norm,fixed_cal,2000,196,-0.4047014321,0.1345663265,0.2637266421,1568,143.4825,44.5295,0.2016901016,0.2285788073,0.01352812342,0,-0.005787627509,-0.0007600588371,0.04342363737,0.002914507081,0.01083878851,-0.009301036528,-0.00122145646,0.04346255393,0.002885704408,0.0102955138
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.50,s12_post_norm,mad,2000,196,MISSING,MISSING,MISSING,MISSING,0,0.005,MISSING,0.3,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,-0.05996799699,-0.007875283264,0.006296188423,0.01899371668,0
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,s12_post_norm,fixed_cal,2000,196,-0.3535643018,0.1779336735,0.2526999016,1568,134.6095,44.5295,0.2035480408,0.2285788073,0.01510072268,0,-0.004817059276,-0.0006325991895,0.03806776086,0.002649692969,0.009147173099,-0.009301036528,-0.00122145646,0.04346255393,0.002885704408,0.0102955138
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_0.75,s12_post_norm,mad,2000,196,MISSING,MISSING,MISSING,MISSING,0,0.005,MISSING,0.3,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,-0.05996799699,-0.007875283264,0.006296188423,0.01899371668,0
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,vit_base|mixup,vit_base,mixup,legacy-nomixdir,saga,legacy_e2_vit_base_nomixdir_baseline,legacy_e2_vit_base_nomixdir_saga,term_1.00,s12_post_norm,fixed_cal,2000,196,-0.09288701198,0.612244898,0.2068550538,1568,121.5535,44.5295,0.2076081725,0.2285788073,0.01749941016,0,-0.003144812408,-0.0004129917583,0.0278826618,0.002891112055,0.007649754637,-0.009301036528,-0.00122145646,0.04346255393,0.002885704408,0.0102955138
