epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,0.00078985,3.609,70.444,90.044,1.3181,8091.1,158.3
91,0.00078557,3.6361,70.406,90.028,1.3167,8082.7,158.5
92,0.00078126,3.5856,70.374,90.072,1.3206,8108.4,158.0
93,0.00077692,3.584,70.892,90.008,1.2836,8093.6,158.3
94,0.00077255,3.5945,70.628,90.032,1.3214,8098.3,158.2
95,0.00076815,3.6025,70.57,90.21,1.2958,8114.3,157.9
96,0.00076372,3.5649,70.974,90.204,1.2949,8088.5,158.4
97,0.00075926,3.6141,70.898,90.218,1.2888,8078.5,158.6
98,0.00075477,3.586,70.722,90.38,1.3043,8101.9,158.1
99,0.00075025,3.5572,70.952,90.288,1.3009,8057.3,159.0
100,0.00074571,3.5536,70.886,90.402,1.2989,8112.2,157.9
101,0.00074114,3.5551,70.87,90.418,1.282,8088.9,158.4
102,0.00073654,3.5408,71.364,90.496,1.2809,8112.5,157.9
103,0.00073192,3.5614,71.094,90.242,1.2965,8070.8,158.7
104,0.00072727,3.5772,71.13,90.434,1.2942,8131.1,157.5
105,0.0007226,3.5363,71.524,90.576,1.2805,8095.5,158.2
106,0.0007179,3.5641,71.416,90.662,1.2802,8086.4,158.4
107,0.00071318,3.5286,71.412,90.56,1.2642,8091.1,158.3
108,0.00070844,3.5152,71.426,90.562,1.2787,8086.9,158.4
109,0.00070367,3.5302,71.446,90.738,1.2439,8065.1,158.8
110,0.00069888,3.5054,71.938,90.764,1.233,8101.6,158.1
111,0.00069407,3.4903,71.824,90.704,1.2452,8113.5,157.9
112,0.00068924,3.5128,72.004,90.828,1.2466,8108.1,158.0
113,0.00068438,3.4944,71.854,90.706,1.2667,8093.6,158.3
114,0.00067951,3.508,71.886,90.894,1.2525,8100.7,158.1
115,0.00067462,3.5191,72.428,90.908,1.2294,8084.6,158.5
116,0.0006697,3.4636,71.934,90.978,1.2236,8114.8,157.9
117,0.00066477,3.503,72.37,91.18,1.2468,8061.2,158.9
118,0.00065982,3.5098,72.14,91.046,1.2279,8099.7,158.2
119,0.00065486,3.4891,72.396,91.066,1.2425,8094.9,158.3
120,0.00064987,3.4296,72.196,91.058,1.2436,8085.6,158.4
121,0.00064488,3.4857,72.45,91.046,1.2304,8072.1,158.7
122,0.00063986,3.4704,72.846,91.284,1.2056,8122.6,157.7
123,0.00063483,3.502,72.514,91.078,1.23,8086.3,158.4
124,0.00062978,3.4571,72.594,91.356,1.2174,8103.0,158.1
125,0.00062472,3.4613,72.48,91.18,1.2172,8080.8,158.5
126,0.00061965,3.4316,72.73,91.292,1.1968,8056.8,159.0
127,0.00061457,3.3885,72.784,91.328,1.2205,8114.2,157.9
128,0.00060947,3.4257,72.776,91.348,1.1981,8096.1,158.2
129,0.00060436,3.4435,72.674,91.31,1.1894,8104.1,158.1
130,0.00059923,3.4217,72.996,91.414,1.2165,8091.7,158.3
131,0.0005941,3.407,72.726,91.324,1.2042,8119.0,157.8
132,0.00058896,3.4221,73.066,91.56,1.1703,8103.4,158.1
133,0.00058381,3.4419,73.106,91.572,1.1956,8069.1,158.8
134,0.00057864,3.4056,73.198,91.49,1.1792,8111.2,157.9
135,0.00057347,3.4333,73.258,91.582,1.1805,8096.4,158.2
136,0.00056829,3.3937,73.246,91.544,1.1835,8064.6,158.8
137,0.00056311,3.3806,73.404,91.626,1.1802,8110.6,157.9
138,0.00055792,3.3928,73.402,91.602,1.1611,8114.0,157.9
139,0.00055272,3.3919,73.47,91.592,1.1807,8098.8,158.2
140,0.00054751,3.3597,73.394,91.644,1.1895,8081.6,158.5
141,0.0005423,3.3678,73.394,91.644,1.19,8069.6,158.7
142,0.00053709,3.3913,73.59,91.89,1.1717,8088.6,158.4
143,0.00053187,3.376,73.608,91.678,1.1823,8121.6,157.7
144,0.00052665,3.3691,73.91,92.042,1.1521,8117.7,157.8
145,0.00052142,3.3466,73.758,91.99,1.1406,8136.4,157.4
146,0.00051619,3.3655,73.662,91.984,1.159,8104.8,158.1
147,0.00051096,3.3596,73.942,91.92,1.176,8094.9,158.3
148,0.00050573,3.3432,73.85,92.126,1.1453,8077.0,158.6
149,0.0005005,3.3365,73.956,92.004,1.1572,8081.9,158.5
150,0.00049527,3.3683,73.906,91.932,1.1633,8105.5,158.0
151,0.00049004,3.3002,73.99,91.948,1.1589,8104.8,158.1
152,0.00048481,3.3594,74.29,92.182,1.135,8102.9,158.1
153,0.00047959,3.3111,73.838,92.06,1.138,8104.4,158.1
154,0.00047436,3.3131,74.13,92.144,1.1475,8107.5,158.0
155,0.00046914,3.2941,74.26,92.138,1.1456,8052.2,159.1
156,0.00046392,3.3091,74.444,92.22,1.1244,8061.7,158.9
157,0.00045871,3.2863,74.166,92.092,1.1473,8080.9,158.5
158,0.0004535,3.2931,74.572,92.252,1.123,8098.4,158.2
159,0.00044829,3.3045,74.666,92.322,1.1165,8083.7,158.5
160,0.00044309,3.284,74.366,92.41,1.1271,8107.8,158.0
161,0.0004379,3.2919,74.678,92.386,1.1107,8090.1,158.3
162,0.00043271,3.2662,74.772,92.26,1.1107,8096.3,158.2
163,0.00042754,3.2506,74.582,92.272,1.1164,8115.3,157.9
164,0.00042237,3.2874,74.712,92.458,1.1064,8084.3,158.5
165,0.0004172,3.2749,74.614,92.37,1.1149,8143.9,157.3
166,0.00041205,3.2925,74.64,92.404,1.1156,8046.3,159.2
167,0.00040691,3.2342,74.916,92.328,1.1072,8082.1,158.5
168,0.00040177,3.2448,75.046,92.538,1.1145,8095.4,158.2
169,0.00039665,3.2227,74.804,92.406,1.1005,8110.7,157.9
170,0.00039154,3.2304,75.144,92.606,1.1033,8091.4,158.3
171,0.00038644,3.2583,75.068,92.57,1.1131,8090.2,158.3
172,0.00038136,3.2084,75.364,92.688,1.0722,8111.8,157.9
173,0.00037628,3.2478,75.456,92.694,1.0917,8106.7,158.0
174,0.00037122,3.2053,75.194,92.69,1.084,8102.8,158.1
175,0.00036618,3.2143,75.39,92.742,1.0954,8112.4,157.9
176,0.00036115,3.1972,75.404,92.792,1.0892,8081.8,158.5
177,0.00035613,3.1954,75.248,92.666,1.106,8081.5,158.5
178,0.00035113,3.2221,75.494,92.752,1.091,8079.5,158.6
179,0.00034615,3.1907,75.56,92.886,1.0776,8101.5,158.1
180,0.00034118,3.1711,75.67,92.81,1.0777,8074.5,158.7
181,0.00033624,3.1929,75.422,92.842,1.0799,8110.3,158.0
182,0.0003313,3.1494,75.814,92.892,1.0681,8107.3,158.0
183,0.00032639,3.1651,75.508,92.866,1.072,8080.9,158.5
184,0.0003215,3.1395,75.958,92.926,1.0782,8100.7,158.1
185,0.00031663,3.1486,75.784,92.962,1.0582,8090.3,158.3
186,0.00031177,3.1458,75.668,92.868,1.067,8104.9,158.1
187,0.00030694,3.1585,75.65,92.742,1.0661,8118.3,157.8
188,0.00030213,3.1314,76.002,92.92,1.0763,8111.1,157.9
189,0.00029734,3.1241,75.886,92.962,1.0703,8107.5,158.0
190,0.00029257,3.1297,76.236,93.244,1.0459,8072.0,158.7
191,0.00028783,3.1463,75.972,92.984,1.0608,8104.0,158.1
192,0.00028311,3.1378,76.228,93.112,1.0475,8093.4,158.3
193,0.00027841,3.1138,76.16,93.206,1.0552,8105.6,158.0
194,0.00027374,3.104,76.25,93.152,1.0581,8119.7,157.8
195,0.00026909,3.0952,76.186,93.104,1.0476,8068.4,158.8
196,0.00026446,3.0754,76.326,93.032,1.0454,8071.3,158.7
197,0.00025987,3.0886,76.308,93.22,1.0346,8080.9,158.5
198,0.0002553,3.0989,76.272,93.188,1.0597,8105.8,158.0
199,0.00025075,3.0822,76.37,93.246,1.0427,8106.5,158.0
200,0.00024624,3.0699,76.406,93.208,1.0515,8101.6,158.1
201,0.00024175,3.0685,76.378,93.324,1.0346,8083.3,158.5
202,0.00023729,3.0528,76.65,93.356,1.0237,8087.8,158.4
203,0.00023286,3.0527,76.62,93.394,1.0242,8102.3,158.1
204,0.00022846,3.053,76.688,93.324,1.0432,8097.0,158.2
205,0.00022408,3.0448,76.814,93.332,1.0419,8099.9,158.2
206,0.00021974,3.037,76.696,93.352,1.0252,8112.8,157.9
207,0.00021543,3.0181,76.686,93.306,1.0399,8097.0,158.2
208,0.00021115,3.0263,76.774,93.43,1.0273,8097.8,158.2
209,0.0002069,3.0132,76.666,93.31,1.0335,8074.8,158.6
210,0.00020269,3.0406,76.956,93.444,1.0132,8094.2,158.3
211,0.00019851,3.0024,77.03,93.58,1.011,8069.8,158.7
212,0.00019436,3.0115,76.93,93.54,1.0402,8080.6,158.5
213,0.00019024,2.987,77.05,93.518,1.0147,8086.0,158.4
214,0.00018616,2.9842,77.15,93.454,1.0359,8087.8,158.4
215,0.00018211,3.0145,76.928,93.542,1.0283,8064.1,158.9
216,0.0001781,2.9756,77.242,93.628,1.0206,8100.7,158.1
217,0.00017412,2.9824,77.23,93.542,1.009,8108.9,158.0
218,0.00017018,2.9766,77.104,93.49,1.0182,8086.0,158.4
219,0.00016627,2.9712,77.124,93.68,1.024,8114.8,157.9
220,0.0001624,2.9628,77.654,93.666,1.0038,8084.4,158.5
221,0.00015857,2.9419,77.122,93.398,1.02,8103.9,158.1
222,0.00015478,2.9735,77.484,93.754,0.9916,8074.7,158.6
223,0.00015102,2.9232,77.192,93.61,1.003,8084.8,158.4
224,0.0001473,2.9403,77.512,93.626,0.9972,8091.0,158.3
225,0.00014362,2.9426,77.534,93.794,1.0116,8086.3,158.4
226,0.00013998,2.928,77.598,93.9,1.0011,8122.5,157.7
227,0.00013638,2.9185,77.498,93.772,1.0209,8103.7,158.1
228,0.00013282,2.9172,77.422,93.69,1.0115,8121.1,157.7
229,0.0001293,2.9054,77.704,93.8,0.9963,8104.3,158.1
230,0.00012582,2.9064,77.328,93.818,1.0018,8091.1,158.3
231,0.00012238,2.9066,77.65,93.788,1.0037,8088.4,158.4
232,0.00011899,2.8955,77.56,93.782,0.9943,8073.9,158.7
233,0.00011563,2.9038,77.576,93.706,0.9903,8092.3,158.3
234,0.00011232,2.8924,77.648,93.744,1.014,8087.5,158.4
235,0.00010905,2.8858,77.642,93.66,1.0099,8105.1,158.1
236,0.00010582,2.8664,77.856,93.86,0.9952,8114.5,157.9
237,0.00010264,2.8645,77.736,93.826,1.0047,8074.4,158.7
238,9.95e-05,2.8831,77.864,93.81,0.9918,8075.2,158.6
239,9.64e-05,2.8634,77.77,93.816,1.0028,8067.1,158.8
240,9.335e-05,2.8538,77.88,94.07,0.9857,8092.9,158.3
241,9.034e-05,2.8337,77.844,93.916,1.0026,8065.3,158.8
242,8.738e-05,2.8264,77.816,93.934,0.9954,8077.9,158.6
243,8.446e-05,2.8197,78.038,93.996,0.9799,8087.4,158.4
244,8.159e-05,2.8038,78.036,93.96,0.9858,8083.5,158.5
245,7.876e-05,2.7987,77.988,93.934,1.0009,8055.7,159.0
246,7.598e-05,2.8144,78.014,93.938,0.9867,8100.6,158.1
247,7.325e-05,2.7837,78.014,93.944,0.9852,8107.4,158.0
248,7.056e-05,2.8131,78.172,93.912,0.9839,8122.3,157.7
249,6.792e-05,2.8066,78.166,93.998,0.9898,8106.4,158.0
250,6.533e-05,2.8142,77.996,93.952,0.9873,8062.8,158.9
251,6.279e-05,2.7853,78.098,93.97,0.9817,8111.5,157.9
252,6.029e-05,2.7639,78.066,93.916,0.9943,8121.4,157.7
253,5.784e-05,2.7852,78.154,93.898,0.9937,8077.5,158.6
254,5.544e-05,2.759,78.098,94.024,0.9941,8059.7,158.9
255,5.309e-05,2.7446,78.19,94.022,0.9805,8123.5,157.7
256,5.079e-05,2.7475,78.166,93.992,0.9837,8072.3,158.7
257,4.854e-05,2.7528,78.238,94.042,0.9838,8091.1,158.3
258,4.634e-05,2.7531,78.448,94.088,0.9752,8082.0,158.5
259,4.419e-05,2.7239,78.336,94.086,0.9839,8086.2,158.4
260,4.208e-05,2.7427,78.34,94.092,0.986,8087.2,158.4
261,4.003e-05,2.7445,78.236,93.93,0.9861,8096.9,158.2
262,3.803e-05,2.7344,78.336,93.982,0.9908,8111.4,157.9
263,3.608e-05,2.7373,78.288,94.03,0.9877,8079.1,158.6
264,3.418e-05,2.7111,78.45,94.108,0.9815,8115.9,157.8
265,3.233e-05,2.7457,78.308,94.04,0.9863,8078.2,158.6
266,3.053e-05,2.7169,78.286,94.028,0.9896,8106.2,158.0
267,2.879e-05,2.7248,78.358,94.058,0.9936,8109.6,158.0
268,2.709e-05,2.7134,78.54,94.08,0.9919,8066.8,158.8
269,2.545e-05,2.6977,78.506,94.022,0.98,8102.3,158.1
270,2.386e-05,2.7094,78.592,94.186,0.986,8095.5,158.2
271,2.232e-05,2.7057,78.442,94.056,0.9833,8037.3,159.4
272,2.083e-05,2.7064,78.412,94.082,0.9852,8101.1,158.1
273,1.94e-05,2.7137,78.382,94.158,0.9723,8111.0,157.9
274,1.802e-05,2.7234,78.352,94.01,0.9851,8103.7,158.1
275,1.669e-05,2.696,78.338,94.118,0.9838,8110.1,158.0
276,1.542e-05,2.6587,78.542,94.132,0.9806,8081.0,158.5
277,1.42e-05,2.6755,78.428,94.036,0.9878,8114.7,157.9
278,1.303e-05,2.6832,78.516,94.092,0.9804,8116.3,157.8
279,1.192e-05,2.682,78.52,94.03,0.9861,8092.7,158.3
280,1.086e-05,2.6621,78.522,94.144,0.9846,8071.8,158.7
281,9.85e-06,2.676,78.58,94.082,0.983,8104.6,158.1
282,8.9e-06,2.6723,78.488,94.134,0.9825,8088.8,158.4
283,8e-06,2.6586,78.48,94.058,0.9857,8127.4,157.6
284,7.15e-06,2.6697,78.508,94.14,0.9832,8117.4,157.8
285,6.36e-06,2.6842,78.56,94.154,0.9789,8103.4,158.1
286,5.62e-06,2.6682,78.542,94.15,0.9842,8093.1,158.3
287,4.94e-06,2.6471,78.682,94.176,0.9812,8117.0,157.8
288,4.31e-06,2.6316,78.574,94.15,0.9806,8078.7,158.6
289,3.74e-06,2.6505,78.638,94.116,0.9838,8120.1,157.8
290,3.22e-06,2.6456,78.616,94.148,0.9843,8097.9,158.2
291,2.75e-06,2.6667,78.55,94.142,0.9832,8128.0,157.6
292,2.34e-06,2.6469,78.636,94.196,0.9799,8102.0,158.1
293,1.99e-06,2.6446,78.584,94.156,0.9804,8123.0,157.7
294,1.68e-06,2.6296,78.584,94.12,0.9819,8083.9,158.5
295,1.44e-06,2.6582,78.544,94.124,0.9843,8102.7,158.1
296,1.25e-06,2.6625,78.544,94.142,0.9817,8105.1,158.1
297,1.11e-06,2.6509,78.576,94.138,0.9817,8125.6,157.7
298,1.03e-06,2.6303,78.608,94.124,0.9835,8101.1,158.1
299,1e-06,2.6563,78.584,94.164,0.9843,8107.9,158.0
