work_package,split_name,split_sha256,git_sha,generated_by,question,arch,recipe_group,stage,basis,subject,comparator,statistic,value,ci_lo,ci_hi,n,reference,note
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,e2r_vits_nomix_baseline_s1,rho,0.423782,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0198, null sd=0.1890"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,e2r_vits_nomix_baseline_s2,rho,0.447773,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0089, null sd=0.1918"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,e2r_vits_nomix_baseline_s1,rho,0.476225,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0364, null sd=0.2210"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,e2r_vits_nomix_baseline_s2,rho,0.502567,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0166, null sd=0.2284"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,e2r_vits_nomix_baseline_s1,rho,0.421444,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0389, null sd=0.2040"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,e2r_vits_nomix_baseline_s2,rho,0.447845,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0147, null sd=0.2073"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,e2r_vits_nomix_baseline_s1,rho,0.34744,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0434, null sd=0.1705"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,e2r_vits_nomix_baseline_s2,rho,0.394753,MISSING,MISSING,1568,within-recipe mean rho=0.9166,"residual map correlation; exact permutation p=0.0096, null sd=0.1694"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,cross_recipe_map_correlation,vit_small,mixup|nomix,s11_out,fixed_cal,MEAN,all-cross-pairs,rho_mean,0.432729,MISSING,MISSING,8,within-recipe mean is the comparator,mean over all cross-recipe baseline pairs
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,within_recipe_map_correlation,vit_small,mixup,s11_out,fixed_cal,MEAN,all-within-pairs,rho_mean,0.916618,MISSING,MISSING,6,zero = no shared spatial structure,mean over all within-recipe mixup baseline pairs
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring0_freq,0.075781,0.074706,0.076902,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring1_freq,0.164861,0.163084,0.166582,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring2_freq,0.111739,0.110181,0.113278,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring3_freq,0.087607,0.085957,0.089232,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring4_freq,0.071565,0.069755,0.073405,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring5_freq,0.073317,0.071042,0.075575,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,border-ring,ring6_freq,0.077225,0.07395,0.080575,10000,uniform=0.103521 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,ring0_vs_ring1,ring1_minus_ring0,0.089081,0.08718,0.091008,10000,>0 = ring 1 carries more mass per position than ring 0,"the ring CIs and this contrast come from ONE resample of images, so they are mutually consistent"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s1,finite-sample-null,gini_excess,0.219148,MISSING,MISSING,196,"null gini=0.016524 at mass=20.2901, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring0_freq,0.0679,0.066994,0.068827,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring1_freq,0.14303,0.141482,0.144541,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring2_freq,0.104961,0.103522,0.106408,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring3_freq,0.073804,0.072425,0.075193,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring4_freq,0.05728,0.055785,0.0588,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring5_freq,0.054692,0.0529,0.056617,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,border-ring,ring6_freq,0.06155,0.05875,0.06445,10000,uniform=0.090394 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,ring0_vs_ring1,ring1_minus_ring0,0.07513,0.073357,0.076857,10000,>0 = ring 1 carries more mass per position than ring 0,"the ring CIs and this contrast come from ONE resample of images, so they are mutually consistent"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,fixed_cal,e2r_vits_mixup_baseline_s2,finite-sample-null,gini_excess,0.232651,MISSING,MISSING,196,"null gini=0.017795 at mass=17.7173, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring0_freq,0.06476,0.06376,0.065794,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring1_freq,0.139145,0.137568,0.140686,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring2_freq,0.103314,0.101883,0.104795,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring3_freq,0.081196,0.079596,0.082761,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring4_freq,0.062665,0.06102,0.06433,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring5_freq,0.059,0.056992,0.061067,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,border-ring,ring6_freq,0.0606,0.057675,0.063525,10000,uniform=0.090237 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,ring0_vs_ring1,ring1_minus_ring0,0.074386,0.072643,0.0761,10000,>0 = ring 1 carries more mass per position than ring 0,"the ring CIs and this contrast come from ONE resample of images, so they are mutually consistent"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_mixupdir_baseline,finite-sample-null,gini_excess,0.21725,MISSING,MISSING,196,"null gini=0.017802 at mass=17.6864, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring0_freq,0.056779,0.055933,0.057638,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring1_freq,0.139511,0.137966,0.14105,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring2_freq,0.098369,0.097011,0.0997,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring3_freq,0.068139,0.066778,0.069454,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring4_freq,0.052525,0.051015,0.054055,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring5_freq,0.054017,0.052158,0.055933,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,border-ring,ring6_freq,0.0607,0.057875,0.063675,10000,uniform=0.084090 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,ring0_vs_ring1,ring1_minus_ring0,0.082733,0.080951,0.084484,10000,>0 = ring 1 carries more mass per position than ring 0,"the ring CIs and this contrast come from ONE resample of images, so they are mutually consistent"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,mixup,s11_out,fixed_cal,legacy_e2_vit_small_nomixdir_baseline,finite-sample-null,gini_excess,0.245629,MISSING,MISSING,196,"null gini=0.018498 at mass=16.4817, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring0_freq,0.018223,0.017136,0.019358,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring1_freq,0.016561,0.015834,0.017286,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring2_freq,0.014,0.013405,0.014603,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring3_freq,0.012129,0.01155,0.012718,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring4_freq,0.01121,0.01057,0.01186,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring5_freq,0.011025,0.01025,0.011858,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,border-ring,ring6_freq,0.0135,0.012,0.015025,10000,uniform=0.014951 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_ordering,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,ring0_vs_ring1,ring1_minus_ring0,-0.001662,-0.002693,-0.000663,10000,>0 = ring 1 carries more mass per position than ring 0,"the ring CIs and this contrast come from ONE resample of images, so they are mutually consistent"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,concentration_excess,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s1,finite-sample-null,gini_excess,0.136618,MISSING,MISSING,196,"null gini=0.045614 at mass=2.9304, 400 sims, seed 0",observed minus the finite-sample null — the only cross-member comparable form
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s2,border-ring,ring0_freq,0.026583,0.025429,0.027787,10000,uniform=0.018561 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s2,border-ring,ring1_freq,0.021439,0.020557,0.022341,10000,uniform=0.018561 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s2,border-ring,ring2_freq,0.015867,0.015181,0.016556,10000,uniform=0.018561 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s2,border-ring,ring3_freq,0.01245,0.011839,0.013071,10000,uniform=0.018561 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
I1_spatial,val_diag_split,bcb2a4c5a8f5335a71f7abef3c3a5dc028acd4b96aa76177e66360422186f8a5,202a712d9392527cbf2fe99525a42a1d45d01aca,analysis/frozen_I1_spatial.py,ring_profile,vit_small,nomix,s11_out,fixed_cal,e2r_vits_nomix_baseline_s2,border-ring,ring4_freq,0.011015,0.010365,0.011665,10000,uniform=0.018561 at this map's own mass,"image-level bootstrap, 10,000 resamples, seed 0 (D6)"
