epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
90,0.00078985,3.1911,74.328,92.278,1.1239,4223.6,303.3
91,0.00078557,3.2205,74.42,92.138,1.1413,4216.8,303.8
92,0.00078126,3.1957,74.416,92.144,1.1506,4219.2,303.6
93,0.00077692,3.21,74.378,92.22,1.1281,4215.9,303.9
94,0.00077255,3.1647,74.482,92.23,1.1316,4218.9,303.6
95,0.00076815,3.1686,74.6,92.376,1.1349,4215.9,303.9
96,0.00076372,3.1763,74.704,92.44,1.1056,4218.3,303.7
97,0.00075926,3.172,74.714,92.406,1.1292,4217.6,303.7
98,0.00075477,3.167,74.498,92.126,1.1594,4217.6,303.7
99,0.00075025,3.1529,74.92,92.448,1.1064,4216.6,303.8
100,0.00074571,3.1548,74.622,92.396,1.1294,4224.7,303.2
101,0.00074114,3.1519,74.876,92.384,1.1164,4219.8,303.6
102,0.00073654,3.1397,74.72,92.288,1.1364,4219.8,303.6
103,0.00073192,3.1561,74.866,92.346,1.1286,4219.5,303.6
104,0.00072727,3.1186,74.588,92.108,1.1459,4215.8,303.9
105,0.0007226,3.125,74.912,92.394,1.1211,4216.2,303.8
106,0.0007179,3.1145,74.818,92.372,1.1189,4218.2,303.7
107,0.00071318,3.123,75.008,92.34,1.1073,4216.3,303.8
108,0.00070844,3.1119,75.09,92.33,1.1233,4220.4,303.5
109,0.00070367,3.1363,75.146,92.386,1.1051,4216.6,303.8
110,0.00069888,3.1075,75.438,92.536,1.1038,4226.1,303.1
111,0.00069407,3.0961,75.696,92.764,1.0871,4221.1,303.5
112,0.00068924,3.0836,75.08,92.456,1.116,4215.7,303.9
113,0.00068438,3.0928,75.146,92.526,1.1198,4215.5,303.9
114,0.00067951,3.0944,75.452,92.54,1.1006,4214.1,304.0
115,0.00067462,3.0756,75.5,92.56,1.1021,4215.0,303.9
116,0.0006697,3.0861,75.49,92.594,1.1012,4214.2,304.0
117,0.00066477,3.0757,75.582,92.71,1.1097,4214.4,304.0
118,0.00065982,3.0581,75.472,92.596,1.1364,4216.4,303.8
119,0.00065486,3.0747,75.49,92.706,1.114,4215.0,303.9
120,0.00064987,3.0398,75.514,92.626,1.1064,4225.6,303.2
121,0.00064488,3.0374,75.562,92.602,1.144,4215.4,303.9
122,0.00063986,3.0481,75.63,92.734,1.0796,4216.8,303.8
123,0.00063483,3.043,75.662,92.624,1.0993,4217.2,303.8
124,0.00062978,3.0233,75.278,92.5,1.1284,4218.5,303.7
125,0.00062472,3.0251,75.922,92.642,1.0833,4216.0,303.8
126,0.00061965,2.9886,75.688,92.54,1.0969,4217.3,303.8
127,0.00061457,3.034,75.784,92.646,1.1103,4217.1,303.8
128,0.00060947,3.0112,76.038,92.774,1.0837,4216.5,303.8
129,0.00060436,2.9904,75.878,92.65,1.0849,4218.4,303.7
130,0.00059923,3.0016,75.86,92.662,1.0936,4222.5,303.4
131,0.0005941,2.9744,75.986,92.756,1.0797,4216.3,303.8
132,0.00058896,3.0,76.256,92.914,1.0635,4215.0,303.9
133,0.00058381,2.963,76.018,92.962,1.0754,4220.7,303.5
134,0.00057864,2.9666,75.922,92.626,1.0899,4220.4,303.5
135,0.00057347,2.9532,76.148,92.732,1.0777,4215.8,303.9
136,0.00056829,2.9726,75.714,92.672,1.0932,4219.8,303.6
137,0.00056311,2.9469,75.912,92.858,1.078,4215.7,303.9
138,0.00055792,2.9512,76.14,92.75,1.0861,4212.8,304.1
139,0.00055272,2.9391,75.886,92.706,1.0888,4216.7,303.8
140,0.00054751,2.9233,76.242,92.862,1.0661,4223.6,303.3
141,0.0005423,2.9457,76.406,93.026,1.0502,4218.3,303.7
142,0.00053709,2.9377,76.34,92.868,1.0657,4220.0,303.6
143,0.00053187,2.9437,75.928,92.672,1.0967,4216.9,303.8
144,0.00052665,2.8965,76.146,92.954,1.0841,4216.6,303.8
145,0.00052142,2.9041,76.258,92.866,1.0681,4219.2,303.6
146,0.00051619,2.9172,76.136,92.8,1.0863,4221.1,303.5
147,0.00051096,2.8966,76.142,92.932,1.0802,4223.8,303.3
148,0.00050573,2.9075,76.11,92.826,1.086,4221.8,303.4
149,0.0005005,2.8411,76.34,93.134,1.0543,4223.4,303.3
150,0.00049527,2.8594,76.004,92.998,1.0849,4228.9,302.9
151,0.00049004,2.8838,76.348,93.068,1.0704,4224.0,303.3
152,0.00048481,2.8745,76.4,92.934,1.08,4220.1,303.6
153,0.00047959,2.8701,76.322,92.842,1.0824,4221.9,303.4
