epoch,lr,train_loss,val_top1
0,1e-05,4.163,19.286
1,9.997557473810373e-06,3.3259,37.286
2,9.990232305719946e-06,2.7729,50.0
3,9.978031724785247e-06,2.4327,56.0
4,9.960967771506668e-06,2.2092,59.714
5,9.939057285945934e-06,2.0315,63.429
6,9.912321891107011e-06,1.9298,65.714
7,9.8807879715968e-06,1.8491,66.571
8,9.844486647586724e-06,1.764,66.286
9,9.80345374410087e-06,1.7003,67.286
10,9.757729755661012e-06,1.6375,66.714
